Symbol	E2.5_wt_male_IB118	E2.5_wt_male_IB119	E2.5_wt_male_IB22	E2.5_wt_male_IB23	E2.5_wt_male_IB25	E2.5_wt_male_IB26	E2.5_wt_female_IB120	E2.5_wt_female_IB121	E2.5_wt_female_IB122	E2.5_wt_female_IB123	E2.5_wt_female_IB124	E2.5_wt_female_IB24	E2.5_KO_male_IB27	E2.5_KO_male_IB28	E2.5_KO_female_IB125	E2.5_KO_female_IB126	E2.5_KO_female_IB127	E2.5_KO_female_IB128	E2.5_KO_female_IB29	E2.5_KO_female_IB30
Adipor2	2.522673001	0	2.610581781	1.064414467	1.886976902	1.974102245	2.128590424	0.407687066	1.788349922	1.662741258	0.113720971	2.075421783	1.077094329	4.911167748	1.511333588	2.019938639	2.712918309	2.342163653	3.160893135	3.153463664
Adk	1.707198276	4.634422419	5.92360705	5.402503244	8.938973059	2.504920337	3.361180952	1.10359552	3.630753454	0.733856424	3.463188074	0.936349787	1.822286896	18.51715831	2.301260889	4.100930752	7.649771786	0.792520027	3.409204204	0.984960317
Adm	0	0	0	0	4.51248459	4.956876392	0	1.559897506	0	1.867109292	0	1.323500929	0	0.671113333	0	0	0	0	0.708647464	0
Adnp	11.21465267	11.07043756	9.185065976	12.1882295	8.352323535	19.3469972	8.411325707	33.06239829	43.49606689	20.62688852	23.80688107	10.25153101	15.67070097	28.3542988	17.10214361	8.593038449	8.527553065	29.44861962	10.05987441	25.6849044
Adnp2	0.198928548	1.570963369	2.760955339	1.342971835	4.676569341	1.868043743	1.790428495	2.186109942	0.846135475	2.804775422	0.86089056	1.963919896	1.698712522	1.770405947	0	6.136656443	1.711444645	3.078237609	0	3.825697506
Ado	4.498246615	0.185016721	3.833528706	2.846979437	0.761067544	1.760037614	2.53036486	8.117696093	0.869687789	1.740255072	9.631999946	0.822386854	2.880894145	0.625516882	7.074112213	2.748747712	3.090611061	2.088187752	0.660500887	2.162702518
Adora1	0	0	0	0.607540404	0.400042644	0.507045057	0	0.372315668	0	0	0	0.631785269	0	0	0	0	0	0	0	0
Adora2b	0.903593014	0.891973236	0	0	1.448343946	0.530325867	0	0	0.349400056	0	0	0	0	0.502607111	0	0	0.971736737	0	0	0
Adora3	0	0	0	0.510934415	0.06469831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adpgk	16.18349349	27.95691752	13.05315749	9.958155177	9.871637242	12.26853415	14.03468423	15.25650464	28.94237196	13.44950043	28.99939987	14.79364455	12.95586248	1.500295449	18.17912285	18.41448843	16.19535011	11.89517716	9.584435442	3.890413879
Adprh	27.89322565	14.02702574	50.74642706	43.52399497	63.09912144	38.30138709	33.15742372	21.7735283	10.58220865	25.8807008	31.03203201	36.37035735	62.4684092	31.61567008	49.18660461	60.94852723	56.22036196	31.9237547	63.30572075	33.19787075
Adprhl1	0	0	1.783363171	0	0	0	1.37331768	0.394545505	0	0	0	0.669507247	0	0	0	0	0	0	0	0
Adprhl2	41.41203771	85.96718077	38.25822417	38.54417519	39.69676423	62.90719237	54.81224075	52.35947636	32.73275761	35.60276547	53.69899262	54.77920038	67.60577816	8.129890469	48.16050079	35.10972293	33.18301006	43.72609521	55.51361891	23.18976746
Adra2b	1.481653788	0	0.154617043	0	0.090472433	0.496911026	0	2.189246398	1.882463819	1.746936268	0	0.69655289	0.903735778	1.177346943	1.141275725	0.321125515	0.607006282	1.441140754	0.049727751	0.569888964
Adrb3	0.89421763	0	2.612834413	1.257684715	1.592573784	1.749411269	3.688795165	1.156110084	0.461033062	0.922532355	1.612437238	0.326968655	2.290800442	0.663189634	4.821532654	4.371443141	1.495906715	3.689920317	2.10084182	0.114647736
Adrbk1	16.75651054	23.26082311	13.77034353	11.71006444	11.19105903	15.67377935	11.1932728	9.816520304	7.188066148	10.35424828	7.931448035	9.477672511	9.16664141	21.26239739	9.411400074	14.56468707	9.010094498	8.426980182	11.37955986	8.157031513
Adrbk2	0	0	0	0	0.023551554	0.388063849	0.123980068	0.213712148	0.17044807	0.416861512	0.059613255	0	0.094103281	0.122593586	0	0	0	0.136419673	0	0.042386299
Adrm1	371.373567	448.8953622	474.8485239	447.7058345	505.3672375	456.4543317	523.4127886	353.885782	241.8919329	280.2824157	457.6145401	393.3062253	450.5499144	321.0424907	370.9329798	368.2466951	343.9979783	336.3198401	464.8721413	431.43973
Adsl	66.36460097	78.76939943	53.38356861	53.33680459	69.31192224	69.55340679	82.6627847	49.5398744	29.17498753	43.60631242	55.98727667	54.16532668	46.55100567	39.5508185	62.47848751	64.12643562	66.55482814	57.94828275	95.77607364	55.91373908
Adss	31.65371625	46.06467031	28.60506144	21.75503905	62.83698548	42.90134773	5.874120278	92.81787314	51.98766274	35.798166	22.94865141	12.88663772	55.45348218	35.93965681	73.89995015	36.30617647	68.08171042	46.05246026	71.60609213	22.96929002
Adssl1	0	1.836737741	0.339794909	0	0	2.73009743	1.569998856	0	0	0.15996513	0	1.020521934	4.369418674	0	0	0	1.333990354	0.575841836	0.546422193	0
Aebp1	0.205757658	0	2.104227599	1.215440921	0.263842552	5.554996466	3.70378589	1.729120766	1.352555318	0.919848882	0.111305559	1.805635746	3.514056824	2.060080914	2.588658005	3.225689536	0.590065874	1.400921217	0	1.503672028
Aebp2	38.15495252	36.91847025	30.26306113	39.21159066	33.2094	29.26667746	44.62607842	50.79475198	31.79593323	46.8979511	47.54715737	37.84800565	55.16307021	53.09251022	60.20194951	46.80588819	76.28681726	70.14808461	29.25867848	61.46295299
Aen	33.58283988	49.08895188	24.05985022	64.03711339	36.024019	48.89604498	25.06703987	15.86439948	22.35049864	14.65801408	14.84785957	40.0264129	46.32507561	17.24293048	33.66144093	27.27127316	40.28263082	43.1720677	30.80067535	45.20942404
Aes	1.23698999	1.831624329	5.873381491	0	0.925277093	0.725999183	0	2.398906966	5.739810278	1.276158343	6.35697695	4.070723349	0	0	3.33486359	4.69172244	2.660553145	1.531303235	0.871841557	0.713675775
Afap1	0.125904905	0.124285828	0	0.106248414	0	0.147789164	0.14164868	0	0.048684729	0.389674767	0	0.276221064	0	0.140064608	0	0.063671857	0	0	0.118318531	0.096853687
Afap1l1	0.734451447	0	1.073005023	0.619787619	0	0.287370232	0	0	0.378662183	0.673517597	0.132434971	0.268550512	0	4.902302452	0	0	0	0	0	0
Afap1l2	1.022224244	0	0	0	1.922500358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aff1	33.73243749	24.97399076	39.18188055	32.438081	25.23209721	23.71135891	31.88284046	32.39187944	46.79016187	40.73552707	45.30102185	42.48841452	29.05638171	29.78089115	41.06443317	35.25849294	25.44968144	38.72353347	21.49418842	45.75026286
Aff3	1.10896873	0.27367698	1.822680246	0.350937981	1.718283768	0.976293743	0	1.075317033	0.428814445	0.333690988	1.274791271	1.368535196	1.065355613	0.616843603	0.498287438	0.77112869	0.596300347	1.372822268	0.35823839	1.812807718
Aff4	2.786604406	0.647239999	4.849423242	4.564783066	2.329622885	2.886141366	2.581810219	5.721977207	2.915642929	8.145380361	5.364665142	2.15770363	2.799491605	7.47646002	3.38801144	2.859896762	3.349313165	3.500342266	5.333671913	3.908963352
Afg3l1	7.807992114	8.478343544	8.27020046	6.753719769	10.22075645	10.08165876	11.63925347	4.164082067	6.793162294	4.161866911	10.98180076	14.56037082	12.66822425	5.211663619	7.367485658	12.83298214	12.45529103	10.26983153	7.61268025	8.559092839
Afg3l2	6.538491238	8.605879123	3.781190635	4.827979354	5.589527767	11.51247625	7.356096666	7.925100598	5.267280116	12.74155217	2.652770354	5.080417155	8.37513046	10.91074901	12.24128312	5.097683774	10.93802294	8.768688993	8.064676954	6.39204245
Afmid	17.14811853	19.04355209	30.27205451	15.37535743	12.36880761	12.99980613	18.08662919	16.85869932	32.18705681	17.0768264	11.9819575	25.86445448	18.60920628	5.564024524	19.26269835	15.5374074	17.67294104	22.33374905	21.48648283	19.64964859
Aftph	9.476762926	6.860257251	8.92245085	14.03958915	11.74696272	6.674384299	7.107856296	20.14815037	16.93795379	19.91578	13.78458573	4.158188335	9.531168507	9.136878925	13.24756858	17.0401082	11.9277655	15.25100218	16.52509997	22.35630859
Aga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.389056235	0	1.820729577	0
Agap1	0.173909354	0	0	0	0.501757982	0	0.097827922	0.056210689	0.134494041	0.089708031	0	0	0.297013174	1.160806822	0.156283661	0	0.124683056	0.161465306	0	0.200672429
Agap2	0	0	0.108037046	0	0	0	0.166392565	0	0	0.050860562	0	0	0.12629519	0.329063559	0.26581817	0	0	0	0	0
Agap3	0.807671118	0.797284851	0.884982087	1.70394027	0.949368512	0.237014275	2.953165565	0.391581154	0	0.416622707	3.932220913	0.885969357	0.689695399	3.144766163	0	0.102112621	2.026688932	1.249797296	1.850074831	0
Agbl2	0.481289866	0	3.16415606	2.639975396	2.005759738	1.694836914	1.624418227	1.555617025	0	0.57928447	1.822491887	1.847816794	1.643953331	0	0.432511193	0.12169748	0.172528648	0	0	0
Agbl4	0	0	0.652974981	0	0	0	0	0	0	0	0	0	0	0	1.606602738	0	0	0	0	0
Agbl5	1.020221355	3.826986811	0.894302251	0	1.00297434	1.916083075	1.147794902	1.714722014	1.577990947	0.49117875	0	0.447649959	0	0.907967194	0.73345763	0	0.146288068	0.2525919	0.191749625	0
Agfg1	3.452491508	0.262161085	1.163989829	0.672342131	2.55410861	3.740851385	2.390281968	7.897198674	10.16657263	10.95942166	0	0.291322089	1.360702845	1.181775599	9.069085523	3.894862473	6.092895695	3.287640193	8.672697389	0
Agfg2	7.836610444	12.80414127	8.882831883	12.99825107	0.635273188	14.2739022	9.728594921	11.17985575	9.090748009	9.943314186	15.93373554	13.33911211	9.691752764	9.619799037	12.14201875	9.976035448	17.24267989	10.3701961	3.428263119	12.47254323
Aggf1	40.91295061	31.89787806	49.87364489	52.33809503	23.00110928	41.90652588	53.65153112	68.3932353	59.55232701	55.74021734	36.65180296	36.87525291	48.73354898	76.24347077	42.62095446	46.25653831	37.17908728	54.51837069	51.12081285	55.12737964
Agk	11.23298101	0.739235347	15.04336967	7.26743927	5.761609858	14.06448035	15.16513052	11.37620982	11.72759326	8.755880118	12.15306628	12.32194236	21.10281936	9.163939459	7.402647762	11.74006016	14.49612844	18.07729277	17.8574702	7.200908385
Agl	7.530473766	1.794325797	0.758739967	2.264355161	1.960859574	4.267291198	6.719268869	5.595372612	4.752711996	5.11974839	0.983293545	5.127208224	4.656572536	9.629168972	3.26695364	2.538843341	3.723392298	5.357572615	1.565827437	2.463645851
Agmat	11.86770311	7.614808553	6.501844895	5.508193241	13.56931849	12.53744743	4.673094885	9.973233592	9.407422313	4.897393983	17.97568921	11.71637682	8.10735959	15.84286348	13.86438659	12.00332408	17.01692824	11.38579579	15.33484847	4.336444473
Agpat1	1.479117192	7.300482235	7.563264581	2.808438437	8.693063649	16.05995263	7.072311756	2.390388877	3.574643274	2.797579252	4.000676502	4.867522726	3.789192032	1.64546385	9.30446184	0.748010076	7.688207391	3.433198164	2.519362831	5.689133123
Agpat2	236.8946673	234.8308702	337.3688465	390.5809753	322.701875	316.626719	371.7802308	163.432344	152.4135643	175.9375623	339.7570935	387.6063012	318.7369194	151.6996766	223.6191386	230.0378979	234.0651032	203.3093192	306.804898	225.4951126
Agpat3	1.211271821	3.58708632	3.0083558	3.475364305	8.128470662	0.853085984	3.815658749	1.566020977	1.217769431	2.832485208	1.834680695	2.391653541	2.482422114	2.155993053	0.435403824	5.267989832	5.557840592	1.199572816	7.455779085	0
