Symbol	E2.5_WT_male_XK122	E2.5_WT_male_XK126	E2.5_WT_male_XK129	E2.5_WT_male_XK134	E2.5_WT_male_XK26	E2.5_WT_male_XK28	E2.5_WT_male_XK35	E2.5_WT_male_XK36	E2.5_Xist_female_XK124	E2.5_Xist_female_XK125	E2.5_Xist_female_XK128	E2.5_Xist_female_XK130	E2.5_Xist_female_XK131	E2.5_Xist_female_XK29	E2.5_Xist_female_XK30	E2.5_Xist_female_XK31	E2.5_Xist_female_XK32	E2.5_Xist_female_XK33	E2.5_Xist_female_XK34
2010109I03Rik	24.57923846	25.52983666	16.29741858	14.25098999	1.305302261	5.834019182	5.818692025	7.987323169	13.60988228	11.35746054	6.932355825	3.825466476	9.435482513	6.860936442	6.169350291	4.556439962	8.35679312	2.757070936	4.849433586
2010111I01Rik	2.782680504	1.819496233	0.469505387	2.358034778	0	2.380022526	1.404884121	1.501257066	0.665350083	0.763448562	4.659929981	0.293883289	0.483240524	1.270840692	0.481591465	0.8522683	1.49798315	1.900823836	0
2010300C02Rik	0.559758421	3.061142826	1.133337126	2.846025236	1.694408645	1.610376398	6.474193118	1.744830278	0	0.409530078	4.218219695	8.985779772	3.888307728	3.100662906	8.568141502	2.400168109	8.196210854	1.131803078	0
2010315B03Rik	9.732573829	4.628207527	5.573256407	4.498556018	9.82028236	4.678094295	4.385743725	5.303764492	3.384869071	3.236608681	3.55600456	2.616402769	3.380319138	4.275382141	5.104217867	3.861560788	4.286680487	3.191151834	2.948211889
2010320M18Rik	0	14.80263983	8.845607532	0	13.2247268	1.273871117	14.13652861	1.767755384	1.566921773	0	2.194858296	11.76578515	1.138047651	9.461338795	8.317203116	0	5.291700878	5.371804704	0
2200002D01Rik	24.07402833	53.80612826	24.91280162	44.88056429	0	24.33420468	3.093793139	19.91485109	18.41982992	91.58772668	22.57630377	13.22098029	18.39507002	33.48010681	15.18432665	22.48855736	21.77216574	14.99761254	22.05998092
2210013O21Rik	2.851759897	2.712239712	1.283095329	0	0	0	0	0	2.727468974	0	0	1.204715494	2.971421145	2.352702738	0	0	7.061783065	0	0
2210015D19Rik	6.633441501	4.416233792	3.581509571	5.621157633	0	1.650493882	4.993065061	2.942522775	0.634433001	10.67693879	5.332074229	8.40681899	0	3.518094311	1.530710554	0.101583202	7.713229215	0	0
2210016F16Rik	41.52130073	51.62482066	51.18013559	46.18033967	12.21951635	39.81772626	53.99494394	44.23112175	79.83694088	88.28544064	61.70997318	69.97937017	39.65825869	35.78432995	41.05327374	21.12873005	16.20513075	47.41318791	43.2359139
2210016L21Rik	24.04120011	33.41808082	26.21013823	23.50665919	22.39186697	23.29447048	12.73176235	13.41366238	71.63325333	36.53101371	35.6144857	23.43719234	41.10766061	44.7899603	29.58755268	31.71858522	10.15445328	58.10976869	87.04120985
2210018M11Rik	9.730369595	4.048764414	4.651620137	5.153428024	1.840885924	3.262747623	12.78378051	7.910761616	0	1.557265158	8.045489847	8.606482686	0.422444195	8.421768146	6.502151324	3.399266487	4.190471647	3.722167286	0
2210404O09Rik	1.099102419	3.397321423	3.956162456	1.862751922	12.19908106	1.79466129	3.632077724	3.096600869	0.525599604	2.41237371	1.104346756	2.785870678	3.053923458	2.072593857	0.169083441	4.881116302	10.53177928	0.600629522	0.457795847
2210408I21Rik	0	0	0.585047728	0	0	0.101104473	0.198933787	0.935353523	0	0	0.508087092	0.274654598	0.150540749	0.10216688	0.733465474	0.232313857	1.726630382	0.047372094	0
2210409E12Rik	129.5016696	557.3256924	375.8210044	548.6965541	378.9392871	275.8995344	213.3802844	243.3672432	253.9078279	270.0258838	242.8898888	940.9690801	188.9098727	452.9206851	568.7801012	365.3977412	461.5055625	263.9688683	195.5316491
2310003H01Rik	5.381967025	3.290566101	4.497097582	2.60609261	0	2.690175068	0	2.811396095	3.309042674	4.781312031	4.12011195	4.222385517	0	3.941743044	3.903191384	6.652339949	0.331113252	1.764658994	26.41986692
2310005A03Rik	1.751152419	1.665478618	0.787897849	2.967842193	0	0.953118777	0.16074535	0.734803469	0	0.640588476	0.879753998	1.109651861	1.216421091	0.619157679	0.404090017	0.536335987	1.131224435	0.191391416	0
2310011J03Rik	38.25724429	32.8869283	25.15764007	46.13482961	20.78569929	25.97115298	28.76963876	49.74720094	27.44238223	13.45660541	49.52818799	34.18806839	15.8428032	55.32062519	67.79537649	21.63189486	42.9322061	32.64636867	60.98135939
2310014L17Rik	4.521963209	1.433576532	1.186833469	1.277299172	6.083619306	1.289209485	0.207544629	1.039089174	0.360406521	1.37848153	1.009675474	0.955143374	0.2617615	0.621770159	0.637677917	0.115414073	1.217140214	4.777517367	0.627826227
2310022A10Rik	26.08404116	14.11483924	15.37823319	10.67067212	6.352887828	8.462277956	23.53077375	13.42534441	14.19409425	11.18693124	16.56859224	15.95870724	9.684307481	12.66778969	14.52877814	8.057786185	15.10688961	12.53388109	15.36011333
2310022B05Rik	0	2.983709729	1.494551923	1.87655217	0.744815654	0.688745557	4.336576084	0.840727664	1.764978411	1.350136582	0	0.467751646	1.281895222	0.043498932	0	1.865174484	6.278460945	0	0
2310033P09Rik	27.53867092	14.03108699	20.35582663	33.33740546	23.81729605	27.68334421	5.236334814	16.86165456	29.16040157	38.8565174	11.19979062	19.11235991	36.89255198	24.57405728	18.91288893	16.71825395	12.28334112	26.87345222	10.24138372
2310035C23Rik	8.5795455	9.340821118	5.383968637	5.357048488	5.467492489	7.654066155	7.99986133	5.630192261	1.943435163	0.660732767	6.805644132	6.581142798	3.450351647	4.97597686	2.188185564	2.454833425	4.618573556	5.774242904	0.094040379
2310036O22Rik	134.096656	128.8374676	164.3800469	129.8663862	19.3293022	83.41285226	142.184668	85.14093896	129.5608917	152.1670526	75.6174204	119.6558003	177.7433952	50.31558501	83.56901684	148.5665716	83.08919563	68.34497342	178.9596842
2310039L15Rik	22.81407918	27.12239712	22.24031904	19.33257952	3.83661272	22.46934039	27.92261899	34.41738351	34.54794034	33.38244243	21.6494395	19.2754479	34.33642212	15.68468492	17.25586061	20.37993209	15.55639168	29.09030273	27.71554528
2310040G24Rik	226.7866658	108.5945784	177.1499358	240.2228914	60.38580898	181.7247006	209.9114408	153.1281669	24.10026779	336.4519456	33.75833662	41.91477236	170.6630942	87.42426535	70.74582076	70.90638568	47.13824382	85.20375397	539.8691906
2310045N01Rik	28.47957551	37.7272544	28.37351472	65.50522361	28.73622928	16.1335777	25.02215694	55.60572768	35.02070163	114.599143	27.93414443	33.51518504	24.02228917	43.63479344	38.80521333	33.33283465	34.60478391	46.0229368	234.7031561
2310047M10Rik	2.709330158	3.220972799	6.399811776	1.147938962	0	3.686591496	1.61655229	0.730842265	1.295623442	3.468847029	1.361128826	6.295006155	4.234522475	1.915884138	3.021780065	1.659605696	6.854935488	3.035178962	0
2310057M21Rik	14.33350684	8.126918813	8.681467043	1.868641381	24.47530174	7.629993174	3.339931153	7.336371147	11.07248922	9.680003633	13.29406041	7.219586799	10.72252665	7.341987044	6.86953029	7.766939665	6.64768927	9.037927969	48.67978544
2310061I04Rik	1.968634252	10.76584183	15.05774454	8.341072616	15.89100236	2.602189952	8.493317594	11.91888475	16.00408408	8.641745179	4.615397585	7.484780778	23.24737662	11.02084024	4.694179032	7.68755457	6.358576055	12.37175721	22.95920009
2310067B10Rik	1.465836553	0.348530403	2.088497041	2.070242203	0.493015486	0.949793817	1.031588751	0.585792083	1.635607896	1.429912466	0.081823931	0.206412422	0	0	2.442927438	2.356990545	0.315637883	0	0
2310068J16Rik	0	0.517769223	0.97977663	1.845304201	0	1.693191762	0.599676228	1.566432068	0	3.186370509	0.36466758	0.45996274	0	1.1549141	0	0.833689079	1.64116682	0.357002186	3.628062713
2410002F23Rik	61.5818989	44.21963374	43.2238693	74.10171878	62.13686595	104.2883962	73.03483613	79.51480259	38.87262542	34.24142556	20.41899263	53.33084633	77.8546322	51.45829257	41.77866706	52.716659	44.42234264	83.05518363	90.03137384
2410003L11Rik	35.89862459	16.12275829	4.486640531	6.760084996	0	3.101418243	0	8.129492352	0	26.2641275	9.35145916	5.89759415	9.697579249	2.820607204	7.977036263	6.71909806	14.17172833	5.885286036	34.88898052
2410004B18Rik	40.05918313	45.83824203	38.86397053	44.55416019	22.73635723	44.96961024	31.02632548	28.51575779	27.53764573	63.19553141	18.44806537	34.37454876	48.69676718	77.16313431	49.10833448	42.17526167	49.86862725	56.09633323	46.40617805
2410004N09Rik	73.28957076	84.44899723	45.6580435	95.54669787	28.44232525	39.0134062	45.02280487	37.8500152	56.61545298	55.68237655	52.86921945	20.2436719	41.11952772	24.58422999	32.08953795	29.35355709	6.06977237	59.76804726	10.56683739
2410006H16Rik	640.7242584	503.6176125	310.9154296	296.1533115	74.80146449	184.0425988	299.9061903	208.2278648	238.0293531	462.9550978	184.4442741	137.5727602	437.7163319	106.7180713	87.57036805	121.6354175	113.4520772	117.4844374	46.31682447
2410007B07Rik	7.103122616	16.88901935	8.52244114	10.03193991	9.556179889	10.30958351	3.912145793	15.32854814	3.396770284	25.98390888	7.137014972	6.501490793	3.289410282	5.720552535	3.642427959	15.77249172	1.274593325	4.011051718	4.930963022
2410012M07Rik	0	5.119464595	6.357475645	1.140345099	1.357830963	3.662203901	1.605858449	1.129345134	6.435263071	2.461357043	6.985977444	1.989706516	0	3.330617768	0.62106007	4.121567618	4.926085382	0.294156156	1.121019377
2410015M20Rik	232.7942596	244.4679959	156.3846784	95.89471564	48.93586821	92.76650053	138.8993114	92.25627877	242.7483513	250.7441471	139.6932824	98.34307989	147.1096166	116.6050226	112.6602968	124.7737723	121.8376162	106.3664765	100.3297495
2410016O06Rik	17.68917734	12.61781084	25.74941522	14.98975369	8.399336288	9.870600669	23.87883817	31.87343165	12.93745727	12.18046493	8.71253959	28.79198138	13.37181735	15.51333962	16.24754209	5.497443868	12.21121256	9.325477391	0
2410018L13Rik	34.69945234	5.362793802	7.415871512	11.76168306	5.251823809	8.633713557	6.211145471	11.75222988	10.78581192	6.346697478	22.37172106	19.05625304	15.06477434	4.907495689	10.80962336	4.38388914	5.417066926	3.697649507	4.697206638
2410088K16Rik	25.64187471	1.219368274	2.30741513	0	0	1.196261322	0	1.53708889	2.452430086	0	9.446882212	9.749084207	5.343564076	2.719871232	0.394468826	0.392674562	6.625743116	3.082768876	0
2410089E03Rik	1.399048508	1.552367977	3.252289393	0.395183114	0	1.269125585	3.638688791	1.146158249	1.226566428	3.753093394	0.351431008	0.985038172	3.239451715	1.896211052	1.488649765	4.070702537	1.456072818	1.618280326	0
2410114N07Rik	30.80260533	16.47878134	10.97174681	4.35033861	5.180032316	3.991730736	1.413747744	2.308057765	2.455008877	6.572936221	7.307539515	4.337482493	0.891530494	4.840411101	0.78976724	1.179262407	3.316355125	0.981912427	1.603729614
2410127L17Rik	9.326099225	27.441027	30.15948047	24.69658559	3.52880425	19.12570872	45.4792657	19.00763828	18.9542161	31.55708921	21.86472973	36.44293135	21.8642106	21.36468522	20.17555458	30.70587558	28.99316341	19.23913309	21.60746113
2410131K14Rik	2.742816261	4.999866616	2.468156409	3.873756571	22.14027296	5.331651586	15.02252588	14.08503057	6.558183826	3.678945201	12.86088316	4.248539734	2.222815918	1.885686839	10.26741781	11.27078941	7.67792105	2.198349041	0
2410141K09Rik	90.06023878	73.25680466	44.78625561	68.28342165	23.91364433	22.11341318	37.85412526	15.05929263	83.86834695	53.75221435	23.01937547	73.0876328	18.10932136	25.69764854	27.34473222	27.58329117	44.90924396	23.31258935	46.39605343
2500004C02Rik	135.0454055	158.7131801	66.54789474	162.3916308	27.25248298	44.70160065	12.75054472	28.83442703	27.06201039	68.22031011	21.32267829	51.34449196	16.08136881	30.61948937	10.28861158	20.48362647	29.4946805	11.10493733	6.964140926
2510002D24Rik	0	10.83574989	2.228753251	8.395235426	3.998547673	5.392238536	6.183998856	2.375501012	6.632708642	20.29500762	28.20401818	5.859298084	5.50549026	20.19985175	21.48958583	1.365436545	15.78633493	16.89153525	0.412647961
2510003E04Rik	7.900020946	5.165543918	7.331083508	6.694453103	3.985607389	8.215747259	6.889160728	11.9574572	8.500170299	11.55961599	28.27811211	11.68067191	12.69024414	4.597178974	7.595758951	1.814690209	10.10032712	8.688256678	0
2510039O18Rik	2.681552331	3.825539133	6.0325683	6.817017239	9.920966324	2.085025227	15.67158269	8.465864609	2.137233103	6.866564276	8.382413776	4.153643753	4.656785976	8.322392109	2.543897827	0	12.31823742	6.252353187	1.489219444
2610001J05Rik	44.6791534	15.13017583	13.40169231	12.62032507	23.2239552	6.526911471	10.56390265	3.327545954	22.01338243	17.33461549	10.42953325	29.16975019	8.934589297	16.83447261	6.352632744	17.31252705	16.76341182	13.09582228	0
2610002J02Rik	48.21145106	29.80428261	16.63040213	19.06530884	6.486123414	23.61651385	14.89926317	25.6247593	25.36061343	5.290864395	15.87804417	29.5317881	11.72136636	31.72486773	11.24872395	17.35006313	19.03247255	18.61801262	0
2610005L07Rik	12.17813157	11.00320945	10.6846731	9.287739626	5.529545597	7.149121045	2.459335686	9.563154385	5.241312292	8.018780759	5.608276295	17.23443328	5.287138314	6.961109422	4.589968023	3.356882661	8.653627079	6.788117394	1.648533235
2610015P09Rik	2.010244144	1.911894477	0.30149042	1.135649744	0	0	0	0.562347536	0.961314895	1.470733464	1.79540975	1.132293673	0.232732775	0.157947809	0	0	0.360720757	0.366181216	0
2610020C07Rik	0	0.538422355	0.254714657	0.959455477	0	1.848767498	0.935394785	0.135742915	0	2.485102973	0.189606845	0.239155024	0	0.867375963	0	0.866943838	0.731413201	0.061873755	0.235798835
2610020H08Rik	7.277574662	7.663116802	3.742179223	3.523996608	7.343159099	4.850258854	8.207323464	2.555181156	0	5.324414264	0.870511835	7.027164993	0	1.041510411	0	5.094735032	4.813164044	2.613454674	0
2610028E06Rik	0.688994206	0.327642844	0.309999888	2.335406163	0.695203321	0.589295727	1.707630107	0.123904202	0.329482563	0.252040738	0.230760574	0.145531536	0.478603161	0.284210209	0.052996659	0.211022401	0.222541189	0.338864903	0
2610037D02Rik	2.016887749	1.438659787	1.966164256	1.709104386	0.678354549	1.306849329	0.925691341	0.967210327	0.96449192	0.983729369	2.026511274	1.420044702	0.467003856	0.554644325	0.517122449	0.41181623	1.302886418	0.881739357	0.560046585
2610305D13Rik	12.39140341	26.28997994	42.88674744	19.3854214	48.08874202	32.16561877	42.26090019	33.48296967	41.93550111	72.1776374	31.92443245	17.11345165	33.1060328	19.32242592	5.572160975	20.07071463	48.13085371	15.62668686	27.79130038
2610306M01Rik	2.360837981	1.684001833	1.593321473	6.001700219	0	0.550696702	6.934747152	2.122788138	0	0	0	2.493318334	0	0	0.181592999	3.434573248	2.541790557	3.0963207	0
2610318N02Rik	34.70767496	53.64064606	59.42778652	16.33954193	1.945580858	11.54433122	13.62881859	19.30272829	12.90915805	48.66954433	21.31144992	85.12180913	10.71526698	8.521976741	8.157341129	11.36833179	18.06116864	15.8056655	0
2610507B11Rik	12.79096499	10.05966539	7.378272215	12.22864227	22.17225038	11.93464742	7.646926026	8.375244841	10.5082494	4.559082727	11.58876628	16.69541768	9.796414484	7.189649318	4.843651077	20.84345908	16.84343484	8.40581944	4.917845588
2610507I01Rik	10.08374446	1.598400822	4.53698975	1.4241556	1.695769615	5.096361489	0.694220708	2.619347622	3.616595693	6.147885268	1.970083651	3.194880608	2.043001205	3.763398803	1.292717117	2.444990526	2.714159831	2.984849602	1.050015052
2610524H06Rik	51.66362904	78.00344011	33.70535286	26.26775884	36.49044987	13.05549394	7.587860905	20.9044089	53.11781905	52.91735319	23.79214779	49.10649823	12.56067408	21.15903118	35.76517357	28.48199489	10.84658688	16.5161678	0
2610528J11Rik	29.34663519	27.27653534	24.60738452	24.8682471	43.07069493	9.749638726	18.36713257	19.67070608	30.61919268	52.70047879	45.5702956	24.79475648	34.28446285	18.07962978	31.39713188	13.07370257	51.70252006	18.51560299	22.2243623
2700029M09Rik	132.0632411	109.901879	84.48689245	96.17263777	85.36544381	101.0805425	52.08937428	80.27787798	100.6512135	123.7943998	101.9389226	115.0661142	139.7547528	130.7183347	107.6129631	57.51172046	65.09433227	173.5438023	15.47063597
2700038G22Rik	12.47280679	35.5877526	24.4518634	40.76775346	5.393661386	14.54723623	14.88408072	17.30335744	5.964596385	19.55431391	11.6371547	23.3345477	11.75844124	27.51018501	11.7868437	17.32698001	15.53906032	4.576490066	7.050557274
2700049A03Rik	2.965078137	3.222873078	2.382287007	3.230483096	2.991798988	2.865381102	0.972058899	3.1993213	1.012802985	3.099012095	1.276811112	3.48934774	0	3.519518723	1.303259839	5.708260299	4.879726248	5.323955903	7.410048961
2700054A10Rik	0.561432031	0.533964396	0.631514261	0	0	0.480191987	0.154608338	0.269238017	0	0.616131786	0.376073926	0.355762349	0.38999333	0.132337596	0.04318472	0	0.544018007	0	0
2700060E02Rik	105.0807422	153.3690729	89.83026876	73.9759235	79.92858474	53.17104299	132.3698566	81.30569106	85.81231525	115.3186525	136.4446015	64.87911521	62.32506656	38.48727869	25.74026648	75.38415412	83.19768652	38.34140431	165.3084127
2700062C07Rik	186.8676466	196.2852085	133.5662452	110.2444094	131.2701503	137.0213792	92.71486474	139.5247757	109.7224825	199.8822262	134.2835361	170.8734837	116.6609118	110.1184731	113.3516875	159.3832563	58.31980803	146.7139458	79.31157782
2700094K13Rik	258.8507599	299.1852054	165.8008604	131.0002922	68.92341968	74.91637917	95.04382474	59.9116049	194.2729153	235.4101325	102.348602	83.53167224	126.1154573	75.63298286	96.51066168	99.0997245	54.18992652	94.10679272	71.87731902
2700097O09Rik	111.0528639	99.75192661	55.98057364	54.02372896	37.3512187	36.29835114	47.1944013	43.27054143	61.95743338	63.94551684	80.24315022	50.823364	30.71386395	48.35428474	30.21358703	31.02095958	36.09085628	26.63500976	152.4718571
2700099C18Rik	21.06052643	17.75400207	10.33721978	1.622420399	9.659236731	6.252459178	0.351496498	8.722467088	13.73360848	16.10866487	19.23728741	10.51456786	1.994930588	3.948850085	2.650830512	4.104758088	4.947221527	2.511055376	0
2810001G20Rik	2.709330158	11.59550208	1.219011767	2.295877923	2.733746245	1.263974227	0	2.27373149	0	0	18.60209396	2.861366434	0	1.117599081	3.959573878	0	2.916993825	1.036402572	0
2810004N23Rik	171.3367061	87.7768693	79.07655238	61.36904947	19.60503548	27.74310629	54.64155489	46.90634733	56.59399443	127.9378483	39.34108796	60.06840467	95.70470189	46.63186208	75.40577026	25.42667236	54.96042728	70.46444738	19.49657109
2810006K23Rik	15.29941382	9.902696944	6.692467978	2.88103901	5.1457633	3.502702024	7.412084488	6.827414886	7.722763823	5.90759971	10.53295072	6.463181173	9.741957348	5.359350108	2.484384446	2.21275944	11.89650023	5.666705311	4.425333284
2810008D09Rik	24.41106472	60.94402634	21.05131737	27.58114678	0	14.86819906	35.10571272	14.876971	11.67356721	14.88300559	23.16490026	23.20282041	25.435365	9.350312881	6.571850644	3.426740011	6.132493351	2.667996336	0
2810013P06Rik	4.814805665	19.46179107	14.89352271	4.0800513	0	7.019482118	3.756748812	5.772420605	0	2.641953654	13.50546743	15.7634765	0	7.376972687	2.592446014	1.290327062	2.462328269	1.38135905	0
2810021J22Rik	0.997999375	0.949173015	4.041278175	2.95995545	1.5104898	0.737189111	4.717935157	2.69210499	4.056636193	1.825389074	5.348060279	2.108005852	6.23925552	1.352646055	1.727212236	3.591543459	0.053724682	2.563283479	11.6391693
2810025M15Rik	34.7561223	55.41691794	39.09464663	15.59235685	24.7548278	23.68610777	34.71911073	27.94257673	33.24131366	93.48621599	76.3489914	31.9562388	29.82371106	43.85406376	28.93564294	21.60302063	33.89820445	41.22657656	0.42578081
2810047C21Rik1	1.484857951	0.706106202	0.668083699	1.258263996	1.498239274	0.230908512	0	1.424144646	0	0	11.93554329	1.881818363	0	0.262501765	0.228427203	0.113694095	1.438801881	0	0
2810403A07Rik	19.53536357	13.16055762	25.27000418	11.03613743	18.06879562	14.4934166	19.65081079	14.4915859	14.01295164	33.94456759	18.26548046	13.75440431	16.96256419	23.79129037	26.35877789	15.83058528	17.70252451	29.04637559	36.95476449
2810403D21Rik	0	0	2.732163189	0	0	1.133174904	2.675570357	1.456028481	1.161548976	0	0.813517129	0.513052967	5.06176418	1.288217618	5.978655881	2.045814932	1.307567879	1.72556977	5.564383248
2810408I11Rik	13.69484697	50.47124334	17.71499358	5.802485298	0	13.04422584	30.4848032	14.36628382	6.548985812	25.04853675	17.77358076	26.0340201	2.378248247	10.69298916	3.686872732	4.718703572	14.74452419	3.554833828	65.59771453
2810408M09Rik	10.45441744	12.73939574	9.407534063	7.751660633	7.91147334	10.77062121	14.51475434	7.441880043	6.249232982	8.604735563	14.00573388	11.04107562	17.2473924	13.70742623	5.528476376	8.204964402	22.2300539	6.712838748	14.15196946
2810428I15Rik	174.6301434	206.7246816	112.0062151	135.3869077	22.49411294	56.62424979	52.52384882	98.44481149	143.9206916	160.3830739	94.57600966	74.55666968	160.0195464	50.35878615	75.16402346	40.68275812	67.20540659	69.84708826	42.55863899
2810474O19Rik	44.56625303	30.64384783	55.72938852	28.23892084	21.47114875	19.35529832	10.17200803	30.68615945	37.82389376	61.68614157	8.00103463	20.43815687	36.67489581	40.69468157	51.01831421	20.13619653	15.47532392	45.96589083	36.95805446
2900076A07Rik	0	18.35049304	3.215250591	0	5.768396643	1.11128101	0	2.912909437	0	8.365155364	2.393397878	7.24522105	2.978379977	3.200431359	0.439735741	0	0	3.12411749	0
3000002C10Rik	1.910098961	0	0.859412834	0	0	1.485186201	0	2.633497522	6.39397265	1.397465313	1.919212946	0.80691429	0.663415884	0	3.526143874	4.826394381	0.822601388	0.31314511	0
3010026O09Rik	14.98925027	10.69193444	11.56136423	10.88729478	4.321237485	11.32180891	8.648663828	13.99128421	14.33595973	25.84943075	27.61141362	8.141340496	1.487448246	9.716249552	30.80040277	19.18318571	9.682884239	15.91436411	31.66240563
3110001I22Rik	0	7.926272232	3.067959782	6.420192455	10.70250625	5.773142785	9.597425325	9.174063995	2.898464857	3.325811304	8.120022	4.480853656	4.210281813	3.125253792	1.165531727	9.513887959	9.299072121	2.981001493	0
