Symbol	E3_wt_male_IB130	E3_wt_male_IB131	E3_wt_male_IB132	E3_wt_male_IB133	E3_wt_male_IB134	E3_wt_male_IB32	E3_wt_male_IB34	E3_wt_male_IB35	E3_wt_male_IB36	E3_wt_female_IB129	E3_wt_female_IB135	E3_wt_female_IB31	E3_wt_female_IB33	E3_KO_male_IB136	E3_KO_male_IB138	E3_KO_male_IB139	E3_KO_male_IB38	E3_KO_female_IB137	E3_KO_female_IB37	E3_KO_female_IB39	E3_KO_female_IB40	E3_KO_female_IB41
Angptl2	0	0	0.456224071	0	0	0	0.196832029	0	0.281637296	0	0	0	0	0	0	0	0	0.586467234	0	0	0.593582775	0
Angptl4	3.908798186	0	6.33007902	11.58216016	2.936432112	2.945503637	4.096547214	4.367749784	14.27159629	0.648618822	6.419794172	2.572900831	4.992287066	2.677482005	7.942460059	5.080249947	1.306728512	9.552358578	20.96900475	3.247782825	13.69669639	7.361878712
Angptl6	1.019150934	0.309853422	2.344128284	1.084047353	0.893227351	0	1.083582974	0.885744655	0.620178291	0.789208196	3.515083593	5.538722038	4.049583242	0.542971894	4.06905411	6.181403868	1.589964423	0	4.252346126	0	0.816935373	0.814325459
Angptl7	0.257670879	0.235019763	0.507997317	0	3.38750625	0.479713592	0.657506798	2.015477168	2.351985567	0.299302041	0.29623832	0	0.767888966	0.823674144	0	0.390709491	0	0.979531112	0	0	1.11534261	0.308827599
Ank	2.583637016	0.138618636	4.194755876	8.001981121	0.39960171	0.943144	0.096952161	2.773779313	4.994067294	2.471467771	5.067064945	2.046919014	4.982053068	4.372352622	7.509011039	2.074023666	4.979099115	2.310976147	9.51182686	1.76788636	4.312558836	11.65771183
Ank1	0	0	0.060787516	0	0	0.344418324	0.078677984	0	0	0	0.283585615	0	0	0	0	0	0	0	0	0	0.059316942	0
Ank2	2.675243068	0.064212369	0.555182439	1.123260938	0.370215338	1.39805758	4.401296664	1.101341969	0.257044878	1.14485906	1.861587194	2.345535396	1.468624531	0	1.264873585	0	0	0.267628614	1.321850273	0	0.270875722	0
Ank3	0	0.045354305	0.049016868	0.238013579	0.130744743	0.061717013	0.095164648	0.129649475	0	0	0.171504936	0.176243846	0.148187838	0	0	0	0	0.378061423	0	0	0	0.059597801
Ankar	0	0	0.458119601	0	0.305490395	0.216306457	0	0	0	0.134957535	0	0.082360179	0	0	0	0	0	0	0	0	0.223518377	0
Ankdd1b	0.320553456	0	0.157992529	0	0	0	0	0.417889786	0	0.18617219	0	0.113614811	0	0	0	0	0.750137061	0	0	0	0	0.192097288
Ankfy1	15.93819793	15.079996	22.49092676	24.16343439	21.90975289	30.24719392	18.52087965	38.96923682	22.93903175	38.10203652	14.7502642	23.58058857	32.12497993	21.56316165	18.21907076	21.25918718	32.19034768	20.36385927	34.35434125	37.31089615	24.07789396	31.15053347
Ankhd1	3.227538291	0.353257746	1.972555248	1.750859618	2.885327277	0.320469583	2.676638201	1.851336537	2.003316779	2.474341721	1.484250797	0.594852422	4.232112143	4.436392398	1.353055655	1.859703128	1.812686933	3.926216796	1.616005185	2.628095918	3.073527041	2.166258078
Ankib1	2.089901844	7.771367574	3.010940829	9.233918635	8.876598828	5.387307017	2.0511029	3.353233622	2.641340281	4.668387362	7.023313098	2.564067993	4.072251106	6.937554357	6.378442385	6.45976966	1.128610147	10.69482002	1.509229049	0.93502734	0.734525009	1.34874964
Ankle1	3.485680857	0	7.362866453	3.575222714	7.855712713	3.090188776	1.429476471	3.24579344	9.99957575	4.916463804	3.434920799	0	7.419808096	4.377361044	4.100515869	8.305597637	2.330557037	3.785929059	7.791318346	2.896218704	5.628049238	7.758606009
Ankle2	13.74009509	24.78803806	14.93854061	15.47472959	24.43899926	9.279145289	8.249653651	12.11713509	15.12390673	9.740320815	24.62422591	12.96265276	16.55947663	19.2157743	16.79036104	19.14914838	13.71257395	26.88448768	15.17551475	15.27798047	13.5081561	19.97954248
Ankmy2	26.71792088	18.62363477	11.34852714	9.704129536	17.13418942	16.17611492	10.66996978	9.061682028	8.724077943	3.280086067	12.98604154	14.01210628	7.120710353	10.06828832	10.73242134	10.8692633	8.133129544	4.954521225	8.156994285	7.580372913	10.23821083	21.34824436
Ankra2	2.732489246	0	0.598565981	3.390900121	1.596580088	0.376826448	1.743144451	4.749615909	0.554262199	2.115979917	0.34905338	1.936970221	0	5.823140864	0	0.460367412	0	0	0	1.765865919	1.460213626	2.911097182
Ankrd1	1.806177972	0	0.296739509	0	0	0	0.192036688	0	0	1.048998543	0	0	0	0	1.352124779	0	0	0	0	0	0	0.360794622
Ankrd10	87.83683112	319.5905585	39.41029948	45.69946255	177.2931899	185.8210612	58.16572154	65.65572305	85.62305192	17.60544087	105.1001923	34.09324769	138.3507551	96.70900216	40.73989621	189.4672485	31.2793001	190.5465238	54.52592788	244.3336491	162.2650912	299.0912052
Ankrd11	2.229893611	0.714602968	4.218002676	3.846302315	4.75388241	1.570822593	3.11417027	5.028329002	2.420496217	4.20027774	2.425081618	1.794304689	8.082170729	4.142008375	2.526542899	2.467372982	1.692403148	4.353002484	1.508772536	2.453704345	3.652190387	2.817070988
Ankrd12	2.363774234	2.748876468	4.601921195	5.940015227	4.816731721	2.127009483	1.357136153	2.465229033	0.755167605	5.628649356	3.261092642	0.293230085	1.761080022	3.778036003	0.707819	2.956981207	1.936039429	1.347876645	1.109554445	2.749652192	2.245295671	1.770666524
Ankrd13a	10.94657524	7.749003407	19.48744566	19.29017596	10.31001902	7.401534254	13.44522549	10.64963592	13.7202051	21.82456736	16.15391566	20.6152188	8.277238564	13.57897239	20.30335379	14.36878607	4.588015421	7.453111265	27.60886719	10.4529271	10.2152091	10.5742114
Ankrd13b	1.433410126	0	0.627991887	0.762342653	0.418767259	0	0	1.661036739	1.163020201	0.185000243	0.183106539	0.45159844	0.94927281	1.272793829	1.669214793	1.207498457	0	0.605453583	0.996802959	0	1.761798515	2.290656506
Ankrd13c	42.04093603	56.78746938	30.58798463	24.91430006	54.74332632	23.23218826	26.05302558	14.09315195	19.73540986	16.04525088	32.91281402	22.13819268	21.47774443	34.8770447	29.6738914	42.80168006	11.2435766	26.63630759	13.78247226	25.61636694	29.07772801	36.47098014
Ankrd13d	2.233468557	0	0.244626452	0	0.652502372	0.15400427	0	0	0	0.288258201	0.285307527	2.462804007	0.739554903	0	0	0	0	0	0	0	0	0
Ankrd16	1.579958145	0	4.227340459	3.961331917	2.967305814	0	2.015814172	1.765468955	3.296376713	2.359578285	3.113900164	1.119979477	9.416915322	0.72150216	1.013806387	3.080198274	0	0	2.825263101	0	3.256636167	0.541038665
Ankrd17	19.10757818	8.617655923	7.700605462	11.95876756	33.16956199	6.289175774	15.01781844	11.56026125	15.32122559	15.08261068	17.41625872	10.85074494	17.61765839	20.33172445	8.060898869	16.72753635	6.423039272	16.65436436	6.27670959	15.96401735	15.79020993	10.05877199
Ankrd22	4.240845466	6.354644974	0.298600475	0	0	0	0	1.5795948	0	0	0	0.644184319	0	0	0	0	0	1.151535435	0	0	1.311195246	0
Ankrd23	0	5.456211123	2.144299831	0.433840855	0	0	0	0.708958362	2.481982722	1.895069015	1.250447115	0.578249384	0.81033114	1.738399268	0.407113653	1.649217955	0	1.03367101	1.701808941	0	0.523106212	0.651793765
Ankrd24	0	0	1.71813636	1.158727488	0.763809501	1.261925641	2.687096193	2.27223287	0.795482926	2.699445858	3.840732246	1.441460738	1.298567836	0.232150914	1.739748668	1.761931046	0.679798895	0	1.818116277	0	1.047856962	1.218594194
Ankrd26	0.186296407	0.169919618	1.928234556	0.594477581	0.489834354	0	0.297111461	0	1.020293318	0.865583183	2.89143973	0	1.387961998	0	1.534099029	0.141241755	0.871915974	1.062303552	1.165965873	0	0.582395862	0.334924181
Ankrd27	1.501805562	0	3.278033968	4.963461715	0.846158436	1.397978193	1.916101983	1.678140085	4.308317111	1.869051512	0.61663983	3.878111857	1.598412122	2.571799039	4.657682673	3.415809083	6.024722854	0.407791874	2.685511545	3.743507399	2.01210539	1.157121457
Ankrd28	4.267609265	11.49201247	2.90468766	2.918158452	6.67913357	1.513359231	1.879785403	4.503763412	1.854960504	1.534345098	0.817728802	1.22447173	5.147749055	5.196912863	4.259705909	3.081441847	1.426680641	4.635210907	1.271881687	2.363943666	1.221731615	3.288136877
Ankrd32	7.099376716	0	0.699819927	9.061732017	22.7732395	5.903647927	3.079669066	3.702043399	2.07366937	4.453057683	2.122117691	2.314954908	5.923949403	17.70129004	1.913281857	12.9178456	3.98723307	22.13028307	3.554606809	6.606660305	4.780229	7.998321193
Ankrd33b	0	0	0.791707911	1.084299457	0.324885483	0.306719202	0.118236542	0.64432774	0	0.071762885	0.426169825	0.832096381	0	0.987451212	0.370000037	0	0	0.234859669	0	0.359333181	0.445704741	0.518327623
Ankrd35	0	0	0	0	0	0	0	0.341713034	0	0	1.356090464	0	0	0.41894822	0	0	0.613395254	0	0	0	1.701901673	0
Ankrd36	0	0	0.349863216	0	0	0.073418647	0.226416002	0	0.647935102	0.13742169	0	0.41931986	0.705137852	0.378182161	0.708528237	0	0.553708385	0	0	0	0.284499426	0.283590518
Ankrd37	0	3.752516881	1.73809259	2.813246782	0	0	5.624083313	4.597249911	1.072963327	0.68270001	6.757117428	9.999108812	1.751534345	0.939389428	4.399889815	0.891197977	2.750779157	0	0	6.83687026	0.565348196	1.408855107
Ankrd39	2.677411076	1.356693033	3.519004929	9.018351385	1.564398183	12.1846178	4.554688748	10.85905093	8.689440965	5.183321466	2.394123129	4.42849668	6.205884285	3.803843416	2.672452672	4.059791006	6.961658337	9.047225768	1.861889513	1.730271757	3.0046389	3.565523564
Ankrd40	2.117927266	1.8029632	0.974280265	0.675837122	2.598738518	2.541049995	1.080876176	0.736276715	1.804334822	1.148053591	0.64931535	0.700619636	2.103889248	1.354038867	3.171007488	2.35505519	1.321660568	1.073501543	0.883692445	0.821223853	2.580499764	3.215319602
Ankrd42	3.819679033	8.187169418	0.753048503	1.523589199	3.012956673	2.01484307	1.827523837	0.995905564	1.394620917	1.109203467	1.536989183	0.270764269	1.707462668	2.442007312	4.289180869	5.502234524	0.893854909	4.356131889	2.39060724	2.221614204	0.459269203	1.602306815
Ankrd44	5.192026255	0	0.170601053	1.932923522	0.682576992	0.537008375	1.71128459	0.902478593	2.053658798	1.206177477	0.795887186	0.429386269	2.063045013	0.968152492	3.757247928	0.524848841	1.215002129	1.973739237	2.166341805	2.013202187	0.582658532	2.800271618
Ankrd45	2.283394482	0	0.422034838	0.227699444	0	1.417021294	0.273122284	0.372093645	0	0.165769758	0.164072902	0.101163873	0.850597393	0.684293346	1.709374329	0.216396178	1.33586052	0.542517634	0.893186857	0	0.27454997	2.565682952
Ankrd46	7.284189523	1.563260489	7.391565798	3.41824609	3.379857042	6.51469112	7.790262498	3.351543484	4.693349263	4.230537805	8.37446618	6.530331951	5.746162673	3.766648576	5.773790893	0.649712073	3.008110111	5.70102906	2.681721508	0	0	0
Ankrd49	25.30082635	17.58224949	18.70518692	21.14506878	31.67817636	17.94411659	16.33237195	18.84768218	22.54439499	25.88996592	13.85132461	13.23767126	16.15701069	24.5519332	23.45011569	38.36395099	18.32605253	24.04515658	5.655331072	28.02961776	28.39304273	24.90894166
Ankrd50	1.405315482	3.943932871	0.426242306	0.517431351	0	0.536680598	0.344806464	0.563704838	0.197346663	0.376700392	3.604162573	0.076629318	0.322154028	0.172778849	1.132960437	0.163915152	0	0	0.6765686	0	0	1.684319962
Ankrd52	5.622405857	4.468821745	2.929489591	3.331950232	1.900690582	5.63245882	4.252821558	10.26151585	5.71857824	3.918481328	3.139633579	3.017619686	5.505351791	0.513504485	4.810280143	1.461483847	1.503676105	2.748017895	4.524264857	4.671602959	3.090399209	3.946924089
Ankrd53	0	0	0	0	0	0	1.170793625	0	0	0	0.703331509	0	0	0	0	0.463812879	0	0	0	0	0	0.733221081
Ankrd54	21.50166074	12.38621729	29.84064963	22.56988898	8.92656599	15.27471426	15.8823953	16.22827587	21.17588539	32.53403627	25.69575603	29.88196575	17.70560596	6.782811842	16.51996968	14.15666562	22.51010335	3.226506634	30.10153855	24.68263065	13.47082059	18.64970073
Ankrd6	1.985408421	6.23746452	3.261855306	8.447332666	3.770209364	3.490944626	2.181292793	5.751731949	3.624508877	4.740491995	2.536198528	2.580214294	6.57416254	7.05175871	5.780050394	4.515748435	3.613645528	3.773746808	4.141998759	3.207665931	4.137827693	2.776178676
Ankrd9	0.830832453	0.378898164	6.142438237	11.59905241	3.276796507	6.702737844	3.577602958	10.83115434	6.066982628	4.342804756	4.059553582	7.950815998	1.856982464	6.307643788	3.731822104	5.039205447	8.749155286	3.947992871	10.39979568	8.456551018	2.897022733	2.738400154
Anks1	0.188210185	1.02999097	0.834875505	0.900876759	0.494866304	2.744772882	1.38075263	0.490720737	1.202570304	2.076878387	1.298285686	2.268070377	0.28044404	0	1.408962236	0.285385395	0	0.35773878	3.53383068	1.094674232	1.765136025	0.112788259
Anks1b	0	1.178757422	0.203831576	0	0	0.224563339	0	0.269566966	0.094372334	0	0	0.219867541	0	0	0	0.156770378	0	0.196516166	0.323539081	0.300667966	0.174037915	0
Anks3	0.641946057	3.903429332	6.960770323	4.779762555	1.687886723	5.444482013	3.003135157	11.71622934	5.859598355	4.722535391	1.72207165	8.949397026	3.188455593	3.078079897	2.563028848	2.920171864	6.008951328	4.067243562	8.035444229	6.222846068	9.571074009	9.745668677
Anks6	0	0	0	0	0	0.092827461	0	0	0.273074	0	1.375773458	0	0	0	0	0	0	1.137270919	0	0	0.215825494	0
Ankzf1	15.58171819	4.035498655	10.61901994	7.366184187	6.069547766	0.477513602	4.417817218	5.517143751	15.10073514	8.714435757	0.884639269	0.545449817	10.8922353	3.382074029	6.048335138	5.833765176	7.20261943	10.96918801	15.65146659	6.713103601	7.956631091	3.919494079
Anln	22.05246348	30.5731188	33.1386488	31.11921804	23.1932636	29.25601024	30.94957635	31.17638186	32.20671326	25.27387929	20.28257052	21.81567846	22.78254745	40.10279633	31.69673805	28.97996298	35.77991882	36.88609521	38.64528394	40.47386836	58.45164303	33.71376498
Ano1	0	0	0.568793694	0.552383816	0	0.214850006	0	0.300891538	0	1.206439462	0	0.981667503	0	1.475600422	0.691138209	0.524962839	0.540118236	0.438703986	0	0.671213153	1.387583539	0
Ano10	0	0	2.015179814	0.65234708	0.537517344	0	0	0	0	0.712382619	0	0	0.609229337	0.326744149	0	1.23992762	0	0	3.838400928	0	0	0
Ano2	0	0	0.8002219	0	1.067232679	0.503778674	0.258934113	0.352764105	1.234987074	0.157158342	0	0.479543034	0.806410516	0.864994187	2.228291537	0	0	0.5143349	0	0.786927771	0.520575268	1.135120336
Ano4	0	0	0.254430524	0	0	0.961058467	0	0	0	0.149905467	0	0.091482414	1.153791873	0	0	0.195686901	0	0	0	0	0	0
Ano6	10.23374346	28.59636198	6.969819254	9.203108365	10.76314716	30.36847713	10.20810677	8.975008174	12.73803425	9.942005682	14.22556019	11.47507602	11.36733829	11.59835884	10.72553074	15.65861841	9.579319888	11.67101629	15.13897766	10.28104391	25.23605059	14.16107837
Ano7	0	0.150640582	0	0	0.868515746	0.922445844	0	0	0.603020732	0.383687168	0	0.585379389	0	0.263975145	0	0	0.77298861	0	1.033675682	0	0	0
Ano8	0	0	0	0.451277631	0.743682501	0.351049393	0	0	0	0	0	0	0	0.226033549	0	0	0	0	0	0	0	0
Ano9	4.23360441	2.413400157	12.34592018	11.53941774	32.93078951	29.66632523	19.91806823	19.77692547	18.67782642	2.663708672	5.475687987	0.375132568	21.02771644	10.71378009	3.433433274	10.43163209	8.255990565	9.388148784	6.62417265	22.57165932	6.362982683	28.33052329
Anp32a	16.00047479	14.59391843	22.53206072	28.77078257	21.36914076	71.71320736	77.60733141	49.66436329	62.12929522	20.65069629	20.73130138	57.0710766	45.41263043	21.5143529	9.12619593	18.48511596	32.09417671	10.62032729	42.91779928	29.54364587	72.43483224	41.70264994
Anp32b	349.417923	370.8140791	360.5298207	231.3104874	424.1098351	454.4245796	421.7593468	291.8564274	389.5445555	409.0326943	491.0877203	390.6845163	324.3221458	565.3104014	272.3438455	440.245281	236.482492	478.7220055	175.1456447	366.2201814	563.2290707	420.6530104
Anp32e	38.30048407	32.70379305	33.57753185	57.98855268	141.8434074	37.11913904	31.39917663	19.12230331	27.96813855	44.10995968	31.85379774	24.37717294	27.68498826	93.51708199	50.99985166	70.926237	41.19080839	108.4244791	30.6012393	29.38595892	41.85796422	30.86343446
Anpep	5.587912569	1.132598893	1.530076639	0.247655574	1.224371233	7.128107665	4.158831341	0.809409664	1.416825661	0	0.535357945	1.540421671	7.401166451	0.992355294	0	0	0.726469284	0	0	0	0.821183532	1.116218245
Antxr1	5.046707385	1.380919695	0.994956751	0.644167956	0.265388977	0	1.094616418	0.263165775	1.289838893	0	0	0.071548841	1.503977059	0.483971149	1.208966685	2.601810506	0	1.151097921	1.263425027	0.587056489	1.067975391	2.903354902
Anxa11	8.208243039	18.81787052	10.49677295	7.079123426	5.249715322	7.158915827	9.340439993	17.35245896	9.71983814	3.349933411	7.651483283	7.391129701	5.950097465	2.836603065	3.653653806	3.027468366	4.153159679	4.216687167	4.165346142	7.741792128	5.548202086	2.924771438
Anxa2	11.21412172	28.2160554	150.948408	86.37664063	4.066979847	14.63836367	110.0213686	54.44428716	26.82564499	49.40879841	4.445730826	155.1487145	14.98110016	40.7916527	72.94978886	16.41776069	54.29485498	10.29006701	101.6477847	22.49101425	36.63818396	16.68478188
Anxa3	2.661577225	0	2.951601192	9.023998443	2.624309789	0	4.032529951	1.734883707	3.644178514	1.545800399	3.442448803	0	4.957379611	6.912776803	7.969944431	9.080509376	6.228439219	7.588452672	2.082238366	5.805132168	4.640315687	2.791244559
Anxa4	5.305215711	2.903309545	16.21178457	5.92518743	5.579660818	0	6.261086325	9.682608567	5.326783487	16.02214782	10.36878489	8.273517892	2.371523287	13.99094628	21.84348693	6.435490531	8.690429609	27.22636801	9.961062417	4.628455353	5.996134336	22.25470574
Anxa5	0	0	2.431782861	2.952031446	1.621599045	3.444583032	2.360613495	1.608014672	1.125895354	2.149138047	0	1.530140273	0	9.364453169	0	0	8.659446401	2.344507432	0	1.793537642	0.741547837	16.26193289
Anxa6	5.19137587	5.099248795	9.841135544	8.601494106	0	0.371728458	6.623497641	6.247146065	3.645091498	5.102419317	4.820635748	12.17228353	0.595034591	0.957393509	5.08211249	1.211037912	5.60699968	0.759035382	4.998624082	1.161317308	4.225345705	5.74342736
Anxa7	61.82276119	63.41617929	73.83659618	76.33813932	65.96325829	50.26470839	63.55928614	56.06629234	61.82874274	85.54910374	28.63650413	85.99683229	41.1200009	75.32604223	92.0258101	76.62439048	108.19051	66.07755002	68.41329338	67.74612082	60.84633845	86.76836879
Anxa8	0	10.11767629	0	0.907628512	0.747862729	5.648362183	1.814479413	0	1.557749755	1.321543489	0	5.040592861	0	4.546081598	0.425856573	0.431286387	0	5.406298589	0	0	0.82078389	3.068106305
Anxa9	7.793729514	0	31.52538331	10.71984105	12.71934061	23.51591456	30.174141	42.74333993	29.43729432	25.59796983	0	9.334861826	22.42530973	15.89311966	20.92362372	10.18769563	17.60943906	9.194809497	18.50211501	12.50486741	20.16379969	18.36001163
Aoc2	3.772667598	1.147007696	1.239633689	2.006449776	5.510878017	1.820956211	1.337060175	6.5576551	4.591521173	3.164927227	0.722891616	1.040012501	6.246102752	1.004979932	0.627613474	0.953423634	6.866639253	2.390287755	3.935307302	7.314237533	2.52009255	3.014449745
Aoc3	0.483455281	0.330717073	0	0	0.317790623	1.125078966	0.539720946	0.630256888	0.882583119	0.982740142	0	0.342705276	1.080564409	0.386354887	0.180959981	0.549801845	0	0	0	0	0.232518093	0.289719067
Aox3	0	0	0	0	0	0.151249148	0	0.317730422	0	0	0.280203402	0.95022112	0	0	0	0	0	0	0	0	0	0
Aox4	1.816652254	0.682275797	0	0.34099961	0	0	0.20451212	0	0	0	0.859996764	1.74226896	0.31846079	0.170798078	0	0.810179979	0	0.406233538	0	0	1.182091682	0
Ap1ar	4.668478838	2.635958063	9.203891136	5.675146646	4.676175991	5.242460005	4.254536665	6.955504469	8.928491485	5.1645256	3.578162266	2.206218987	3.312525204	9.593563661	7.988285308	9.101405946	5.202310373	15.21183128	1.391353419	12.92998058	7.591277951	6.927558671
Ap1b1	26.19746581	38.18856462	34.24000317	14.74142139	28.90572579	26.41849523	34.69278247	38.42139217	35.65554206	24.45277254	21.10993093	40.95460064	54.02267057	17.57111072	21.71296715	27.66460564	34.48434395	23.56351246	43.91813344	51.69715324	32.06170134	29.57634367
Ap1g1	24.08347693	17.77214139	13.90610053	34.32185835	45.08459249	31.68089457	20.03736775	18.08597814	20.91593819	16.83906565	42.56280216	18.7294441	26.94336182	37.86992005	13.88653504	35.92716197	12.4025155	44.14686515	17.07301063	19.49265225	12.48260951	21.2983676
Ap1g2	0	0	3.722843038	2.220005691	0	0	0.760818753	3.109550258	1.45149098	1.847095576	0.685570612	0.845416607	1.18472656	0	2.083240011	0.301400288	5.581827964	0	0	0	0	0.476470265
Ap1m1	36.52130484	0	13.86698175	9.92753345	7.824380525	39.78838327	13.46114605	14.81232049	21.73023895	11.62675659	20.83834462	15.53323879	21.76754088	11.24206166	11.34114165	13.94697607	8.86299924	13.36930295	11.85200748	26.74873273	5.204427384	6.484750596
