Symbol	E4_WT_male_XK151	E4_WT_male_XK152	E4_WT_male_XK155	E4_WT_male_XK156	E4_WT_male_XK157	E4_WT_male_XK161	E4_WT_male_XK62	E4_WT_male_XK63	E4_WT_male_XK64	E4_WT_male_XK65	E4_WT_male_XK68	E4_WT_male_XK71	E4_Xist_female_XK150	E4_Xist_female_XK153	E4_Xist_female_XK154	E4_Xist_female_XK158	E4_Xist_female_XK159	E4_Xist_female_XK160
Errfi1	21.57778626	80.7557434	74.83713072	0.185769029	120.0525781	83.80860401	80.5618953	63.77516186	84.29185958	80.04783356	104.0844564	69.36144016	52.66710151	65.94886933	81.75854124	125.4184335	35.71538284	93.59795123
Esam	0	0	3.211482993	1.512003584	0	0.746178507	0	4.607986759	3.022311946	0	0	0	2.204567439	0	3.769409376	0	0	0.642334374
Esco1	14.18976321	16.6351034	17.66117581	63.16584805	9.864084039	11.57924408	13.2063783	11.17989055	8.145862974	12.05853051	11.21548981	16.27970617	14.0043447	4.091291635	18.82699275	16.8455438	19.840175	14.95167664
Esco2	30.19290993	8.303274729	13.69228347	42.64350805	15.26526704	11.2142985	14.54867829	17.68169876	10.63073988	15.41933106	8.64694117	15.64339945	12.68900045	21.09686808	19.47066424	25.51484157	24.07990884	10.1054995
Esd	51.06774297	19.71219487	15.70093638	26.85441718	34.43399922	33.34560142	17.88920772	27.64289476	21.47149033	15.52084024	24.20762752	32.48985682	25.5419167	48.62620597	37.21167244	30.05364605	48.2475125	35.77079936
Esf1	7.741383776	18.71691412	22.58528434	124.5431825	18.19244626	25.8302713	37.18053032	19.85276427	17.84090701	15.39930913	18.01355792	25.86053302	23.02837073	32.63317353	30.58730047	24.56592389	19.78343865	16.78197023
Espl1	10.29755834	1.679174505	7.543642766	0	8.456535795	5.946806351	3.492577749	6.21544682	5.916073068	10.90869264	5.435068782	2.603518479	8.904723382	2.163820626	7.378490932	10.43338375	7.630736788	4.023512763
Esr2	3.020045367	1.431956778	1.534863436	5.252975688	2.83188068	1.440199979	0.491964615	1.046338877	1.666676487	2.838439445	1.398022891	1.7269729	1.350805748	0.898345643	1.918771331	0.882758127	0.982369958	2.692072654
Esrp1	12.77600794	20.86917651	6.369108818	56.58743848	8.21323572	13.903368	11.66436133	8.973957408	16.67668556	23.65690968	11.96122432	10.8837657	9.049909089	11.88085362	10.71256059	13.0572355	11.3836256	14.05395693
Esrp2	25.81326563	78.60073456	45.60642382	0	75.28840394	71.18995351	36.67612772	33.8538513	55.15289482	49.06002838	60.39368199	51.38698141	30.25339778	23.56735157	48.68762569	55.10859541	18.82168298	45.46054221
Esrra	10.77523277	11.81013059	3.009798423	0	9.515435329	14.19203563	15.4922773	6.948612872	3.748907013	12.76917941	10.13265208	8.049033591	5.064015304	6.062029989	5.99437743	13.84839305	3.749751777	8.498754179
Esrrb	0.53036548	0.260454376	4.380849209	0	0.267079756	0.449063499	1.879121712	9.135142966	5.699160753	0.869516365	4.238037365	2.546870145	5.405269224	2.875794726	3.257329907	0	0.81218346	0.309254602
Esyt1	36.19934077	23.84256609	8.294253986	3.271097686	12.96613976	4.692723715	3.366319608	15.81949181	15.35793762	6.405958301	9.140957814	13.2009659	8.380347541	6.228984857	14.58821623	11.21339611	7.496014738	11.69881765
Esyt2	16.11258452	12.38096035	8.309864385	0.101182265	13.68230305	7.614899117	13.88022091	6.34865783	11.52831192	7.795321703	17.53049892	7.788001946	5.655246631	6.595358316	11.83617464	7.251378905	12.13779965	19.34306328
Esyt3	8.4196469	2.41194323	5.568286744	0.561774478	4.907336714	1.334847054	5.432259909	2.685593132	5.24028917	3.80241578	0.348857193	2.480828836	1.921326421	2.72366157	4.788027325	2.236689519	2.707647129	3.129030854
Etaa1	10.10595301	6.747054459	9.753040955	36.51185677	6.77147847	7.755308051	6.806116851	8.032034397	8.688425874	4.792503723	10.6515871	5.502721948	6.391773057	15.92253362	6.02720923	6.916374933	15.36335688	7.386232386
Etf1	84.57616743	84.29790415	109.7073795	151.6254334	91.17718766	80.09244454	120.7565322	101.3221555	99.6658144	109.6690423	84.36171979	101.0987333	86.66062375	81.11030666	73.70809449	114.7327876	93.51853462	66.14972627
Etfa	176.0150956	304.3838583	254.8653962	1423.838903	256.7586145	459.7208837	264.6489032	269.8071785	255.6727268	323.8580221	249.8829044	317.4866623	196.6703045	402.698407	241.6153383	359.1277316	397.8695931	273.80661
Etfb	1127.24781	877.1956382	692.0868004	562.7146747	619.3592659	797.5146722	903.6034803	1028.514618	927.4774484	1013.136463	686.2800027	776.5190615	849.7728356	759.69178	610.1320065	589.364819	899.8229388	595.2978434
Etfdh	6.293203125	24.13978737	26.97307811	95.49008588	21.79730108	49.32825487	30.9986235	20.9300541	22.60016239	33.90932753	31.5953582	36.7364748	21.70160337	39.39153093	16.26160806	23.21981636	50.01939194	34.04028627
Ethe1	3.536535188	5.673345255	3.742188667	41.7184698	11.8727807	16.30286979	4.176729884	12.18282703	9.055945614	23.33707268	2.110057445	9.6160441	13.15020766	28.16855018	6.15406603	5.688154074	45.69430562	7.538280495
Etl4	2.220615118	7.296795673	7.750213875	0	7.301516506	6.881805502	7.250711659	8.749636373	6.341329906	8.369865475	6.040075519	6.088720517	6.043163225	4.901642405	8.156229783	4.514224395	4.182038794	6.279523467
Etnk1	22.41967629	6.173060176	14.99164585	0.043569391	11.83808871	4.407834395	16.64524883	15.30900785	9.841162533	17.17375907	33.11681704	8.292383297	14.75216763	6.947392473	14.20389813	14.97364304	29.7028039	15.02954614
Etnk2	2.456961288	0	1.392769466	0.122949765	1.159939431	0	1.813580081	3.085781845	0.491523364	1.982583119	0	1.445326466	1.792661418	1.05973265	1.178894228	0.100129312	0	0.940174681
Etohd2	2.121921113	1.247709389	1.012923248	0	0.843592313	0.147093562	0.659483666	0.480901067	0.178735769	0.320417474	0.499750448	0.200218385	0.289723057	1.05973265	0.514426572	0.728213182	0	0.303894846
Etohi1	11.32364085	3.005321416	3.209497296	1.333295907	5.157247942	2.467446405	5.015055692	3.226783258	1.732313021	5.852667092	4.843597976	2.388336312	5.076009975	7.757091787	4.730155389	6.080623361	3.141714909	4.021547823
Ets2	1.673787604	12.0999039	10.93927199	2.601445536	11.60200384	13.22725206	11.62812876	9.185940654	19.22414777	7.203310996	24.01184255	12.35599679	4.086757188	3.100075616	10.88454873	5.456991214	3.335150527	10.917589
Etv1	0.331628684	0	1.315924739	5.708735483	0	0	0.195830575	2.737025134	0.398060598	0	1.854981829	3.009854108	1.828177876	1.609172535	0.254594254	0.270299352	0	0.112800183
Etv3	6.469775032	11.58844656	13.89789411	20.99305657	24.00652702	6.234023154	17.29268539	14.8582621	25.61352056	19.14838757	9.751986948	12.85038087	11.21880828	3.172395542	13.69819599	18.5619996	3.825373039	11.39694342
Etv4	0	0	2.378917025	0	0	0	0	3.011807623	2.878441617	0.21500616	0.670683927	0.873276999	0.777638515	0	1.380759678	0	0	0.101959583
Etv5	0.183211399	0.157451553	30.32607928	5.134166016	2.398786306	0.120653667	3.13746507	37.34218174	15.39386359	2.233993886	6.353773842	16.29976458	25.30926481	3.951122517	14.20595305	0.119463544	0	1.184033001
Etv6	3.735425322	4.407248347	2.942949587	0	1.849190962	3.293845122	1.794558807	2.81714106	1.823880547	0.635765051	2.691467939	2.780881303	3.120678827	0.136538791	2.916324238	3.674184464	2.008892463	2.282714656
Evi5	9.996501327	14.91846063	10.72258661	33.40517161	16.57906247	26.92404433	21.34995214	12.88788549	12.54985453	16.14358443	12.18766511	12.90461234	14.44182014	17.55652142	11.39671657	9.055291696	39.29557701	11.64622834
Evi5l	0.227053816	1.365907539	1.029673925	0	2.515458791	6.429619855	0	1.303609896	2.18029819	3.257162064	0.508014803	1.52647042	1.17805679	2.448312299	2.091734505	0	6.133470441	0.61784069
Ewsr1	66.37634481	101.0488641	160.4296329	123.6936112	117.3936033	267.5562944	88.04024505	134.0110973	158.5285729	105.2641493	66.58550026	117.6254856	124.6995201	141.3219722	131.7060631	74.76655763	332.5871913	67.88061197
Exd1	0	0.574400098	0.252586254	0	0.280481695	0.513517057	0.394683034	0	0.178280826	0.319601903	0.249239207	0.549199094	0	0	0.342078121	0.145271926	0.907526511	0.454681997
Exd2	11.69515052	10.59407776	8.839454723	5.483344926	8.966754166	14.43225548	1.617650124	8.317721582	9.611552268	7.557243307	5.186245617	6.988965262	4.646641693	5.498778277	8.574034216	4.946502539	7.40906846	3.225396137
Exo1	1.46253008	5.082230725	12.32775517	0	7.973372243	6.19764538	4.50595269	8.214447028	5.699028615	5.290729138	3.414568078	9.006009138	7.423298279	7.460086725	5.76043776	7.587714191	0	4.066235574
Exoc1	8.828224149	11.9606197	11.89287128	14.9684318	9.989724577	16.7574737	11.53030208	4.472337124	11.13691917	7.449634978	9.062887641	11.26517963	15.89695204	10.3481903	7.973535567	12.05472565	20.08481752	10.31561185
Exoc2	9.06185134	7.433750915	7.191606103	0	10.6201325	10.90456491	5.253834814	5.439273949	8.306166587	5.908875179	4.792312821	8.086055028	4.381123904	4.512590972	6.324420799	5.103060961	14.51787299	6.781055974
Exoc3	2.742430681	22.5209164	19.34604063	111.8008217	16.18867599	14.64886734	13.8551836	11.80907189	19.87268744	20.32622206	27.78230825	19.29078654	14.82183069	9.725744815	11.11177066	15.94487407	10.74647367	12.07471225
Exoc3l	0.140215051	0	0.953798874	0	0	0.09233847	0	1.006290779	1.346423632	0.402286256	0	0.565594887	0.54562382	1.511933346	0	0.091427646	0	0.095385497
Exoc4	10.66394047	17.1126072	16.26274212	0	16.11033935	8.825019005	11.81417882	8.127357652	12.2337648	14.48550398	14.99150315	19.5834223	16.15811262	17.38061521	15.0695094	20.06040846	3.439498442	23.68936096
Exoc5	18.26109187	16.85603533	18.91404253	2.045732087	18.39172475	13.75793648	13.66783083	12.18871056	16.59722164	12.61295635	14.29180087	12.39471702	16.37597552	20.58221896	16.26919581	17.7872986	14.21006223	20.55106021
Exoc6	15.50097147	7.706657248	12.05487074	0.102570605	6.128622532	1.940391748	15.28105456	9.74559297	12.09654645	11.94531115	17.4844085	18.71800143	10.30250104	10.9404891	15.34244782	22.30322732	3.625387264	14.20524936
Exoc6b	5.020059691	5.199200789	5.326575137	0.154591249	6.417194321	4.916548233	0.380051708	3.602779959	6.386189588	6.739810751	4.03199396	2.278818305	2.92186236	3.442183074	3.952762999	4.154630223	6.981869425	2.889654534
Exoc7	3.245701702	10.1676318	6.291202987	18.44246477	10.33400584	18.54757884	10.63417411	5.259855418	7.707980025	12.31604665	8.901804847	8.352860748	7.876845623	10.97365201	7.073365367	13.58572717	20.8306016	7.692338299
Exoc8	3.119713908	5.808999362	3.376154417	1.059688539	6.355472101	3.984454204	7.536383813	6.241910161	7.111063005	13.49380635	8.249222151	3.071900646	5.088928591	2.283425556	4.717486825	4.160902171	2.898303049	3.730066148
Exog	6.39359718	5.185088607	5.615139245	0	4.489395204	7.768662491	3.19055755	4.52390857	3.891226631	5.425587549	2.619255336	4.318560709	5.139454545	8.311869125	2.627042076	2.994608142	4.633456506	5.942187713
Exosc1	27.6294537	22.63167077	41.35804029	320.7669926	33.8055837	29.14098489	16.8253718	24.1666128	27.98228571	27.55896469	13.52284041	30.28133344	23.23902224	35.93748114	22.53708521	23.50507831	34.98573892	23.7883902
Exosc10	13.29716957	14.44616589	30.00866781	56.14544416	14.08717554	30.40109292	14.37088394	32.59048093	21.28114772	19.79504942	5.613463465	23.38918031	18.54964591	19.53253201	15.40883606	13.1692827	29.79888603	19.03031231
Exosc2	197.0757127	64.55591335	130.6816184	258.2036029	88.26409636	56.00755145	91.00996566	143.7603633	116.0746667	70.9101451	70.02899498	66.56088628	209.1512002	105.4848863	179.6338263	90.78308689	112.0839413	95.30040272
Exosc3	28.10416793	55.28924992	64.49303873	14.36871336	58.48607559	56.19287036	82.37933197	69.01441906	43.89484277	29.14435533	67.42643672	79.06762471	57.97543308	67.47340329	46.79092757	72.41847683	83.33768929	53.67057786
Exosc4	23.09323872	36.83336615	33.94729602	25.22772486	25.52515121	35.7001995	49.92464608	41.85505903	31.32122051	37.05845696	44.22540049	37.71721546	33.50843924	42.54331968	16.82741364	20.0348176	47.74765275	14.37852391
Exosc5	27.84635563	27.1413796	37.34540436	0	18.98205439	45.39819513	22.86060789	72.62725568	70.65350391	25.81909086	34.95102427	32.41921136	33.91740904	24.90011973	33.89177974	31.66455969	33.19909787	17.32620654
Exosc7	168.8124318	60.64223034	137.4167868	1334.587096	67.66798052	135.8512593	127.1989455	150.2294123	118.8756602	103.1631486	113.3113057	158.1317371	101.601434	162.6618083	111.9733518	123.5037618	433.2893968	102.6667125
Exosc8	95.03955561	127.6787171	92.57788618	580.3305637	120.33693	199.0952094	132.2413931	114.0714586	122.8194964	105.7790057	75.15845216	98.41233386	119.3802502	162.5557142	79.25258981	98.65470919	297.7888523	76.54381074
Exosc9	16.23919219	31.07521107	22.33857521	145.276895	36.19986607	27.94777679	32.22048768	31.07864037	18.36601215	32.30331267	14.04910697	33.38335113	34.82589404	19.51854523	15.29281714	16.94210259	48.55587334	21.6525078
Exph5	1.896269466	5.860474395	2.439268678	0.321172806	3.250391672	3.242041079	5.72804941	1.884334771	5.077521845	5.335897073	2.44774136	2.909276777	2.55427645	1.022369927	2.351649021	1.426694089	5.738517303	2.803256661
Ext1	0.404292129	0	1.260488533	0.566477555	0.508980351	2.529338344	1.313065486	1.885981811	2.588159976	0.144992607	0	1.359016968	1.966545435	1.395029123	0.465567928	0.461334823	2.210255061	0.618821672
Ext2	10.73155505	26.72480985	26.54557478	0	16.39671956	37.82587031	8.641510105	23.1053616	31.03222743	13.29548368	16.37113535	43.61653955	15.02730226	29.61327104	24.34164048	33.39736316	32.47196039	40.73326181
Extl1	3.148840154	5.119663165	4.438310089	2.657436343	2.742802815	6.164950763	5.125986676	2.443080286	6.265309967	3.906694333	7.426104579	9.306942841	1.655836993	3.04666697	3.528085983	6.548077353	5.948033666	4.978918907
Extl2	0	0.739969057	0.48809013	0	0.379396113	0	0	0.154485587	0.34450454	0.771986459	0	0.482389054	0.558427166	0	0	1.473775432	2.169021693	0.439306952
Extl3	1.347054303	2.818640918	4.382401081	0.093785702	4.129058395	0.501404995	6.086930537	3.110411467	3.374392582	2.940599474	3.538087708	2.257480711	5.241840345	1.364108856	4.766061509	3.207889917	4.068264722	3.107703529
Eya1	0	0.346248467	1.187620454	0.064516793	0.365200723	0	0	1.156597502	0	0.115593646	3.064925213	0.68619149	1.149723778	0.034755329	1.113505618	1.891510695	0	1.863760165
Eya3	11.11589423	6.368653257	10.84575338	0.053939862	7.802863671	9.139358602	8.672521104	5.511809129	6.79261266	6.668376549	7.536644474	7.790198014	6.553890117	8.833484393	4.034145651	4.832101514	7.048345922	4.674641862
Ezh1	4.925346216	7.748238231	7.47692049	0	4.624269738	14.2937485	3.549324108	5.032605585	4.809756522	3.113641904	13.07465853	12.7587304	4.439622459	4.896904806	12.81773409	7.402979784	0.071589886	9.427152897
Ezh2	66.82022671	47.49705867	37.95257629	59.49164338	34.04576627	18.32795711	47.13268189	59.16687929	48.53309436	47.64542959	27.90367024	38.77429468	61.64192091	23.27180051	35.47556624	52.47271552	21.1648371	24.3803828
Ezr	41.85437556	7.742769876	61.41568942	0	16.53990505	6.158524755	17.91368156	43.05161065	27.1954914	2.944814014	18.11676765	45.64514501	29.58572589	19.42987021	30.46846372	17.10352165	7.13944712	22.42127763
F10	0.650050099	1.340764581	0.294793389	0.208188239	1.243930589	0.428089786	0.767724208	0.559830986	1.040357658	2.611051416	0.581774101	0.407890128	1.349100312	1.0654386	0.598859006	0.762960821	0.445968038	1.503534705
F11r	295.9490055	107.5299586	144.4142571	14.34380902	147.0440542	185.0498645	160.1006867	88.48133992	103.172378	95.31096607	117.4091392	161.4732638	103.380179	141.3378927	138.8340319	133.831177	297.4051824	140.8721579
F2r	0.106224813	0.365157667	27.69904081	0.170100403	0.160477057	0.769496585	0	14.78960456	9.690287678	0	0	7.569922426	9.644982547	4.810755393	17.77783941	0.069264209	0.136641982	5.636484131
F2rl1	18.54756154	38.97594366	25.34880858	0.610287658	25.90924214	27.94270644	22.05513425	29.3574746	27.65086442	28.61173413	30.41342324	49.36525582	24.71739255	26.73940801	34.32994744	9.774597325	14.05369725	30.93888815
F3	0.559888567	7.538286858	6.136055245	0	5.450973359	7.497184792	2.86537919	2.143034605	9.856667884	6.69315552	1.252706013	15.22369455	3.147031771	1.690431746	12.03527839	10.46554136	0	27.55039239
F420014N23Rik	1.646318105	1.532746447	0.311080954	1.318144817	3.385277774	1.174529413	1.944339774	1.772286259	1.097838234	1.77127332	2.148711515	1.598726544	0.889774476	0.414217601	1.895839307	2.862631128	0.588260152	1.773265725
F730035M05Rik	1.350759968	1.39300888	0.306280322	3.028207178	2.176676462	1.956991315	2.55244604	1.938817958	4.323585145	1.550167871	3.022217695	1.089730272	0.700834711	1.631301417	2.073980586	1.585380781	1.505873365	1.28645301
F8	0.699394694	0.280493997	0.264309028	0.298655442	0.328719018	0.399174199	0.165200263	0.200775715	0.223866015	0.468208913	0	0.522443598	0.060479544	0.824542284	0.42954516	0.364833931	0.539798609	0.792973718
F830016B08Rik	7.964444577	1.642711108	0.601970425	34.17981095	2.620330264	15.66499591	0.877911377	2.43878248	2.039441801	12.18694304	2.138377143	1.80861512	3.030360823	1.694704397	2.608799602	7.962968071	2.595410214	15.09830617
F8a	0.843655382	3.50434041	1.912960472	0	1.770188689	2.314951391	1.660627544	1.816415475	1.350208759	3.227337447	0.943805815	2.772904018	3.282946211	9.218397268	7.772179777	7.884881763	4.642388471	4.017453255
Faah	6.422481355	39.03053181	20.28384777	0.073460551	39.8732219	34.98415691	29.79860354	14.35456919	20.99793993	24.48095298	9.648287434	21.13665509	10.71087011	15.8293399	8.029826722	3.350238631	32.10198546	15.04213789
Fabp3	9225.582518	12450.26064	8521.790552	6660.795841	7317.724385	8654.989788	10854.27679	15739.76042	20316.58064	12980.92167	13078.42041	10256.26889	7108.724158	13324.20489	17676.16322	12070.73256	7236.445494	12044.34279
Fabp5	473.3341194	40.67825071	244.0410061	0	54.48230527	18.80177688	133.9869851	206.5165649	93.79025219	107.2410125	77.32726614	153.7221227	410.2860853	76.316101	122.2811833	70.05613957	28.83282656	57.24439832
Fabp6	0	10.88490659	1.02568294	86.92262464	1.822333783	4.170501575	9.616192059	0	2.895796563	5.191259847	8.096732058	4.054810316	1.173490678	7.023809424	0	7.078909533	0	11.07802725
Fadd	9.024262203	5.659371498	7.60420111	2.343368564	5.035696644	12.68893314	6.769182916	7.351705964	7.416507184	11.72101851	2.455670303	5.739018362	13.44548097	2.787750205	5.61730165	3.419253847	12.34039075	5.392387001
Fads1	0.303745214	0	1.377464307	0	0.764795229	1.133509455	0.837036961	1.743926946	0.972244017	0.580976738	2.944957995	0.226895835	2.495279629	1.572130854	1.243668636	0	1.302405935	0.206631798
Fads3	0.107102167	0.828390719	0.121425298	0	0.970815014	0.423192093	0	0	0.171409188	0.4609248	0.239632556	0.288016811	0.416770473	0.046195137	0.657786195	0	0	0.364297317
Faf1	40.55317511	55.30015652	72.86332111	34.17831357	61.26491559	60.1801642	73.28845404	60.25053002	65.66148419	79.38091514	99.57801295	86.69814328	37.22130142	53.05362846	75.61745392	100.9260063	84.0274042	97.38984149
Faf2	19.76597501	22.62591933	23.87881015	9.015557511	15.17529273	27.68750423	8.419174167	17.44128696	21.78078544	17.54752728	9.243706653	22.00236522	15.02594809	19.63643898	13.55755639	12.25460461	15.83908834	15.32007609
Fahd1	4.230269169	2.352373204	3.38540979	37.8548957	3.258053042	1.638728916	4.702160722	7.500621117	4.380741282	0.713936589	1.670274684	2.788222445	5.809904808	3.327198991	3.056578638	2.758359738	3.521031767	2.369926227
