Symbol	E3.5_wt_male_IB140	E3.5_wt_male_IB141	E3.5_wt_male_IB142	E3.5_wt_male_IB144	E3.5_wt_male_IB145	E3.5_wt_male_IB44	E3.5_wt_male_IB45	E3.5_wt_male_IB46	E3.5_wt_male_IB47	E3.5_wt_male_IB48	E3.5_wt_male_IB49	E3.5_wt_male_IB50	E3.5_wt_female_IB146	E3.5_wt_female_IB147	E3.5_wt_female_IB148	E3.5_wt_female_IB42	E3.5_wt_female_IB43	E3.5_KO_male_IB152	E3.5_KO_male_IB153	E3.5_KO_male_IB154	E3.5_KO_male_IB51	E3.5_KO_male_IB52	E3.5_KO_female_IB151	E3.5_KO_female_IB53	E3.5_KO_female_IB54	E3.5_KO_female_IB55
Ddx42	27.82156388	11.81797456	13.27773762	13.00857295	33.08939658	10.90785452	16.82825417	16.4174054	13.13864795	21.43308292	12.13713651	19.63600721	24.34789655	9.400676842	14.28633891	18.36589441	16.48790615	18.79643709	15.76193911	23.58385279	21.25554096	23.46034362	13.36267929	18.1579794	18.06262028	8.431820054
Ddx43	0	1.262581257	0	4.457783739	0	0	1.608609652	0	0	0	1.14018338	0	0	2.845594952	0	0	0	0	0	0	6.929003868	1.42029423	0.997371946	0	0.50084652	0
Ddx46	22.06060728	20.15701073	20.34531063	12.67140547	18.87188594	14.39972672	14.40659803	18.6949478	20.27296979	17.87829132	19.09088643	23.36504595	21.5238324	13.29649762	16.59850179	20.1322318	13.45431385	16.01204749	18.24053643	9.917080827	16.57387853	16.38398772	15.53459989	17.23464092	14.43176049	18.41924213
Ddx47	74.14240623	143.8791506	117.0194716	195.9400647	111.6727803	95.92645939	110.7925338	124.0426186	86.9301267	146.240695	159.4393053	149.5744561	107.2915459	71.26892572	111.4028993	110.6930364	118.2683001	70.92642381	61.92027906	72.48453866	68.1761682	81.59274325	142.7996519	158.943269	111.3269095	66.90688515
Ddx49	22.54951803	26.56230473	21.13900132	0.937832788	22.43166282	19.44991659	20.30524984	22.85928256	11.40957913	22.0485971	17.9904649	20.24571785	5.814509582	29.9329488	5.848652214	40.35074459	16.96140499	18.77121244	21.90022501	7.306441497	8.329888187	27.63926387	40.21704483	30.12586267	31.61057036	15.39284517
Ddx5	205.6362298	400.1324456	360.68421	320.5949416	379.5771044	207.2079183	203.9177789	227.7168753	167.4485392	147.1994408	322.4654542	255.4228725	527.2703007	498.2305313	537.3449221	262.7084668	222.6184406	408.997267	300.5059285	197.8481957	146.6012992	329.8980856	267.4711662	314.5242765	296.7083082	200.7497117
Ddx50	14.39139563	13.35002152	15.05110385	20.42507788	11.95726306	9.309892267	11.33919018	9.796744505	7.645828855	11.43325737	15.73956376	18.95408485	14.61165152	15.04408276	17.96355088	0	16.23748384	13.67286246	9.172411753	7.820350226	6.977568884	13.29684613	4.687024874	11.6616595	14.89429048	12.89388706
Ddx51	7.910478881	9.784092849	9.160524714	27.43247994	5.302197718	8.428564764	8.065952526	6.220048764	0.988861584	4.094869457	4.15792833	3.87062776	10.07880324	10.37708502	7.603489258	6.842299994	9.450225647	9.902809052	10.67669864	8.443267104	6.317032416	7.121694074	3.485587872	11.47253615	12.04313156	10.39348355
Ddx52	27.08222773	19.3928331	17.53788826	18.36243402	12.18131328	16.59759001	10.1077018	13.05505435	18.17455083	13.93716631	14.59403495	13.83264168	9.647969439	19.86700142	27.1729417	16.30176292	12.86579393	14.62551181	16.35249102	16.16469358	22.1147474	26.27746326	31.1028319	38.17235214	22.72883931	21.62094428
Ddx54	35.56525358	23.41347899	31.61977302	100.701913	17.43030621	25.97610331	23.50264227	31.23942823	25.5997171	27.48362396	36.734537	34.99155149	9.318598414	25.58501856	12.49775594	30.9281475	32.36085919	37.05950936	23.39886672	41.41741831	26.69971792	28.43320836	22.23184609	25.11591659	35.39201801	16.8286535
Ddx55	4.833765924	6.975096098	13.48092796	13.36889184	7.649889884	9.380988711	7.617189114	8.375868134	8.560241577	9.452774747	9.598342593	7.594856642	8.724880401	8.983092888	11.70148353	7.897531445	5.453827973	7.347881284	4.107759247	8.222683357	4.687236118	10.36842696	11.54466639	11.13000383	7.707829322	12.89163732
Ddx56	25.03977512	39.87982168	62.79961906	103.3556214	29.96513301	49.70468494	43.24208971	48.90758553	32.07317042	45.61316101	59.0012813	40.70592531	24.14604679	15.29886035	27.40165625	50.43776357	32.50892956	49.01307304	27.9832507	8.557894665	42.57442091	56.91185304	42.45076358	59.49018432	78.25707829	48.71353425
Ddx58	0.912381875	0.564240744	0	0.597647842	0	0	0	0.22585142	0.96945645	0.892113983	0.339694529	0.505956224	1.235127465	2.543362026	1.656506797	0	0	0	1.163020244	0.17244956	1.327086172	0.238020682	0.148573378	0	0.615520412	0.304164921
Ddx59	7.084678018	8.762699272	12.95095907	0	7.688345344	13.09464762	4.784675119	10.02139647	8.603273312	12.86498035	9.797320802	9.541294318	5.480462353	2.821328208	9.187739115	3.307179909	6.85155498	12.30803095	5.160510831	8.034462149	7.851330876	9.68125266	10.21828748	10.75572459	11.91780929	2.024444169
Ddx6	2.230784966	6.897877981	7.685325293	10.22879455	11.29736747	12.0259171	11.13189707	8.467212544	3.160444013	14.17799319	8.997704347	11.13362303	9.059705779	16.58280428	12.82556875	6.681975698	9.228794144	5.651750402	4.739331464	6.324619598	18.026345	10.08736753	3.511549561	2.686785324	8.300054955	10.90740922
Ddx60	0.564773369	0	0.370611978	0	0	0	0	0	0	0	0.14018284	0	0	0	0.683596018	0	0	0	0	0	0	0	0	0	0	0
Deaf1	11.96370331	11.22556237	13.80648275	0	9.401555119	13.87754752	16.90246739	9.395105028	24.54750285	18.55535065	16.58835402	17.84425961	4.467790019	9.200028171	5.992033003	21.56866985	14.8947574	15.05065475	4.206958702	4.054678475	15.20136017	13.34527011	16.92904765	5.787075705	13.46022732	20.07950344
Deb1	154.8371161	64.73598445	64.39831156	64.75944013	74.5486948	79.00352969	54.98520266	97.17071666	83.42013368	81.02966051	60.08420902	72.56116876	59.04482651	24.31690231	102.9453291	106.8916369	68.89545549	72.93163019	100.0759799	436.9261437	126.8817591	77.3737561	274.1563917	249.3713707	127.3288448	159.9454471
Decr1	6.477556718	6.597936458	4.500699841	0	2.894497031	4.929853817	9.607080018	4.527408856	1.619473888	6.706230952	6.809503443	15.63616759	2.063276465	6.373017149	5.534378573	0	5.158926832	11.58427381	9.714107919	2.592687926	7.389643964	5.301503807	10.67222813	3.887327513	7.477999072	4.318905448
Decr2	36.83124594	24.47720914	20.56182722	41.29024905	16.70368935	28.44941481	24.2554179	29.39283892	25.70075845	26.87542308	35.61252438	41.45880788	20.83697973	30.64807044	23.95352442	34.12958067	17.36662627	18.38403355	16.81757894	13.71516322	20.25612742	24.28410556	17.90341809	21.03108626	13.48573821	17.22669393
Dedd	14.85149377	11.22556237	22.74008923	27.74379105	17.23618439	20.28256945	14.30208779	26.14290095	28.05428897	25.00938566	27.95444845	26.53761686	17.87116008	20.70006339	14.98008251	14.82846052	16.75660208	24.45731397	16.82783481	21.20908741	21.60193287	21.95512179	33.8580953	7.365369079	24.59274615	24.75555218
Dedd2	35.15652429	4.577202402	20.6417491	2.69344756	39.82546065	22.34399609	44.70931652	42.13920466	23.59311221	45.83406399	31.23071223	30.78292471	23.37890888	20.63212007	4.479274124	38.29309079	44.53760611	17.81398954	15.72431364	3.264183382	27.51187086	30.6791906	50.21869597	41.42530848	45.0900231	38.65639963
Def6	0	2.449751425	0	0	0	0	1.560570365	0.49028703	0	0	0.368711036	0	0	0	0	0	0	0	0	0	0	0.688939384	0	0	0.60736164	0
Def8	1.372627102	4.753663009	10.26839728	0	6.256257643	12.0762813	11.24773396	18.48407172	5.833970337	9.126519373	18.19342526	11.56997583	8.919262324	3.061075845	3.987393766	14.35285481	7.433778668	12.51930832	12.59782849	8.924758099	14.37498966	15.37394152	23.42492464	3.617610841	21.82029875	22.14779054
Defb7	0	9.11451633	0	6.436107372	0	0	0	3.64831231	0	0	0	4.08650591	0	0	0	0	0	16.80287558	0	0	0	0	0	0	0.903897028	0
Degs1	128.7740556	101.5461675	131.7365693	195.4714824	149.5105162	104.7676305	65.57431058	85.74716674	131.4520089	96.77189748	134.4125507	110.3906898	127.8902107	103.45902	128.6411784	93.71277774	76.13598252	64.96553193	74.54814749	65.89766438	51.25685561	84.10815959	106.9547518	99.91869664	110.3610935	77.23649968
Degs2	0.630932234	0	0	1.928671235	0	0	0	0.312362498	0	0	0	1.049639738	0	1.75879106	0	1.030833357	0	1.438634563	0	0	1.223612562	0.768117294	0	0	0.232170529	3.365388254
Dek	13.86596036	55.73796458	32.41530179	6.433633849	27.97884015	32.51619415	19.11908613	21.88146115	31.30837624	19.48953625	29.68449756	22.58728977	37.54179899	31.40543821	58.21679183	31.15002506	15.64464719	53.35332747	39.76885595	27.51849603	22.68950135	35.26895701	22.01501167	11.78847257	27.95688895	26.86862218
Dennd1a	26.1661457	8.331237583	9.180310774	0	12.79212055	18.1002211	14.69704435	10.51740033	22.0221656	22.79841152	16.39755915	20.97526861	11.22285857	17.33249793	14.11094859	6.772423564	23.38428997	5.513443551	1.320957966	13.31903398	13.56573587	11.80501275	12.99371833	9.140586466	5.974194422	15.02796262
Dennd1b	8.137682437	10.06511006	6.675072592	0.947647711	5.666605549	2.807638628	5.12943879	5.640335596	2.882246622	3.447994253	2.120853555	2.707623547	2.203260578	5.293087301	4.924884578	4.875037003	1.836312342	4.123405051	4.840811195	7.793068841	6.049765419	7.831308977	9.364394352	7.783247548	4.724664222	8.138689296
Dennd1c	0	1.10632368	0	0	0	0	0	0	1.900842219	0	0	0.992043481	0	0	0	0	0	0.679846612	2.280368531	0	0.867352499	0	0	2.471470108	0.548576935	0.596385245
Dennd2a	1.779556102	0.6288708	0	4.440696405	0	0	1.602443617	0.50344242	1.080501293	0.994299756	1.703719337	0.563910173	0	1.417343686	0	0	2.294665839	0.386447195	1.296236543	2.498632756	0.493031713	0.265284382	0	0	0.56129254	1.017015019
Dennd2c	0.226673885	4.48579332	4.462394729	14.84807642	4.304793282	7.038570541	4.286391703	3.366657319	0.963414402	0.886553964	2.869408019	1.759810144	2.454859293	1.263755378	1.64618277	3.703456392	4.09201568	2.756563425	3.46731548	0	0	5.361510776	3.838832621	1.348984968	2.613559924	0.453403861
Dennd2d	11.53919899	0	0	0	1.826186933	1.244131125	0	0.476069751	2.04350671	0	3.222172818	2.132999247	2.603511753	5.361125158	0	3.142173492	4.339805116	0.730871347	0	7.633595594	3.729800681	0.334480805	3.444938298	1.021908503	0.707699337	1.282291857
Dennd3	1.91494303	1.579000942	0	0	0.808154059	0.550573219	1.341165775	0.842712638	0	0.416089773	0.633746011	0	0	0	0	2.085788877	0.960260709	0.970311366	1.084885651	0	1.237929222	0.148019907	2.078877741	1.537587563	0.730759553	1.276786641
Dennd4a	0.52107494	0.322246331	1.025809423	0.68265125	0.98958021	1.348347771	0.410562533	0.77392275	0.553671084	0.509499644	0.194004628	0.28895917	0	0.726276054	0	0.851345677	0.587916984	0.594070471	1.992654789	0.590931144	3.789593846	0.589061083	0	0.166126547	0.223702765	2.345127352
Dennd4b	0	0.516584923	0	1.094340909	0	0.54037553	0	0.413551979	2.662728228	0.81676596	0	0.463223118	0	0	0	0.682385334	3.769899239	1.269785745	0	0	1.215000361	0.29055658	0	0	0.102460637	0.139237563
Dennd4c	8.015231529	2.974096916	3.944778089	0.11667351	8.118309681	2.765390985	4.631232931	5.158644445	1.13555053	6.26974325	1.392626825	2.518720822	2.170107249	4.468662973	2.910466741	3.055614802	3.617361255	3.046018915	3.405692575	0.908976727	4.66335565	5.622467777	2.958476201	3.918244202	3.014989235	5.611356265
