Symbol	E4_wt_male_IB57	E4_wt_male_IB58	E4_wt_female_IB155	E4_wt_female_IB156	E4_wt_female_IB157	E4_wt_female_IB158	E4_wt_female_IB59	E4_KO_male_IB161	E4_KO_male_IB162	E4_KO_male_IB60	E4_KO_male_IB62	E4_KO_male_IB63	E4_KO_male_IB64	E4_KO_female_IB159	E4_KO_female_IB160	E4_KO_female_IB163	E4_KO_female_IB61
1700037C18Rik	3.012197942	6.799899451	0.829238803	0	1.3383797	6.105601763	0	1.915332973	1.618013657	1.590380214	0	0.929208139	0.608780766	0	0.710479459	0.514123309	1.441213639
1700037H04Rik	14.644719	19.36835896	10.99526552	15.26933558	3.549240606	2.998408602	20.18160716	14.81450634	20.73886723	36.55183277	18.29059827	17.24912803	17.75864021	55.79865606	25.74958471	45.90114443	39.49343451
1700039E15Rik	0	1.435621574	0	0	0	0	0	0	0.256201065	0	0	0	0	0	0	0	0
1700042B14Rik	0	0	0	0	0	0.704739597	0	0	0	0	0	0	0.63241714	0	0	0	0
1700042G15Rik	1.627773962	0	1.79246299	0	2.893009913	0.366603456	3.084405724	4.39889712	3.497460062	8.880798021	4.066033579	2.510692926	0	0	4.223327897	3.889608756	2.336469994
1700042O10Rik	0	0	0	0	1.365769796	0	0	0.488632621	0	0	0	0	0	0	0	0.524644902	0
1700047M11Rik	0	0	0	0	0	0	0	0	0	0	1.002678349	0	3.894067056	0	0	0	0
1700048M11Rik	0	0	0	0	0	1.540797132	0	0	0	0	0	0	2.765351967	0	0	0	0
1700048O20Rik	0	1.3455068	1.476745077	1.281740088	0	3.624375073	2.25878197	1.421212305	4.562264427	2.202837241	0.372206357	2.206366511	2.168287338	4.601683425	2.530506384	1.83114698	0.855525629
1700049E22Rik	0	0	0	0	0	0	0	0	0	0	0	4.021070328	0	4.792285697	0	1.112412761	0
1700049G17Rik	0	0.160688676	0	0	0	0	0	0.20367587	3.097062589	0.676482007	0	0.395246734	0	0	0.755521487	0	0.613032711
1700051A21Rik	0	0.610332981	0	0	1.081150612	1.09603095	0	0.773608347	0.653520243	0.856478692	0.506507619	0	0.49177651	4.025625853	0.573929283	0.415311686	1.164220443
1700052K11Rik	0	3.091375756	0	0.981622744	0.608455255	0.925244527	0	2.17687554	2.022852341	1.928053151	0	0	0.276764401	1.510374336	1.291994971	0.467462304	1.310411407
1700052N19Rik	20.20145677	15.20128905	11.12266336	13.44651697	17.95182134	11.0493321	14.58245967	9.863337518	10.65751681	9.650158604	13.81682007	13.79894374	5.832598254	11.40574459	9.529732341	12.80683407	9.665571647
1700055N04Rik	0	0	0.455065016	0	0	0	0	0	0.66594334	0	0	0	0	0	0	0	0.790901132
1700056E22Rik	5.12572049	0	0	0	0	0.769601877	0	0.543205861	1.376650192	1.804185207	1.422621194	2.108255074	0	1.884453605	0.805993761	0.583240196	1.634965214
1700057G04Rik	0	0	0	0	0	0	0	0.499315654	0.421806317	0	0	0	0	0	0	0	0
1700060C16Rik	0	0	0	0	0	1.153806225	0	0	2.063908118	0	0	0	0	0	0	0	0
1700061G19Rik	2.018970148	3.376098528	8.522413136	14.47243798	14.3531001	3.031384989	0	1.283780206	1.265247135	0	0	2.906472219	0.544059063	3.711337345	6.031985076	8.040637246	10.30394371
1700061I17Rik	0	0	0	0	0	0	0	0	0.452334603	0.889218703	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	5.862681292	0	0	0	0	0	0	1.706242169	0	0	0
1700063D05Rik	0	2.338031562	2.566078892	10.02252052	4.141615038	6.297926783	2.943744062	3.704372834	6.258677649	0.820238409	1.940302813	1.437716965	6.593550776	13.70769449	5.496445461	5.568339757	4.45983459
1700065D16Rik	0.59624344	0	0	0	0	0	0	0	0.160137223	0.839478934	0	0	1.205038795	0	0	0.407068401	0
1700066B19Rik	0	0.33100327	0.363288725	0	0.586342864	0	1.667024393	0.209776385	0	0.464496032	0	0.407085195	0.53341254	0	0	0	0
1700066M21Rik	4.395585158	5.237050743	4.235267557	2.363141685	9.521100549	9.404652666	13.88170629	11.8786314	8.854145234	1.547187314	6.404870542	11.18665242	7.773241603	0.202002731	6.220652875	9.002885582	9.989762515
1700067K01Rik	0	0.76460534	0.839183549	0	0	0	0	0.484575708	0	0.536484347	0	0	0	0	0.718999969	0.520288994	0
1700067P10Rik	0	0	0	0	0	1.874571826	0	0	0	0	0	1.283805199	0	0	0	0	0
1700071K01Rik	0	0	0	0	0.707226653	0	0	0	0	0	0	0	0.643383911	0	0	0	0
1700071M16Rik	0	0	0	0	0	0	0	0.41955277	0	0	0	0	0	0.485161511	0	0	0
1700073E17Rik	1.077749883	0.180220089	0	0	0.159621932	0.161818877	0	0	0.096486246	0.126451192	0.149562372	0.221644124	0.145212546	0.396231058	0.338941494	0	0
1700080O16Rik	5.681535665	0	0.625636154	1.62906168	1.009767903	2.559164425	0	0.361265521	4.272602087	1.199894838	1.892262303	7.010600606	0	0	0	0.775781664	0
1700084C01Rik	0	0	0	0	1.019585091	0	0	0	0	0	0	0	0	0	0	0.783323986	1.097924557
1700084E18Rik	0	5.729254761	2.09602527	0	1.69147757	1.714758099	0	1.210322737	1.022442962	0	0	2.348712738	0	2.799180701	1.795843241	1.299523663	0
1700084F23Rik	0	0	0	0	0	1.425680105	0	0	0	0	0	0	0.639686303	0	0	0	0
1700084J12Rik	0	0	0	0	1.004242497	0	0	0	0	0	0	0	2.740762654	0	0	0	0
1700085C21Rik	0	0	0	0	0	0	0	0	1.64044453	0	0	1.884179904	0	0	0	0	0
1700086O06Rik	0.855613968	0.858448668	0	0	1.52066549	0	2.161692947	0.544049785	2.068183432	0.602329396	0.356207844	1.583647843	2.76678405	8.493215808	2.018114879	1.460365794	0
1700088E04Rik	0	0	0	0	0	0	0	0	0	0.464125325	1.646857176	0	0	0	0	0	0
1700092M07Rik	0	0	0	0	0	1.95843425	0	0	5.838687439	0	0	0	0	0	2.051042017	0	0
1700093K21Rik	0	0.572793496	0	0	0	0	0	0	1.226648916	0	0	2.113354516	0	0	0	0	0
1700095A21Rik	0	0	7.658629285	0	17.85466127	22.27741859	9.761995043	6.387877345	9.132165947	2.176048762	0	1.907093224	1.874179139	0	26.24719812	25.85188982	1.478962921
1700096K18Rik	3.420684413	2.288011563	1.883385026	8.173415052	3.546382925	1.540797132	2.880765411	2.175072745	7.962212822	7.224211574	8.544563318	3.517395887	9.678731885	5.030411694	4.30308332	8.173815503	7.63773605
1700101E01Rik	0	1.280049712	1.404903424	0	3.968114948	0	0	0	3.083909041	0.449072611	2.655742653	0	0	0	0.601850167	3.919644345	3.662574584
1700102P08Rik	0	0	0	0	1.337160775	1.35556469	1.900832914	0.956794295	0	0	0	0	0	0	0	1.540965218	0
1700105P06Rik	0	0	0	0	0	0	0	1.892901145	0	0	0	1.836651042	0	0	0	0	0
1700106J16Rik	0	0	0	0	0	0	0	0.430910638	0	0	0	0	0	2.49147749	0	0	0
1700108F19Rik	3.806890717	0	3.144037906	0	0	0	0	2.420645474	0	0	0	0	0	0	0.89792162	0	0
1700110C19Rik	0	0	1.259937628	0	0	1.030754868	0	0	0	0	0	0	0	0	0	0	0
1700111N16Rik	1.459532307	0	0.803599794	2.092452016	0	0.657424925	0	0.928056657	0	0	1.215260331	0	1.179916078	0	0	0.99645454	1.396653147
1700112E06Rik	0	0.909804817	0	0	0	0	0	0.57659722	0	0	0	0	0	0	0	0	0
1700113A16Rik	1.680763552	1.686332022	2.776220653	2.409619209	1.493593622	3.02830118	6.369627284	4.274914082	5.868385747	0.591606339	2.798931219	2.07393963	1.358763988	0	2.378624516	3.442481809	6.433413478
1700120C14Rik	0	0	0	0	0	1.918054162	0	1.353814608	0	0	0	2.627168371	10.3273067	0	2.008752491	1.453590901	0
1700120E14Rik	0	0.858004336	2.825077538	7.356073547	6.459483184	11.94117778	1.080287029	4.622029582	4.363905104	0.602017631	0	4.220875065	3.456689959	0	4.437554674	2.335375858	1.636657725
1700120G07Rik	0	0	1.029044081	0	0	1.683721753	0	3.565249329	5.019686033	0	0	0	0.755466629	0	0	0	0
1700120K04Rik	0	1.526394454	3.350552366	0	0	0	0	0	2.451603565	0	0	1.877240015	0	0	1.435351688	0	0
1700121L16Rik	0	0	0	0	1.308558405	1.326568654	0	0	1.581961659	0	1.226091528	0	2.380864528	0	0	0	0
1700121N20Rik	0	0	0	0	0.714106289	0	0	0	0.86330787	0	0	0	0	0	0	0	0
1700123I01Rik	0	2.055380505	0	2.936956829	1.820461911	1.845517706	7.763600273	1.628270514	5.226946473	2.163232604	5.117202831	4.423675943	4.968375698	23.72448813	12.07991268	7.342751806	17.64302822
1700123K08Rik	0	0	0	0	0	0	0	0	0.423820674	0	0	0	0	0	0.744408755	0	0
1700123M08Rik	0	1.555032249	0	0	0	0	0	0	3.330133173	0.545543182	0	0	0	0	0	0.529074362	0
1700123O20Rik	36.73478242	49.5807503	30.82011536	37.61761274	26.03747209	39.39677157	41.98536396	38.37408648	52.61927737	42.17692818	66.6353809	49.10537896	60.45492721	65.59774021	21.86764755	34.03665047	35.98914165
1700125G02Rik	0	0	1.752745602	0	0	0	8.042830598	0	0.854990839	1.120518365	0	0	2.573535646	0	0	0	0
1700125G22Rik	0	0.962639011	0	0	0	0.864349611	0	0	0	0	1.597763873	0	0	0	0	0	0
1700125H03Rik	0	0	0	0	0	0	0	0	0	0.765196094	0.905049141	0	0	0	0	0	0
1700125H20Rik	1.694554432	0	1.865999933	0	0.752924375	0	0	1.077497575	0	1.789381636	0	2.09095657	0	0	1.598760957	3.470727813	3.24310023
1700126H18Rik	0	0	0	0	0	3.684183242	0	0	2.196733888	1.439477801	0	0	0	0	0	0	0
1700128F08Rik	7.442299871	5.973565324	2.458580993	2.133924038	5.290819931	15.42046427	5.640850108	5.205478149	24.78549118	8.382688745	6.196732857	3.673302083	13.23631982	9.302862707	9.830219396	4.572918403	5.697338242
1810006J02Rik	0	0	0	0	0	0.441141088	0	0	1.315175594	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0	0	0.783758803	0	1.373775375	0	0.818628318	0	0	0
1810009A15Rik	182.6812339	226.4126954	149.3937751	146.3559609	99.07382932	96.80715641	125.5662406	82.84905135	111.1154435	134.2763618	170.002076	92.81807215	161.8000691	421.7386741	117.8598778	142.1446452	169.669512
1810010H24Rik	0	0	0	0	0	1.354331237	0	0.95592369	0	0	0	0	0	0	0	1.026375377	0
1810013L24Rik	6.488720948	2.644776253	7.591789124	9.302525998	12.79361557	15.89244877	4.098408523	28.10776995	26.79432998	3.711407664	14.85755684	9.507847439	6.229169122	6.709376422	20.08752491	8.306233722	7.373396142
1810014B01Rik	4.079482892	1.023249616	2.807638788	8.772798823	4.531489293	5.51262974	1.288342309	1.296987822	3.013051049	2.87184707	2.122954775	3.775338252	4.534665124	4.499423793	3.84886897	4.525871917	2.927798819
1810018F18Rik	0	0	0	1.63694242	0	0	1.442373559	0	0	0	0.475354075	0	0	0	1.077257728	1.559069163	0
1810019D21Rik	21.07898056	20.14172998	19.8956858	14.39037474	16.94765983	18.08517655	25.35983645	26.48739103	26.41952858	31.09132126	19.64055608	24.15207278	23.53237242	38.01001692	11.36421822	14.04843503	8.644655079
1810020O05Rik	0	0	0.86883951	0	0	0	0	0	0	0	0	0.97358293	0	4.061084512	0	0	0
1810022K09Rik	374.9360149	601.4717379	292.6385805	313.0642173	386.2727357	447.2653581	312.2864649	332.7210405	304.3106421	311.8030968	569.4812949	236.4058442	462.9861222	2047.967159	386.782537	288.3257364	177.4202277
1810024B03Rik	0	0.654685773	0	0	0	0.587839664	1.648589684	1.659652663	1.752528615	1.837437699	1.08663088	0	2.110055292	0.959592752	0	0.445492314	0
1810026B05Rik	2.891253187	3.384304095	1.591886974	3.223914014	6.565945598	7.813935603	5.681431764	13.0732741	17.86004876	4.183805983	3.47730333	3.369395796	11.03748056	17.12545611	8.334975336	7.895686451	3.074103368
1810026J23Rik	7.296740694	8.628221523	8.895875075	14.19698989	10.88415125	7.747244635	9.87593631	8.11947108	12.8782658	8.989243707	5.858551537	12.54079236	8.005563092	7.473017751	7.867719535	9.429540471	9.476093339
1810030O07Rik	12.2051403	7.734048417	35.36838909	22.10254136	34.82128864	60.18454242	37.32786502	41.86719047	27.60436985	18.54083227	23.53409275	18.62715491	29.86031785	50.06746071	59.09106277	46.92634515	44.25848293
1810032O08Rik	5.791354031	1.660154609	5.010728413	0	2.57321425	1.490645999	1.045124957	6.575864645	1.777627422	4.07695866	11.02193045	3.062617911	8.360446921	0	1.951417042	8.755028223	3.958466105
1810034E14Rik	0	0	1.009628155	0	2.444288342	0.412988355	0	0.291498373	0	0.968172639	0	0	1.111818812	0	0.432517184	1.251927347	0
1810037I17Rik	62.63427371	107.8500901	55.92264144	58.24563153	45.12917615	69.38796758	55.59936275	63.50722131	93.65828949	87.5898644	135.312265	75.19731109	111.5335015	168.0368824	49.51080934	60.67550545	82.61432323
1810041L15Rik	0	0.140076422	0.15373922	0	0.124066464	0.251548087	0	0.266324185	0.074994126	0.29485332	0.464990601	0.172273336	0.11286674	0.513285628	0	0	0
1810043G02Rik	2.922506907	0.977396449	3.7545547	1.39661302	2.164213636	3.510401014	6.153049941	1.238868084	2.35475366	5.48631162	4.055644735	2.404106906	13.7819207	1.790749446	2.757297051	5.320691223	2.796600287
1810043H04Rik	160.5367357	134.2238362	46.03618256	129.4609381	59.44139801	40.67517288	122.5229183	38.27951911	51.20079754	67.10181135	176.8326783	80.47431537	113.5585628	49.18398478	41.02084034	43.38409767	80.01069647
1810044D09Rik	6.799138154	6.821664104	3.743518384	9.747554248	3.020992862	6.125144156	8.588948725	4.323292739	20.08700699	7.179617675	4.24590955	2.09741014	10.99312757	24.99679885	3.207390808	13.92575975	0
1810046K07Rik	0	0	0	0	0.556981233	1.129294408	1.583546692	0	0	0	0	0	0	0	0	0.427915986	0
1810055G02Rik	30.72617959	19.37758571	19.81757368	26.43027063	15.99264181	9.885826447	21.07076316	23.72412634	20.74874686	17.61333412	35.81724762	24.91482523	12.06498672	3.873042797	12.83808446	15.58323593	19.32160538
1810058I24Rik	29.18616217	25.46335449	37.72845487	41.8426119	23.11686012	27.43612958	27.25111151	25.01333656	36.80794662	28.58612752	26.94293756	29.75036134	37.95668587	57.38320437	24.54319095	39.41888444	31.57165547
1810062G17Rik	0	1.819609635	0	0	0	0	0	0	0.974182756	0.638363372	0	0	0	0	0	0	0
1810062O18Rik	0	0	0	0	1.954996712	0	0	0	0.590865839	0	0	0	0	0	0	0	0
1810064F22Rik	4.306317736	1.440194941	1.185501695	2.057911105	1.275588645	3.556149072	0.906652711	0.912736868	3.276969666	2.273649559	2.091599231	3.099647826	2.030767811	4.749608956	2.370013799	1.470008522	3.43399514
2010001E11Rik	0	0	0	0	0	0	0	0	0.194197044	0	0.602045818	0	0	0	0	0.246824188	0
2010002M12Rik	0.49099274	1.231548572	0.270334314	0.703909564	0.654473639	2.875086239	1.240484125	1.248808482	1.846170411	0.518468676	0.408818631	0.302924615	1.58771471	2.34665342	1.38971049	0.838028633	0.469839929
2010003K11Rik	0	0	0	0	0	1.275415621	0	0	0	0	0.589406467	0	0	0	0	0	0
2010005H15Rik	9.387446428	26.68588486	1.722869256	8.972180614	4.171029917	2.81895839	15.81147379	3.979394453	5.042502788	8.811348965	1.302722248	3.861141394	8.853839963	32.21178397	1.476128724	9.613521642	11.97735881
2010009K17Rik	0	1.454091559	0	0	0	0	0	0	0	0	0	1.788318119	0	0	0	0.989461877	0
2010010A06Rik	0	0.688398828	0.755543993	0	1.219437318	0	3.466967675	0	0	1.449042438	0	0	1.109356312	6.054041981	0	0.468432948	0
2010012O05Rik	13.66701759	35.04253739	17.97611379	32.65609856	21.59121369	14.70625719	35.4886204	11.58706032	13.25510843	22.98401504	26.86864637	23.42236508	38.05663144	60.29558723	17.19255808	24.62286793	19.61732848
2010016I18Rik	0	0	0	0	0.471181813	0	0	0	0.284814021	0	0	0	0	0	0	0.723996495	0
2010106E10Rik	0	0	0	0	0	1.734743624	0	0	1.034359546	0	0	0	0	0	0	0	0
2010107E04Rik	1204.06217	2184.483741	1106.563522	1194.062043	947.2923179	1400.736562	1463.839239	1240.524434	1982.850247	1322.426565	3659.671584	1318.161937	4056.396308	4681.311459	728.1480125	990.4648928	1221.49371
2010107G12Rik	3.062447769	0	1.264608388	4.390464657	1.360706701	0.344858672	2.901456729	5.598443726	5.551893709	2.155881489	2.868645099	1.417063941	6.808301669	3.940644564	3.972824667	2.61349986	0.732628064
2010107G23Rik	3.817886935	5.745803734	5.78071903	6.841870832	5.513181081	5.159133552	2.411455275	4.855275035	11.79205736	10.750762	10.7288321	6.477616758	5.015495379	14.73814726	5.403091622	7.16802538	11.87356887
2010109A12Rik	0	0	0	0	0	1.358038348	0	0	0	1.061220861	0	1.860111913	0	0	0	0	0
2010109I03Rik	5.253388144	4.831560188	8.195269976	15.06299321	9.336741055	5.521393857	4.424196163	5.010620679	3.292190479	3.390057948	1.093541092	3.241148897	4.954772125	6.116068908	5.369447569	4.18436978	1.675687718
2010111I01Rik	3.295905956	8.030861902	4.666329271	5.400183943	5.230131558	5.302116094	4.758311861	8.083534814	4.046648005	6.297766658	12.54533776	5.228881136	4.187037618	7.270371304	3.553814609	1.607276346	5.406707423
2010204K13Rik	0	0	0	0	1.552011132	0	0	0.555264342	0	0	0	1.077527831	0	0	0	1.788562166	5.013778104
2010300C02Rik	2.651991286	5.701666054	2.294525256	1.086290155	1.346665931	0.511950251	1.914344912	3.613483613	3.866574025	4.533975482	4.100841785	2.337402724	4.594124054	4.039267175	1.072317312	1.810572294	1.812670674
2010310C07Rik	0	0	0	0	0	0	0	0	3.675954695	0	0	1.206321098	0	0	0.92236209	0.667447656	0
2010315B03Rik	11.97673484	5.407386516	3.956542083	4.292598192	23.14853573	20.50002941	6.808275049	34.07942448	14.63586891	10.74990961	3.73960138	1.108381292	3.630839978	17.17250183	46.04622781	28.41430391	12.60683217
2010320M18Rik	4.43541093	1.112526428	2.442080449	0	2.956112478	5.993597435	0	3.525369583	2.382497962	7.025424544	2.769814821	2.736486787	3.585677853	0	3.138507247	8.327417405	6.366488707
2200002D01Rik	87.98648013	71.93020967	62.79807467	46.71904699	39.09415023	68.98941953	69.98214434	70.45176452	86.64750353	83.73388424	84.1142318	86.45301205	118.5501479	161.7396423	46.11810452	51.17098699	71.72240894
2200002J24Rik	0	0	2.982540877	7.766084204	3.610334092	0	0	0.861114865	2.182329075	0	3.382806625	5.013154073	10.94807377	0	1.277698306	2.773737392	2.591821905
2210010C04Rik	0	0	0	0	0	0	0	0	0.414323292	0	0	0	0.311779879	0.56715426	0	0	0
2210013O21Rik	11.58077503	18.39697615	5.313522006	5.534242248	0.857594936	4.346991909	0	19.63663805	35.76878146	18.34325217	13.66032115	10.71737378	56.17282711	80.89501422	5.463055839	11.20080092	22.16371069
2210015D19Rik	8.979296583	14.86492512	5.438274261	2.574625742	10.77213813	5.662429461	14.74591795	12.5610451	18.56956461	11.06207397	17.56975832	17.17368542	29.03619565	9.243381488	5.930186701	7.969470115	8.592453056
2210016F16Rik	64.40147514	52.57298433	31.91276462	41.96767686	40.84121144	29.27241554	77.65663597	47.27892885	33.33555351	66.35676407	42.89843129	53.45943181	18.69552357	51.22837933	26.23763884	29.578669	56.02449902
2210016L21Rik	16.27157381	25.11612693	25.49846499	17.94436123	25.58231683	11.83962524	15.81147379	18.70315393	24.87634709	22.02837241	31.26533396	25.4835332	24.28481818	24.38892215	25.38941406	33.75414266	22.75698173
2210018M11Rik	9.055354402	10.11778207	9.065022096	5.900985755	9.692916559	6.303679748	15.0788046	8.636891997	5.85905157	9.562091702	12.68060879	7.364449057	6.155904958	10.13883613	8.931792341	9.975964661	6.69586277
2210019I11Rik	0	0.574779604	0.630842557	0	0	0	2.894749709	0	0	0.403293365	0.954004642	0.706894125	2.778776006	0	0	1.564475089	0
2210404O09Rik	9.670633691	3.731797338	4.095790038	9.598334597	19.17058685	4.691071683	6.578028717	28.85374528	19.77950666	8.902596613	10.52970275	7.802252399	10.22346015	9.298674115	55.44554826	15.23619819	3.559233143
2210407C18Rik	0	0	0	0	0	0	2.374419272	0	1.514471827	0	0	0	0	0	0	0	0
2210408F21Rik	0	0	0	0	0	0	0	0	0	0.558644603	0	0	0	0.583498763	0	0	0
2210408I21Rik	0.293357701	1.471648062	0.646075971	0	0.26068937	3.039189514	0.741162834	0.279801172	1.733360333	0.826063965	1.221302108	1.085946017	0.711469283	19.19764804	0.968709475	0.300422551	0.561438694
2210409E12Rik	1227.091141	1728.016181	1399.49995	1866.023177	1191.697545	1123.216587	1339.739307	1805.737315	2226.940435	1428.420168	3680.021032	1800.746219	2433.957175	1761.041055	979.9302071	897.6020207	1652.303652
2210417A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	15.78513182	0	1.417083575	0	0
2210420H20Rik	0	1.321901417	0	0	0	0	0	0	0	0.927510417	0	1.625743745	1.065123605	0.968775458	0	0	0
2300002M23Rik	2.6477413	1.992385069	0	0	0	0.596318121	0	0	0	0	0	0	0	0	0	0	0
2300005B03Rik	0	0	0	0	0	0	0	0	3.825346943	2.506676861	0	0	0	0	0	1.215502736	0
2300009A05Rik	19.34002341	13.86007004	6.08478239	11.88288804	6.137970447	2.488979983	17.45079047	26.35184287	23.74529741	22.36727045	13.80275613	13.63667329	32.38652592	0	24.76341699	7.545060464	10.57532684
2310002L09Rik	0	0	0	0	0	0	0	0	1.645005543	0	0	0.472354647	0	0	0	0	0
2310003H01Rik	9.366749696	10.44198033	5.730236015	7.460332857	6.705176913	7.735044249	8.545665833	8.768454675	4.891624752	5.861281579	8.015742313	8.02630967	14.09284331	0	7.855329425	6.217248642	11.4529957
2310005A03Rik	0	0	2.610258156	0	0.526614968	1.06772599	0	0.753629939	1.90992932	0	0	2.924939248	0	0.435740468	0	0.404586277	0
2310007B03Rik	0	0	0	0	0	0	0	0	1.315064233	0	0	0	0	0.257164357	0	0.238777845	0
2310009B15Rik	11.57401451	7.257724945	7.965630187	4.148258638	2.571282891	9.123353948	14.62076736	22.07832159	19.42820689	9.166271953	22.88775761	7.140744855	22.2220972	85.10293689	9.554766664	12.84047724	2.768846519
2310010J17Rik	0	0	0	4.402705729	0	1.383280697	0	0	0	1.080946156	5.114032321	0	0	4.516150276	0	4.193258511	2.938682829
2310011J03Rik	35.85223663	27.47786038	24.67472787	15.70537221	15.04487223	23.32649836	35.22556186	14.56472762	16.31594633	19.63034706	25.70579598	15.97521069	18.51735684	25.26349164	14.09395961	23.79718438	26.68373607
2310014L17Rik	2.550463988	1.279456914	2.52765505	2.925169104	2.946377416	5.973859335	2.577480136	3.081297094	1.506990645	1.077275144	5.096664505	4.405921146	2.061847793	1.312737105	0.481257157	2.089508872	0
2310015A10Rik	0.341009406	0.855347976	0.375510822	0.977773243	1.363655601	0.307205373	0.86155399	0.542084693	0	0.12003076	0.851810956	0.210390367	0	2.256676949	0.160866041	0.931258237	0.978954404
