Symbol	troph_wt_male_IB178	troph_wt_male_IB179	troph_wt_male_IB182	troph_wt_male_IB82	troph_wt_male_IB83	troph_wt_female_IB180	troph_wt_female_IB181	troph_wt_female_IB84	troph_KO_male_IB183	troph_KO_male_IB184	troph_KO_male_IB190	troph_KO_male_IB85	troph_KO_male_IB86	troph_KO_male_IB88	troph_KO_male_IB90	troph_KO_male_IB91	troph_KO_male_IB93	troph_KO_female_IB186	troph_KO_female_IB187	troph_KO_female_IB189	troph_KO_female_IB191	troph_KO_female_IB87	troph_KO_female_IB94
Gjc2	0.549269094	0	2.549979261	7.214835357	0	2.652886963	0	0	0	3.600043682	0.673025695	0	0	0	0	0	0	0	0	0	0.387614258	0	2.491333856
Gjc3	1.643692321	2.290181818	2.10237266	10.79522734	8.528127612	2.740771443	0.506264977	3.594362313	7.267364712	8.079870444	4.315789236	4.17701729	1.718755582	8.505610038	2.445766942	2.294582376	3.162894162	6.15246929	1.015890221	4.001816137	1.988466658	1.303002236	3.19514453
Gjd3	7.88882541	0.80147243	0.980995606	0	0	0	0	5.03153466	0	4.847370645	9.062126143	0	0	9.741681096	1.86746406	9.636149403	0	0	0	0	0	0.781712384	6.709040038
Gjd4	0	0.504195734	0	2.037108718	2.503350332	0.374521309	0	0	0	1.524708467	1.140172804	0	0	1.53209077	0.293699252	0	0.522246006	2.321998127	0	0	0	0.49176495	2.110284296
Gje1	1.117628109	0	1.667758948	11.01031746	0	0.22491564	0	1.425658263	2.470721246	2.746952762	2.054163732	2.711063416	2.921668378	2.760252904	4.233087119	2.340300914	1.881782833	10.4584242	1.813229922	4.761808978	0.591525076	0.885975986	3.801940766
Gk5	3.005711429	3.175827208	7.774372315	1.97405182	2.425861338	0.362928333	4.536289062	1.533646945	2.657869833	0	2.209759529	0.486069515	0	2.47444376	4.838336875	1.468582857	0.506080343	7.875429554	2.275671784	1.707499845	1.908993164	0	4.089924626
Gkap1	14.68046488	21.21209246	31.91337682	14.28391646	13.16485224	75.71893193	29.30700585	19.42013279	45.67579073	21.38207763	24.98352958	360.5047591	254.1424209	71.61868315	241.4619958	67.55370577	5.492872026	34.59823099	54.10385039	24.71037983	63.88587728	202.5809189	18.49626651
Gkn1	0	0	1.346054627	0	0	0	0	0	0	3.325614123	0	0	0	0	0	0	0	5.064620505	10.24425364	0	43.6841269	128.7134293	6.904262105
Gkn3	0	0	0	0	8.400271418	0	0	0	0	0	0	0	0	0	0	0	0	0	1.125742158	2.956364801	0	0	0
Gla	5.852710986	12.39004477	15.16531202	5.363535256	6.591110061	16.8729755	12.32518117	11.80635005	9.628641901	2.676285772	6.003957453	25.53275711	16.22508833	40.78686368	17.27003909	6.650277911	7.333491412	11.20831253	28.55976667	13.91792585	39.76523425	44.02237012	12.03843414
Glb1	35.42805109	40.76882135	44.31740413	11.51879791	1.415515349	63.10819343	43.86410578	23.26737298	21.71252611	37.93433194	24.49893618	0	18.33958434	17.32636438	0.664287046	14.69028666	18.89940158	18.38158058	35.66301401	47.82450904	39.72972017	30.86551317	26.25164965
Glb1l	0.717503644	0	0	3.141551028	0.965142746	0.192524138	0	0.61017017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glb1l2	0	0	0	0	0.903610314	0	0	3.427613546	0	0	0	0	0	0.368682722	0	0	0	0	0.484380646	0	1.185136378	0.177507668	8.379019483
Glb1l3	0	0	0	2.199085719	1.351199845	0	0	0	0	0	0	0	0	0	0	0	4.510171594	0	0	0	0	0	1.13903986
Glcci1	0.066519049	0.108129017	0	0	0.536864542	0	0	1.018228847	0	1.961919357	0	0	0	1.971418539	0.125972551	0.092860102	3.360001505	0.995944071	0.719466096	1.133654394	2.394036613	0	2.262841115
Glce	2.855328375	1.595493333	0.710134765	0	5.041070988	3.016738775	1.923806913	1.821143572	1.578056338	0	0.983999946	0	0	2.938301649	0	0	3.305224399	8.683770941	5.211516832	7.096553949	5.667129976	1.131750514	3.642464764
Gldc	1.208606489	2.321837464	4.809385806	1.443223189	0.886769866	9.994314507	0	1.681866817	0	3.240614401	2.019435458	0.355363921	0	2.532681467	5.826129888	0	1.109981328	4.935173335	1.188383295	1.248347863	1.163049172	2.264593305	0
Gldn	0.088768376	0.288592138	0	1.166002645	0	0	0	0.452935525	0	0	0	0.143552042	0.556933215	0.584626592	0.336215835	0.123919999	0.597847547	0	0.1920227	0	0.187929133	0	0.603943484
Gle1	7.83409478	17.05140331	19.81402805	17.44126866	20.3614687	24.36991357	13.74147795	21.68028062	8.219043425	7.832527471	10.24999943	15.03093343	18.60523687	20.11337439	0.502917445	8.526636889	8.495571373	14.91032098	11.20200377	6.034484651	17.1475659	14.10477761	32.52200683
Glg1	28.04546231	20.28098026	12.51796021	7.003548189	6.885183705	40.8597909	21.15193389	13.05858763	16.97328037	39.83862293	25.47932676	19.31416687	5.575328417	6.320765176	18.57909593	22.47847941	8.259178893	19.15918455	23.06753311	26.65464615	18.06062094	12.00382994	4.353074815
Gli1	0.112693659	0.36637489	0.224219913	0	0.909532391	0	0	1.150025808	0.996519738	1.107932613	0	0	0	0	0	0	0.758982317	0	0	0	0	0	0
Gli2	0.061521195	0	0	0.808101714	0	0	0	0.627816713	0	0.604837393	0	0	0	0.405177255	0	0	0	0.460557321	0	0	0	0	0.418564886
Gli3	0.097954944	0	0	0.643335663	0.790578594	0	0	0	0.433094621	0	0.360075936	0.158408128	0	0.322564565	0.834773722	0	0.824647889	0.366653039	0.105947488	1.112934862	0.311066652	0	0
Glipr1	156.5222142	168.7940975	173.9411386	80.2330627	36.97362757	178.8534998	90.53994146	126.6145436	0	22.51942218	155.7696491	159.2806185	403.9859246	71.6567782	334.0134817	45.29958037	8.998960553	45.72682343	109.8343198	43.3746029	73.54774371	401.2917994	41.55756901
Glipr1l1	0	0	0	6.049940065	0	0	0	0	0	0	1.693080264	0	0	0	0	0	0	3.448011728	0	2.616514829	0	0	3.133630866
Glipr1l2	0.219629686	0	0	2.884910217	0	0	0	0	0	0	0	0	0.459319233	0	0	0.306601424	0	0	0	0	0	3.83034908	0
Glipr2	210.1234949	189.7203141	252.143566	126.1887449	189.7134106	220.8087855	160.4125279	199.201672	209.6649889	130.6197127	223.9058817	541.4352164	368.4786742	201.9263764	261.2854154	375.7944858	187.9084586	122.4138091	120.7086647	81.28172862	101.6916277	313.3737434	272.5684587
Glis1	0.284217754	0	0	1.866648174	0	0	1.225565699	0.725102361	1.256630606	0	0	0	0	0.935925973	0	0.793531784	4.785456689	2.127698697	0	0	0.902564605	0	0
Glis2	6.271796038	2.409732388	0	5.991430007	24.84915879	0.458967119	5.40887962	2.909225276	19.15884231	13.4531613	13.83282599	3.134940192	0.238480475	3.379574638	0	6.526738623	11.13600499	3.414665386	2.960089079	9.069235152	2.414154567	0.361587878	2.327493719
Glis3	0.316071621	0	0	0	3.401284266	0	0.908614447	0.53757908	1.863290927	1.035805267	1.161858501	0	0	0	0	0.147077885	2.128715786	0	1.367444776	3.591111494	0.892195597	0.167039384	0
Glmn	12.39823715	5.758218232	8.222679908	12.9250031	0	2.059420701	0	5.020737375	3.480453296	3.86957485	2.893657447	10.50230027	7.408247544	13.60908668	42.85950242	17.85730323	3.313535104	22.09884484	19.15694273	5.58988385	12.49903488	19.03285131	6.694642956
Glo1	37.67153158	17.99034866	33.03005628	0	27.48392051	33.23717264	24.77930772	30.40718058	16.93826587	10.46222081	30.51211797	142.1481344	161.5735351	18.22231941	116.484395	137.5637889	19.35111336	41.42593152	42.81710079	33.85411244	54.52067411	72.54927907	31.85669501
Glod4	14.0669201	22.86626574	24.40824382	17.1882562	14.52151557	28.17712476	19.74894929	20.03041384	14.46395276	6.432420499	26.45580512	50.52252393	18.81424738	24.23836824	41.19856652	44.0697925	33.04867116	12.24501985	18.75299927	13.93815272	28.04926103	35.26907813	22.25710072
Glp1r	0.836521985	3.17285606	2.219171141	0	4.50095624	0	1.202379321	0	0	0	4.099999774	0	0	0.918219265	0	0.38925951	0	0	2.412739274	0	0	0	1.897117065
Glp2r	0	0	0	0	0.683502487	0.06817164	0	0	0	0	0.311307186	0	0	0.278876362	0	0	0	0	0	0	0.179290486	0	1.152363331
Glra1	0	0	0	3.852698151	11.83620333	0	1.264762896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930054393	1.995546024
Glra2	0.301449364	0.73502457	0	9.899098427	0	0	0	1.538128017	0	0	1.108108047	0.243744866	0	0.992669476	0	0	0.507559029	1.128348615	0.326045848	1.712488887	0	0.238967592	0
Glra3	0	0	0	0	0	0	1.207273674	0	0	0	0	0	0	0	0	0	0	2.095942	0	0	0	0	1.904839387
Glra4	0.58495277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.189524102	0	0	0.619193861	0	7.959555651
Glrb	0	0.224508843	0	0	0	0	0	0	0	0	1.015394857	0	0	0.454807401	0	0	0	0	1.195064968	0	1.461985505	0	0.939669764
Glrp1	0	0	0	0	0	0.169749822	0	1.075982246	0	2.07319838	0.775166028	0	0	0.694412117	0.399352943	0.588762468	1.420231602	3.157300468	0.912328596	5.989773344	0	6.018026971	0
Glrx	83.65640107	41.95862185	165.208679	81.69926599	60.23887175	133.430907	113.9859221	80.9273248	156.7502268	125.3558541	102.8862038	26.65470426	66.33926569	192.5285067	77.74110748	529.216931	282.7566602	169.9529398	271.7831701	181.9690434	140.8953	719.8705108	165.036318
Glrx2	26.9959624	23.38021853	14.52872903	42.14521251	31.25328863	25.02635727	23.85417419	23.710264	30.32893129	40.24617199	30.09597689	101.6268409	28.46018316	22.22435262	51.33398358	68.11310914	70.41626318	28.98918171	23.69400526	26.39803915	23.1888931	48.58960713	21.82956151
Glrx3	28.24549501	15.44011636	26.3585379	22.98317631	24.20865621	30.78537936	16.16766864	28.05895797	70.73056873	49.14899128	45.02301387	229.5991014	50.18403424	21.40101595	139.1707514	92.1208212	22.72671642	18.71240768	25.95411842	19.8798074	18.52143478	74.10832264	10.20375502
Glrx5	89.63677872	101.7068514	69.74878758	11.65751892	53.7210906	53.93791453	72.71162689	33.96285895	47.08716491	65.43950371	81.55913529	39.46832198	153.1236972	37.99255627	8.403588272	117.0792152	19.42586677	66.4391077	92.15107421	40.33371676	117.4304486	56.98683281	24.15254414
Gls	15.76434824	8.601564407	19.74045652	7.240211431	2.224327245	12.64553416	8.318852521	5.062448323	11.69789325	6.50287041	9.725657271	13.54891993	5.417905627	0.726039542	15.97097068	7.079147175	11.87933536	19.3939722	15.02362828	8.767613735	8.051835864	2.009983319	4.125159051
Gls2	4.864976097	7.362794898	7.676888785	11.01777703	1.353946186	0.81024488	9.403974851	17.97546437	2.966874212	3.29857661	12.33333265	0	0	8.286368981	0	0.468377297	5.084255936	1.255861182	5.443375192	1.906014054	7.813421071	3.989593083	5.70677491
Glt1d1	0	0.430296616	0	0	2.136438497	0	0	4.052015244	0	0	0	0	0	0	4.511740464	1.108603095	0	1.981666779	0.572619327	0	0	0	0
Glt28d2	2.563255772	0.735293121	1.799985361	0	0	0	4.551205614	0.769344996	0	1.482370928	1.108512909	0	0.315330961	1.489548242	0	0	0	0	1.956989839	1.713114568	2.234482194	0.239054902	1.025843353
Glt8d1	6.711642741	3.72536848	6.188327299	4.300473065	0	3.030785092	4.94115421	6.682101563	1.447542753	6.43752357	6.619198366	50.0331539	14.72099011	4.312461762	2.480075238	2.742264538	3.307488986	2.450946853	4.603441455	4.649736785	5.891552219	3.633520714	7.796165328
Glt8d2	0	0	0	5.035528378	3.094015436	0.154296517	0	0	0	3.768926363	0	0	0	0	0	0	0	0	1.658548131	1.08889795	1.217393225	0	2.608205533
Gltp	18.44398567	19.5711508	53.51632454	13.45933283	18.60730512	21.44558764	41.97505463	36.5980901	6.795633669	27.70312944	30.13283509	0	39.64401122	21.93238817	8.24709687	5.364097533	18.11522599	13.42391655	36.57299384	8.731461031	22.77757082	26.8053107	12.19995828
Gltscr1	3.233719315	2.753416666	3.829726316	1.011333265	7.456808098	1.363509108	3.984003123	2.749977759	3.404156045	3.784747416	2.26417898	0	0	4.310148641	2.187127918	2.042159967	3.111261095	1.72915215	1.832061352	4.373875535	2.445007102	0.610348196	5.238308313
Gltscr2	81.9007138	48.2551262	54.31767	45.25992414	83.42812914	52.0596646	49.14542067	41.92460816	117.1886731	31.26974358	64.30442805	445.7728851	325.3800337	80.29848117	354.8775417	257.5262917	43.73483269	59.52636817	38.98813111	42.16000259	74.63055719	121.8657977	36.06593778
Glud1	112.9066279	80.50838782	77.22125291	68.66049776	55.89851289	69.5327628	47.33369132	43.34082381	92.44471895	66.80714375	131.1402714	37.82769048	49.46612155	69.71255576	55.43494328	85.37577806	125.8559956	33.26163055	72.64958125	76.46387604	63.90774739	62.5701603	64.01418443
Glul	35.89848001	49.67342896	26.26790283	38.97013874	113.7373198	20.41921946	16.63104107	139.2696962	27.54649924	18.95910855	41.98741681	42.94027554	23.57750674	64.47998407	96.63824442	73.30727626	59.94377955	52.19362684	58.08093069	23.59565925	86.6773474	125.3552518	73.6752436
Glyat	0	0	0	0	0	0	0	1.607402485	0	0	0	0	0	1.037377491	0	0	0	0	0.681460711	1.789616249	0	0	0
Glycam1	0	0	0	8.673194077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.856683301	0	0	0	4.492373209
Glyctk	0.292960847	0.952436002	2.137251903	5.130853098	0.78814662	0.393043541	0.84217766	0	0	0	0.358968272	0.473762502	0	0	0.554803864	0	0.657688889	0	0.633729435	0.554755629	1.240439003	0	0
Glyr1	32.13322518	22.01419053	22.53597424	17.78884525	35.77132286	36.173373	35.03830909	37.06328701	25.03963945	16.94555168	28.05906767	57.14086472	42.22612696	38.92022471	38.23732945	14.43697563	22.38771409	19.35494889	31.426073	29.37490634	25.02193426	16.59156551	26.80413609
Gm10012	3.32809822	10.81987781	6.62172034	14.57189865	17.9070302	9.82313013	19.13463866	0	9.809826023	0	4.077956764	511.2941711	76.56184861	10.95939123	138.6592065	17.03533555	3.735743609	8.304888462	0	12.60428649	14.09165384	24.6239401	7.547670043
Gm10033	2.854848281	2.062513218	2.840061453	10.41649942	1.280056732	0	4.103431349	0	7.012404459	9.355686157	2.332052139	1.795393586	0	2.611384537	0.901076529	9.963367938	2.670439321	5.936622806	2.744699559	0.900998189	4.700828413	1.005831308	7.55347148
Gm10069	1.077035701	1.896655396	1.071457141	2.357871378	0.724381822	1.589475602	3.483186723	2.289796928	0.793661436	0.882394352	2.309482256	2.757741506	1.501628254	2.364444563	1.189807735	1.75412289	1.511196849	2.687619407	1.164915439	1.529619804	1.330095208	0.426898607	1.221284583
Gm10190	1.22385581	0.795768	0	0	0	1.970346387	0	1.248930756	15.1511192	0	0.899762702	13.45830196	3.071390886	0	2.781258752	0.34169874	1.648513194	3.664790638	1.058972161	4.171525421	1.036396842	1.55229719	1.665322216
Gm10220	0	0	0.275165322	1.816603987	0	0	0	0	0	0	0	0	0	0	0	0.772257473	0	0	0.299166733	0	0	0	0
Gm10248	0	0	0	0	2.44007884	0	0	0	0	2.972343758	0	0	0	0.995578398	0	0	0	0	0	0	0	0	0
Gm10319	0	0	0	0	2.467190828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.736590583	1.294344501	0	0
Gm10324	0	1.746959438	0.427652772	2.823305364	5.204230652	0.173021042	0.92683406	2.193434641	1.900653792	6.339451922	0	0.347590336	0	0.707794017	0.814097614	1.200216823	1.447600648	4.827216419	2.324774821	0	0.910085977	0	0
Gm10373	0	1.004240156	0	0	0	0	0	0	0	0	0	15.98499268	0	0	1.169960643	0	0	0	0	0	0	0	0
Gm10390	0.726373964	0.843390023	2.064604783	8.178143774	2.512477458	0.835304	0.447453205	1.058937518	1.835179925	4.080713332	0.381443278	0	0.217013035	1.708529687	0	0	0.698866795	2.330464049	0.67340724	0.589488883	0.659051449	0.329038605	0
Gm10406	0	0	0.419996584	0	0	0	0	1.077082995	0	2.075319299	0	0	0	0	0	0	0.710842262	1.580265221	0.456630962	0	0	1.004030587	0
Gm10408	0.131553771	0	0	0	0	0	0	0	0	0	0	0.212742571	0	0	0.249134112	0	0	0.984832167	0	0	0	0	0
Gm10433	1.249296204	1.01538712	0	2.734988042	1.680478112	0.838043392	1.795682538	1.06241032	0	4.094096095	0	0	0.870898929	0	0	0.29066805	0.70115874	1.558737895	0.90082092	2.365688483	0.440808546	0	1.416616174
Gm10451	0	0.751212121	0	0	0	0	3.985490246	0	0	0	0	0	0	3.043593534	0	0	0	0	0	2.625304912	0	0	0
Gm10466	0	0.272032613	0	0	0	0	1.443245251	0	0	0	0	0	0	0.5510805	0	0	0	0	0	0	0	1.857280154	0
Gm10471	0	0	0	3.244013344	0	0.099401676	0	0	0	2.428036643	0	1.397849824	4.648442579	0.40663211	0.935408389	1.03429816	0	0	0	0.701495298	0.261425056	0.195778954	1.680271248
Gm10509	0.412271907	2.345567916	3.691228721	0	0	0	0	0	1.822804835	4.053196034	0	0	0	2.715213812	0	0	6.247387414	0	1.337732565	1.171027616	1.309214592	0	5.609856655
Gm10516	0.473986423	0	0.314354258	2.075324004	5.100624222	0.508729557	1.362573809	0.806162808	0	1.553311344	0.580780979	2.0440228	0.991264363	3.121664271	2.094462467	1.323363113	1.596129352	1.182778908	0	1.795097463	0.334487955	1.252475623	0
Gm10532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590597355	0.339649591	0	0	0	0.387967636	1.018860185	0	0	0
Gm10548	0.941842935	0.510332768	0.624643075	8.247617038	2.533820934	0.75815991	0.676881474	0.800949888	1.388077322	1.543267109	0	0	0.656569676	4.652217807	0.297274138	0.4382686	8.457643956	2.350261322	0.679127829	3.566979516	1.329300172	0.248875339	0
Gm10549	0.304339365	1.236785443	0	1.998800258	0	0.122492773	0	1.552874082	1.345595605	2.992071704	1.118731502	0.246081654	0	0	0.288176146	0.637283269	1.537275025	4.556664466	0	0.864453277	0.322154328	0.241258579	2.070599746
Gm10556	0	0.171744092	0	0	0	0.085048746	0	0	0	0	0.388376835	0	0	0	0	0	0	0	0.228549291	0	0	0	0
Gm10638	0	0	0	0	4.890906927	0	1.306550217	0	0	0	2.227606338	0	0	0	0	0	0	0	0	0	0	0	0
Gm10640	0	0	0	0	0	0.29294568	0	0	0	3.57782119	0	1.765538213	0	0	0.689183165	0	0	2.724354945	0	0	0	0.576978188	0
Gm10649	0	0	1.068436333	0	17.33614895	0	0	2.740009441	0	5.279439466	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10653	11.05404052	10.89013675	16.66179631	21.99978206	5.406992885	18.87502277	7.222083583	18.80086835	35.54469429	6.586443555	19.70129762	15.70927751	14.0107279	24.26722344	19.66521509	22.44561331	14.66400657	22.56880404	31.15802098	9.514599378	17.7289476	13.8081371	9.116017065
Gm10658	0	0.592085105	7.24707257	0	0	1.466021186	0	1.858514788	0	0	2.677846278	0	0	0	3.448957234	0	0	0	0.787920151	4.138388856	1.542246316	0	0
Gm10696	0	0.298545805	0.365417589	4.82487432	7.411454422	0	0	1.874229867	0	0	0	0	0	1.209581231	0	0.769164319	0.618467567	1.374908103	0	0	0.777643558	0	1.24954751
Gm10767	0.49961765	1.624291584	2.48514928	0	0	0	4.308768511	0	0	0	0	0.403979083	0.522433922	1.645235488	1.419250077	0.34873128	0	0	1.621150481	0	0.528863522	4.356674287	0
Gm10778	0.131010851	0.141975116	0.173776364	0	0	0.070306963	0	0	0.38616458	0	0	1.483052099	0.639304325	0.143805769	0.330807919	0	0	0.326922593	0.09446704	0	0.092453179	0	0
Gm10782	0.836521985	1.813060606	0.554792785	10.98799925	2.25047812	1.571218112	1.202379321	5.691073662	0	0	2.049999887	0	0	3.672877062	0	0.38925951	1.877968409	4.174889876	0.603184819	1.584052221	1.770978117	1.326270133	3.79423413
Gm10785	0.965907968	12.5609348	20.65945749	34.89070175	60.41658054	5.053955775	18.74276484	9.856979544	8.541264554	121.0764837	18.64072454	8.981620375	5.555101947	11.92771661	21.03601558	3.033900922	9.757963411	135.5800984	4.701241535	35.6666644	3.067346535	4.594218366	14.78619035
Gm10804	0.141185145	0.91800537	0	5.563543926	0	0	0	0.720389071	1.248462292	0	0.518987313	0	0	1.394763441	0	0	0.95087008	3.170802437	0.305410035	4.010258787	0	0	0.960565602
Gm10814	1.679284554	2.729735195	0.835293308	0	0	0	0	1.07105659	0	2.063707645	2.314852365	0	0	0	0	0	0	0	0.454076059	0	1.333188003	0	0
Gm10825	0.090739705	0	0.541618286	0	1.464691125	0.073043184	0	0.925988239	0	0.892095257	0.333553192	0.146739983	0	0.597609724	0.171841185	0	3.361183564	0.679291668	0.196287056	0	0.192102581	0.143863955	2.469422389
Gm10845	117.0225719	140.3423395	277.412763	356.6911846	440.2941908	508.1519261	61.43523258	192.6132042	165.8262948	256.1969121	235.0029378	910.3769352	1799.719961	190.0705751	2490.34598	376.3630635	130.399388	302.6517984	100.6245409	112.0662026	43.82591663	163.9111781	188.8944179
Gm10941	4.062994733	0.943505519	5.774214643	0	4.684539546	1.401689455	0	0	10.2651344	11.41279671	4.267229019	13.14096796	4.855475887	3.822684987	3.297610588	0	3.909132553	4.34517371	2.511149174	6.594647783	1.22880807	9.202436929	3.948991921
Gm1110	0.172382698	0.56042809	0	0	1.391273023	5.273022234	0	0	0	0	0	0	0	0.56765435	0.326455183	0.721934931	0	0	0	0	0	0	0
Gm11110	0	0.653832772	0	0	0	0	0	0	0	0	0	18.21292051	0	0	0	0.561504946	0	0	0	0	0.851542435	0	0
Gm11127	14.43166401	26.4539572	62.92605073	44.36622714	49.56410145	173.5153879	9.268340599	28.20130252	13.57609851	36.22543955	31.60416492	89.38037201	229.8926937	10.1113431	194.2204307	14.57406142	4.136001853	27.58409382	9.963320663	8.721716097	5.850552709	4.381428118	20.89087244
Gm11190	0	0.196494559	0	0	0	0	0.521242354	0	0	0	0.444346783	0	0	0	0	0	0	0	0	0	0	0	0
Gm11201	0.616498625	0	0	0	0	0	0	0	0	0	0.453241684	0	0	0.406024653	0	0	0	2.769123252	0	0	0	0	0.838880566
Gm1123	0	0	0	0	7.473539904	0.745401049	0	0	0	0	0	0	0.645520448	9.147853864	0	0	0	0	0.667698976	0	0	0.48937417	0
Gm11346	0	0.60164343	0.736406567	0	0	0	0	0	0	0	1.360538042	0	0	0	0	0	3.739094052	0	0.800639939	0	3.917858914	0	0
Gm11413	0.564933853	0	1.686023249	3.71029863	0	0	1.218016013	0	0	2.777035749	0	0.913584455	0.590732949	0.930160515	0.53493067	0.394321749	0.951195498	0	0.611029111	0	0	0	0
Gm11437	0	0	1.336197432	0	2.710095702	0	0	0	0	0	0	0	0	2.211496359	0	0	0	0	0	0	0	0	0
Gm11517	1.20844562	0.982185101	2.404372832	7.936671008	24.38292546	2.918305131	0	0	10.68595983	0	6.663249999	7.816965673	12.63632268	1.98969914	5.721330229	7.591415337	8.138779634	4.523306747	6.535238151	10.29749906	2.558367607	2.873908927	4.110883244
Gm11545	1.225946318	0.498204548	0.609798234	6.038707351	1.236801937	1.603640999	0.660795171	0	0	0	2.8165613	0	0	0	12.1887916	0	15.48121005	0	0.994482211	0	0	2.429607373	13.5538553
Gm11549	0.33537926	0.817755901	0.333642146	4.405320031	2.70679205	0.674929705	0	0.855626678	1.482834328	0	0	1.084719129	0	1.104400254	3.810810447	0	1.129375557	2.510701754	0	1.905239567	0	0.531729594	1.140891205
Gm11696	0.597011471	1.455694229	1.187838441	1.960486907	2.409191767	0.600724052	0.643588208	1.523108322	2.63960599	1.467359577	1.645931193	4.344564918	2.184964149	2.948928418	5.370394386	1.250135425	1.50780827	1.117330383	0.322862037	2.543649859	0.315979218	0.94653637	1.015455065
Gm11744	0	0	2.050170592	0	0	1.244196258	0	2.628835524	0	0	0	0	0	1.69658491	0	0	0	0	0	0	0	0	0
Gm11747	0.250415157	0	0	0	2.021060447	0.403155826	0	0	0	0	0	0	0	0	0	0	0	0	0.541695104	0	0	0	0
