Symbol	E3.5_WT_male_XK144	E3.5_WT_male_XK145	E3.5_WT_male_XK146	E3.5_WT_male_XK149	E3.5_WT_male_XK49	E3.5_WT_male_XK53	E3.5_WT_male_XK55	E3.5_WT_male_XK56	E3.5_Xist_female_XK147	E3.5_Xist_female_XK148	E3.5_Xist_female_XK50	E3.5_Xist_female_XK51	E3.5_Xist_female_XK52	E3.5_Xist_female_XK54
Sun2	0	0	5.577247029	0	3.455946978	0.935781181	1.115434207	1.27891105	0.912081943	0	1.063377749	0.428863783	0.683377622	0
Suox	11.24961738	0	2.34168143	5.478240239	6.688597419	4.097000594	2.302010315	3.582029939	0	4.413300169	3.362405873	2.318067474	1.385156109	0.387760198
Supt7l	11.58227323	4.318490971	13.74567874	7.725564123	15.86236644	11.85023369	14.42825719	13.06884922	1.120798082	2.807605723	6.733024283	7.729373884	13.12674724	8.165995119
Supv3l1	27.86271343	50.14430548	39.76057494	5.384262059	28.96049983	26.3973691	20.2010693	19.64113549	22.99341578	21.03731555	13.04942469	31.21273004	18.24267983	43.25578581
Surf1	34.09722739	140.9909095	37.67761445	83.29494541	34.24480239	35.70442113	33.4439163	23.6839364	24.79982335	43.12183894	70.83052665	41.60124318	51.92712732	55.67156775
Surf2	61.7211842	79.37736142	27.21586261	152.5208011	25.41832516	48.63384948	23.12026608	27.28841655	39.75665629	50.64786411	93.95087499	29.23887062	23.48644362	66.14878364
Surf4	102.390929	21.80483471	90.29991439	56.42480155	55.32275935	72.45809573	65.29595229	52.28221509	106.6736784	78.39403821	71.16151378	54.77472801	38.41289958	55.9934936
Surf6	2.744065548	0.600238854	6.35208444	11.09590498	14.38601745	13.88002538	13.23579095	17.76236673	15.31180809	19.17542833	9.542428098	3.816687264	12.41688889	6.207107612
Susd2	26.84480125	13.96979866	7.400576611	2.541485119	12.52381345	11.60753901	13.05280767	11.02028061	17.61074715	10.58978494	4.728584396	10.03712534	5.797740051	6.855850472
Suv39h1	13.22963669	0	4.869735451	5.162221727	4.905930612	6.863396374	8.181044087	6.53761001	6.436183556	9.065996377	6.499367529	11.00910948	10.65085473	16.07723967
Suv39h2	0	0	5.758501975	2.414915362	6.148389556	7.741436666	7.035746547	7.446367407	3.650990317	3.268387863	3.074222091	1.907452299	2.431560356	4.786103661
Suv420h1	11.25223472	8.585022926	5.537079465	3.883676732	9.273757066	6.29792442	11.44490783	11.22682353	2.824854235	3.612239207	5.067452439	9.501507232	9.426966298	4.998072353
Suv420h2	20.49393384	0	17.14299399	1.747863275	8.169721984	8.292989122	13.3068556	13.07750923	0	5.102248906	15.49484115	14.37419639	6.405556816	0.407538571
Suz12	16.83938839	16.74299918	19.08473043	18.86474915	24.47019403	24.45271335	24.11267631	28.65930045	17.94729746	23.58794394	24.12830374	29.88414633	22.02388711	35.82574374
Svil	0	0	0	0	0.743569793	0.624152434	1.404714442	0.715816838	3.020456119	0	0.65469922	1.613592281	0.08765441	0
Svip	8.38640719	3.692721383	12.43009382	4.404062441	7.35072358	2.534188003	5.492193036	5.886441032	5.174325315	4.486423164	1.439866065	4.544630399	0.80463226	1.267022929
Svopl	0.148917167	6.026235731	1.282679262	2.525193548	1.794740278	2.561058275	1.795726499	2.058906251	0.533946072	0.438159007	1.626325254	0.230141188	4.400651498	0
Swap70	33.35641196	0.191005375	22.98678061	6.606181683	16.6276126	16.69565818	15.89010604	20.19449099	16.71115569	15.02999412	10.03818053	12.28024251	5.322089028	20.88067045
Swi5	381.2407442	549.429573	353.9140477	1431.715693	296.3602274	313.2765103	262.5255213	301.5776107	269.5650732	345.5614032	508.1466186	331.813249	341.4723634	252.0251952
Syap1	34.53399383	25.45728052	14.74167325	10.31883927	34.83624976	19.54566475	21.51361546	18.73898864	40.50140035	61.21181592	20.19956282	82.05328296	44.1136336	40.31174107
Syce1l	41.84258352	0	12.42052781	7.141168879	3.299055325	5.142849802	3.000789251	4.423605055	11.39228169	3.739426949	8.766139174	1.208688235	3.611244951	0
Syce2	54.65986707	126.2993481	15.47249376	180.9219334	27.83481389	21.02808681	17.72279682	19.03005755	58.88729064	42.28282283	101.3338971	47.19386155	41.70843258	48.42822688
Sycn	76.5402154	80.25312018	92.96517318	231.8553832	42.69226352	85.11022239	83.21244777	84.27704456	125.3110081	75.84359343	155.98062	72.34118433	103.9792177	180.6979928
Sycp1	0	0	0.551865568	0.735443335	0.123548312	0.518532225	0.449513465	0.515393677	0.918909228	0.075406183	1.001700602	1.42584418	0.189335566	6.757824263
Sycp3	69.39991231	11.67737407	17.07423866	126.9798752	19.68007895	60.67723607	20.99902954	25.26072112	124.1360373	39.03735103	213.169755	59.69271667	54.5188556	60.88560866
Syde2	0.769436978	0	0.621323298	0.376366427	4.559326193	2.40004457	2.389865538	4.674325204	4.33941714	1.179122167	0.847673653	5.450095128	6.868660188	3.729589786
Syf2	137.2351051	52.24618226	76.70291305	416.5441329	53.24583695	66.76248695	51.45889942	38.87102345	69.92297903	73.72969594	135.0664331	56.32903962	41.81912218	68.17088667
Sympk	2.992436441	0	6.996064491	1.394034293	5.770344766	4.757133667	8.154153536	7.629821213	5.058170521	5.408568432	4.078909064	4.88886674	3.316106077	6.29924487
Syn1	0	0	0	0	0.396485107	0.55468262	0.120213024	0.413493947	2.94891785	0.483979556	0.315157629	0.33894432	0	1.133954193
Syn3	0.089289918	0.585940209	0.112158589	0.038822878	0.143482193	0.030109736	0.032627508	0.112228083	0.133396309	0.284610887	0	0.597962717	0.329825819	0.807899257
Sync	0	0	14.23967515	1.240293789	3.12538432	4.022619327	2.084734493	0.217297359	6.508744982	4.832433754	2.683046069	5.076431277	0.319306349	0.670398949
Syncrip	14.54474373	32.81278477	27.41777163	24.9829026	24.529356	26.902893	30.78378752	30.52903552	12.22009059	24.46941953	29.10884309	27.29988696	14.89446664	29.72047207
Syne1	0.155634925	1.638352797	2.220272404	0.203008216	0.984743696	0.590424137	0.746427893	0.90472777	0.566752018	0.228962334	0.369011631	0.781699812	3.018203996	0.251462842
Syne2	1.395205332	5.323050157	3.729244664	1.301431595	1.994328486	1.427856962	1.102640924	1.039941656	0.639860046	2.362826613	1.230899649	0.426224277	2.486966859	0.733946604
Syngr1	70.38869218	105.8103472	46.38889269	177.658253	42.70131283	42.78865212	31.14176937	27.96960109	70.59293249	65.93915241	79.19382535	49.75626702	51.15609528	66.60517411
Syngr2	110.9726036	145.392502	93.84242234	246.8310415	115.6323839	81.39159448	86.17002055	54.92062418	96.15794174	149.142397	228.3004344	161.1390003	83.69178654	103.6957024
Synj1	2.14453904	3.305008625	2.466394025	2.384070544	2.878287721	3.007716441	4.755257381	3.614368379	2.861641467	5.162627133	2.829513005	4.820708145	2.610546945	1.448991578
Synj2bp	5.760479205	78.38260466	33.65575892	5.458624291	7.71841882	6.0674853	6.240533446	8.943924179	10.64609542	15.95205554	8.336092043	5.760390985	14.95752792	7.840061469
Synpo2l	0	0.098254295	0	0	0.757891088	0.454409806	0.393926002	0.90331875	0	0	0.258184972	0.416507432	0.165922065	2.554649608
Synrg	3.991329091	0.827907576	2.259814052	4.218848752	2.571035555	3.689701121	1.885959204	4.065243127	5.366627315	3.391496194	0.791094891	4.147665613	6.100746939	3.646952825
Syp	0	0	1.375572734	1.666505653	3.079548708	2.728582587	2.023036981	0.356850941	3.944682576	0.417680987	4.406162683	4.607089058	3.408421605	1.100945253
Sypl	14.42714846	37.47518128	16.42323214	3.430471934	28.34526062	30.71046638	19.60464447	22.47788016	28.79439987	34.87671872	8.767673132	35.99900947	12.90667725	28.45795167
Sys1	68.80232409	55.59824371	104.9824716	252.5146436	101.6695812	100.4147328	77.82537326	76.0119134	124.2300416	135.0655111	157.8096556	187.2613616	142.4519352	174.7492697
Syt11	0.462892073	3.628244757	0.498382822	0.855369919	1.3946865	1.795072956	2.706332875	1.939356327	0.899009924	0.96472693	0.532131269	2.146103108	4.13217514	2.393296358
Syt12	0.107518467	3.292613256	0.75245363	0.490860021	0.907064036	1.305239127	0.589326282	0.810836772	0.433698797	0.237263704	0.432603615	0.332324718	2.382958829	0.277952
Syt15	0.673686456	9.025962654	3.400027411	2.636244125	2.8417293	5.878177477	3.692585517	3.069480999	2.264549009	1.053037259	2.420175576	3.513833494	5.910220107	2.285829687
Syt17	7.62636399	0	0	0	3.676498265	0.220432314	0.238864839	1.095490457	2.832110065	0	0.876711222	0.336743383	2.01220266	0
Syt2	0	0.113807839	0	0	0.627045998	0.526342368	0.342213035	0.39236741	0.093274986	0	0.478488582	0.964880182	0.96093671	0
Syt9	0	0	0	0	0.445110639	0.653845221	4.352335204	4.177849219	0	0.135833885	0.955284397	0	0.341062023	0
Syvn1	6.26421528	8.010627508	7.989642822	6.536770169	6.03967412	7.214575991	5.176689772	4.602947662	16.19747171	19.70720803	10.02630549	6.702169648	4.627845964	3.986208777
Szt2	1.671981826	0	0.571209569	0.880752851	2.828836934	0.845721422	1.550899396	1.939851873	1.5563763	0.898749771	0.998001075	1.093202144	1.840950588	2.57677586
T2	2.612888883	16.26705504	3.354228221	5.505584564	3.633504418	5.489934053	4.186334544	4.799879251	2.07189656	1.774131562	2.310556671	2.795565572	9.651685593	0.779391362
Tab1	15.14140179	0	0.711609193	0.705366138	2.462075151	2.796077145	4.610694262	2.11457307	3.931706076	0.088393947	0.621651647	1.114285231	0	3.883222654
Tab2	14.00127695	7.116155728	15.29646741	8.648109086	7.940823743	10.66484306	13.00121554	9.523699294	8.674595478	11.26830663	11.12488749	15.146604	9.583220999	10.00698671
Tab3	0	0	6.706025151	0.541623066	2.201912812	4.424683388	3.216680639	2.71389514	10.27288247	10.54765911	2.03665913	5.133696257	8.282597982	11.16376478
Tac2	0	0	0	14.29705171	0.960713913	2.419269581	1.747712421	1.001927641	3.036818286	2.931799235	2.061858179	9.239491793	0	0
Tacc1	0.686818745	1.752744256	2.76071916	1.34381645	1.655499219	4.307840391	4.015536791	2.877530976	3.632342496	2.458672752	1.710697725	3.608865046	0.930241682	1.420426831
Tacc2	3.76832103	0	2.665052977	1.060173531	3.027704454	2.317208892	2.915969387	1.671665368	4.007058961	6.141622926	1.104231435	1.827036761	3.957563986	1.623616231
Tacc3	165.4981997	12.77171084	144.298424	47.18408317	70.04464495	66.67107595	56.20776305	46.56272638	39.46359824	76.61589968	75.37612399	62.85247887	32.47534117	58.64130714
Taco1	21.34583345	0	29.3664716	23.71831008	15.56255941	7.731288331	10.40000002	8.280703388	17.36233282	17.25222413	17.72241899	5.29445224	7.787540347	11.24084042
Tacstd2	14.98035784	0	61.18240103	35.30260662	36.34918821	14.75059568	27.80784837	24.35183995	25.51340533	25.85833629	39.95298282	39.20254212	17.70738341	8.003489193
Tada1	51.4374063	129.7691766	169.2400012	28.831256	69.12211139	88.11226557	100.5244405	85.71995668	88.23770147	83.16683025	79.25117778	113.7790552	43.09980425	85.60448423
Tada2a	37.57828773	11.45694228	9.846333903	13.88081852	18.03548819	19.84889481	15.12897071	22.57103249	19.37601851	14.55467449	21.02617475	15.93198258	13.81953058	14.18499636
Tada2b	0	0	1.751165089	0.060615303	1.792183802	0.752179481	1.222614967	1.284983432	1.291308646	0.752013077	1.709482815	0	2.059867075	0
Tada3	11.59882299	69.0433407	72.4720705	32.36690338	36.20745647	18.08163565	21.88649041	19.83632889	24.62887491	13.14737125	34.53664994	26.44698568	20.36874675	6.635972761
Taf1	2.972578798	13.62601776	9.460276764	5.41694745	5.215746826	4.42232074	6.181827967	5.879052834	4.702170249	7.652941746	8.618419383	10.33630888	7.589349377	7.797588175
Taf10	94.94974285	0	60.63624754	38.24817599	129.0174061	163.3875177	137.2519891	125.776993	236.9761292	207.4737883	62.86957552	249.5989105	159.8927599	209.3628465
Taf11	1.155206611	28.42770573	30.93898604	91.91704515	27.49689215	31.55362097	29.12663028	22.86858777	8.154603857	14.44559964	51.79207473	36.15216231	22.40274286	47.03562988
Taf12	35.72931772	73.02032283	53.21042059	127.0577956	25.77358629	40.10269123	38.02406454	39.66328207	70.24918214	62.34684828	78.84949941	44.33497073	26.49226404	51.57655513
Taf13	71.61564025	0	39.73046771	136.0215389	20.09524323	30.6941309	23.37243345	21.30087282	46.06351523	36.19145806	36.92185312	12.25051004	17.16475994	29.67854588
Taf15	0	0	3.239954541	2.018675955	14.09234621	14.78639307	13.57227918	14.26463306	6.859148379	6.450816824	6.523347626	3.986193628	7.622211891	6.445732665
Taf1a	8.098032135	1.288268598	4.83503884	2.880810023	3.371531736	3.425866355	4.196554773	6.662211709	0.263960804	9.205825096	10.66341697	5.688613139	1.087749837	0.951576166
Taf1b	8.376535307	29.39297426	26.49266331	9.674280383	11.56758555	12.18142376	8.991326854	7.457636743	20.49213092	31.19294984	10.13102997	10.518102	4.51235699	11.05289415
Taf1c	4.871032484	0	0	0.423580853	12.00198789	3.50416272	7.594360825	7.89106513	7.907856157	7.086397439	3.422001865	0.669141689	8.596649041	6.715935157
Taf1d	57.23678194	44.45512389	91.32144096	111.1768851	32.99110804	78.46274592	32.28176056	50.04566645	57.81215459	39.05108265	77.83740483	42.62529053	82.73173013	48.24978429
Taf2	12.46099084	6.048661673	13.00184533	1.643658665	8.352656351	8.498447487	9.285829099	9.590874205	4.926005263	5.664378256	6.719826902	11.35982023	5.301132515	10.04412938
Taf3	8.06601078	0	9.473941103	10.09078904	3.534947344	4.22830925	4.179960696	3.317933948	4.173808108	5.879218462	8.64030383	1.926480509	4.062932405	1.137376115
Taf4a	0	0.174289165	0	0.155897295	2.880838193	3.627263077	2.707729036	3.405013248	4.4996005	2.461597513	2.015127286	2.585887617	1.32444981	2.471773964
Taf4b	5.132132691	22.37728684	12.8194438	6.158745499	13.03018389	11.62978456	14.85267045	14.62125518	7.207209061	9.412504719	2.871233508	9.834881845	7.077450971	17.51291937
Taf5	4.217674229	8.397816896	3.318460148	1.90435867	6.12580443	4.923191321	4.860657535	5.029320023	1.502563253	8.114010849	2.486436982	3.844021836	1.198427883	7.688256416
Taf5l	29.99140208	0	7.48203679	6.997145305	19.24818581	18.37696149	16.97337181	21.60627489	18.52354074	18.38410579	2.10228677	11.49320312	6.980324065	8.667245469
Taf6	0	0.170209074	21.86638123	11.46933094	18.75598718	13.38220821	15.52484298	14.47484508	0	4.578993859	11.00264838	15.39262331	12.35958155	3.822024162
Taf6l	13.67618551	0	8.880398124	1.65516888	9.855486947	6.275837644	7.882539695	7.620102737	10.23695768	6.53372401	10.85943143	3.922069985	2.604026972	2.915882211
Taf7	63.06231607	40.96275707	68.29951449	127.0748974	32.53567355	69.51748918	51.58503945	31.51733011	89.66983128	86.25953561	121.9292371	75.03146353	46.90418806	69.51358989
Taf8	7.353582205	0	10.98879724	9.922674899	4.278443825	6.284819551	4.586565918	9.083326729	1.932024012	7.087801361	8.01627641	1.567510758	5.61997559	5.080300445
Taf9	164.7337668	213.5212792	189.051674	515.5742067	91.47840157	128.5930163	84.29794097	79.98832295	192.5279943	166.279076	192.1370787	180.8216929	161.3091822	170.0879286
Tagap1	10.90783511	19.12058579	1.769667646	0.974523379	1.260580512	0.453484799	1.310413724	1.126849917	4.420000152	0	0.343545873	0.692765966	2.207790806	1.351980691
Tagln2	383.4416618	0	523.4623812	353.6677913	604.3835935	440.003634	441.8614093	408.2441895	417.2966279	395.5077782	494.577414	512.5996951	315.4848393	378.6415205
Taldo1	226.4241171	55.2661928	239.4736297	291.7429724	207.9915506	251.6861956	190.3979279	189.843302	191.3290718	201.284101	373.1388769	153.6246535	164.7265422	268.7574747
Tanc1	0.134258104	0.489461888	2.192370611	3.327366679	8.360029239	3.802982388	3.139799884	3.768713978	2.005773541	4.345304067	1.826361075	4.288056786	3.058251567	3.470781299
Tank	10.72267431	0	13.73993875	0	4.004278651	4.736224004	2.483354769	3.037133423	3.655116051	11.44218534	3.125045229	0	10.59938317	13.66468268
Taok1	3.662793465	17.20410611	6.450427483	5.481393618	6.809773099	8.186407424	10.02262159	8.814928539	6.910113718	10.73526641	6.495533588	8.86387606	5.978328857	8.808271793
Taok2	9.16160734	0	2.01138325	0.100142045	6.168442035	2.588894913	4.769142625	5.661094932	7.753503515	1.92006445	4.265752814	1.10737895	6.049936922	4.432514764
Taok3	0	0.424772205	1.756261072	0.050659747	1.685061705	0.864380416	0	1.269196698	0	0	0.714357292	0.48017112	0.430387791	1.606435107
Tapbp	0	0.980899422	1.034597432	1.253414252	2.933845616	3.240355015	3.511313137	0.805185486	1.952398084	8.858937791	3.313968418	1.98005109	5.205970722	3.643394822
Tapbpl	13.42725677	69.70936041	11.52879917	20.6181505	11.67594131	20.46128661	17.70054138	12.39045682	5.332377502	5.250933044	6.447824064	15.49750551	28.8802042	10.98466842
Tapt1	0	0	0	0.856206353	2.434139006	2.043216117	4.317435757	4.315554194	0	0.222846993	1.160907379	0.468197807	4.103301658	0
Tarbp2	85.23036932	0	56.26707262	81.64698424	72.5913286	71.68606626	64.9494849	66.3041009	70.92921726	75.72427956	112.1215696	58.10177848	85.0696333	69.9674285
Tardbp	41.59611677	34.5856436	48.78042224	45.44061059	47.62480809	56.76055196	45.39175394	34.93385915	94.6555156	93.4601273	36.59710673	60.26617802	60.93653682	64.76386021
Tarm1	0	0	0	3.121529746	2.662291847	0.372454599	0.807198422	1.388250838	0	4.603874494	4.867258851	11.94858416	2.039957179	0
Tars	65.36164264	94.14550598	85.48380904	96.67678591	55.41526141	64.49978287	49.37950606	44.68840538	55.47377622	32.74050093	53.31907541	35.1166117	33.82103513	84.13947641
Tars2	10.95104645	0.086791294	7.518696051	8.850120901	16.35420698	13.72772023	19.74718221	13.26561223	27.74174542	8.347175787	28.37108598	10.42425546	23.15718958	8.205844195
Tarsl2	12.02405879	0	2.137865701	2.661968277	3.45664505	3.571086303	2.539490716	3.743583113	3.164223937	16.06633324	2.282633225	11.93362037	4.482285374	2.566574311
Tasp1	2.813077975	0.923002022	0	0	4.915940495	2.561238695	2.467030388	3.358957416	3.530225489	2.276152955	9.054799492	1.304225269	1.298894891	9.63572483
Tat	30.3867452	0	1.915115145	2.22348763	6.073878287	15.74509904	24.53635305	16.95394765	4.58397308	10.79425082	39.36237905	8.017665855	6.844197941	5.939484618
Tatdn1	11.09116743	18.9009327	13.46895388	24.22411146	13.98872601	19.30928977	9.613697754	7.456512734	22.3114995	22.00866916	12.89843735	17.1406326	21.43747094	14.00279855
Tatdn2	0	8.30126252	0	0	6.74024682	2.290046817	3.503350976	5.355731122	4.416355542	2.644602576	2.219610156	4.527327699	0.491871761	4.991423368
Tatdn3	14.89147916	23.35474814	11.34427009	32.98458558	4.740747763	4.547866688	1.848059546	5.297272933	2.518573379	0	8.882468956	4.776439032	1.556809426	0
Tax1bp1	52.89361817	24.40727638	55.90942678	146.7341989	35.81731037	58.0678723	37.28364467	36.94928523	44.23915554	34.80342086	75.35925611	61.18321691	35.47003499	40.07845249
Tax1bp3	420.7169539	67.17168387	206.006821	761.8671103	174.70891	168.5350491	112.5751276	113.1350954	245.0628775	270.1451266	441.4856617	186.7564066	111.5958791	183.5196228
Taz	21.47475504	0	56.78009098	10.65920426	15.5745509	11.91975254	14.99978427	12.89860244	41.82095171	39.5606299	56.25563672	37.0058092	40.36452488	44.21595658
Tbata	3.657488059	28.19194017	2.812795786	2.726160509	5.037693125	4.052445966	2.482045371	3.502536962	2.263728114	3.330918123	1.101197832	17.76466993	16.083696	9.004930357
Tbc1d1	0	0	1.257058735	1.522926006	3.048745662	4.33081322	4.408533799	5.462276353	1.250059957	5.296021137	2.684363225	0.300725727	1.916778616	6.371916571
Tbc1d10a	51.01810273	55.19436296	25.38270054	15.49568586	23.08525727	15.46494579	14.13335659	22.22362449	21.21486648	14.6317165	30.80679824	9.677719649	8.164094179	21.42613265
Tbc1d10b	1.559880537	0.106627931	15.01034643	8.393089346	28.78685934	14.20233078	15.38992808	16.78769407	18.3519954	12.62150117	7.733204296	15.21746514	19.08663864	19.91063856
Tbc1d10c	0	0	3.774114186	9.144674759	2.655480981	1.21582394	1.097909167	0.755290535	3.59100741	6.48295981	2.532942825	6.19117737	2.589667073	4.142575125
Tbc1d12	0	0	0	0.327573219	1.412425207	0.338739892	0.91766321	0.841723958	0.637811206	0	0.577392137	0	0.773041507	0.432810029
Tbc1d13	3.858456663	0.333158511	4.42759996	0	4.650187576	4.519688263	4.007146981	3.445822612	6.507717803	5.302923551	2.91815983	6.433739492	1.687814715	3.937386336
Tbc1d14	0	3.534646827	2.723167717	2.657621445	7.535905069	5.330593993	4.544052295	4.503579836	3.463728932	3.617542107	1.292253111	4.99454562	5.190399523	4.72224653
Tbc1d15	36.92136927	40.17708856	23.23897292	17.87748827	34.271988	34.1442013	31.48009767	38.78910233	30.67194505	40.66907491	22.1866634	22.91022331	13.25945176	44.10831255
Tbc1d17	11.51431426	0	29.16973408	13.42886473	8.162928675	12.19649196	10.84038619	7.151012965	3.096363743	28.1989265	16.74043169	10.04870219	15.51183125	1.225671076
Tbc1d19	0	0.143360619	10.6551732	0	2.053668953	2.38686865	2.442766208	3.459781384	0	2.699698463	0.226027112	1.620577529	0.242093133	0
Tbc1d2	6.465668593	0	10.57428269	1.761476475	6.016903259	5.381774299	4.934598021	5.657807421	1.72403807	6.200840511	1.740592523	2.276713796	5.139460062	7.511063658
Tbc1d20	7.097718304	0	10.67908334	5.934726572	19.95962553	12.88777563	14.36446283	13.26726085	19.00521196	7.362813989	7.00870846	22.50058056	16.8064654	9.88007377
Tbc1d22a	0	1.551438054	9.163668798	3.060106025	4.076711688	7.506303968	5.263163699	8.091752559	7.824815156	14.1263875	3.198679127	8.431620465	5.239828072	7.475221647
Tbc1d22b	5.651941826	0	4.129301313	0.131648589	4.014028398	5.105113888	4.868162585	3.171383681	8.549369841	2.449912555	1.62433921	1.247812202	1.304848004	10.3060796
Tbc1d23	16.12067088	0.527881294	7.327217428	4.092197215	5.700586831	6.933471964	6.772505338	8.371723065	1.946891723	11.85796322	4.105890856	0.149181931	13.54978681	4.24230904
Tbc1d24	1.181314596	9.379020923	1.813618164	2.853503202	3.638377366	3.540931843	3.261470541	4.619343033	2.353128785	1.480425731	2.766327101	2.434186736	4.525244636	1.017960803
Tbc1d25	15.30168878	0	7.807668182	0	5.291908285	4.038206779	5.834508234	6.187886947	7.454425551	6.753324251	9.407098165	3.08448291	14.25350745	1.203916341
Tbc1d2b	0	0	1.4383938	0	3.434867945	0.961075973	2.082882077	1.716480687	1.383814736	4.804316779	1.023863965	2.477566454	2.302944581	2.07220383
Tbc1d5	3.891850528	0	4.629545489	2.742936943	1.588695269	1.270048287	3.509436433	1.893541495	0.028133717	0	1.2267397	1.940189024	0.811548972	0
Tbc1d7	0	22.00272862	7.671281512	35.35270967	7.745136909	8.197250197	2.756701035	8.428587163	0	6.371374008	10.43919032	15.11339551	7.224780938	3.972773894
Tbc1d8	0	3.47243383	0.170917951	0	3.252446201	0.642377205	1.566208608	1.097403061	1.387399749	2.919250421	0.228114769	1.471991123	0	0
Tbc1d8b	0	1.9571018	1.091753963	0.077803492	0.431321026	0.241367226	0.196162745	0.224912147	0.213867684	0	0.137139186	0	0.550826426	0.077099095
Tbc1d9	0	3.228849841	0	1.336003563	1.016569373	0.975209444	0.660472717	0.757270891	0	0.177271582	0.311676236	0.744889261	0	7.008924718
Tbc1d9b	0	0	0.218941357	3.359799649	3.921220928	2.605749127	4.829913222	3.237471461	2.764567936	1.196634332	0.623379122	5.447235587	4.381708716	2.015152004
Tbca	230.4556807	160.116996	192.6929146	301.0603019	123.2540562	139.59939	122.0931745	124.1394323	220.3896913	242.1677826	190.0389223	307.4393441	336.3698776	318.7065053
Tbcb	176.6195683	202.6965162	104.2976524	481.3303067	59.7313433	90.24927395	72.11213424	63.80391381	89.65992403	84.18087891	184.0465742	101.6611909	78.77747682	103.2761107
Tbcc	34.98527238	54.99073769	21.61258878	75.30913628	16.12831713	20.50056401	10.68826191	12.73529946	8.654025848	22.21867948	36.48222301	19.20423941	8.121088348	22.23993041
Tbccd1	27.90537953	16.40104907	29.62374339	14.96798663	7.072020627	8.442671838	8.862751885	12.94793092	17.24085585	6.618357741	7.495199563	16.12180754	9.15187303	3.708118343
Tbcd	7.565540228	3.940218245	0.630314557	0.058740443	2.822219911	2.004514094	2.567064308	3.056493984	2.381635609	1.590006456	0.880072844	4.17572124	1.996154418	0.582086341
Tbce	0	23.0316332	16.26995592	3.942208632	7.754827415	11.63802106	6.626219035	7.597350599	3.320837262	17.06771181	8.853958541	7.232062641	7.202505149	8.317102182
Tbck	1.62960621	0	0.877275492	1.957824112	5.065029682	5.466324307	3.572855139	3.557477256	3.344344188	7.444543375	2.514249003	4.771788166	7.445247807	1.219490721
Tbk1	39.30371271	6.104607435	9.202112471	0.910069754	19.05954942	10.35202526	11.98250094	13.44633187	2.814318728	17.19253516	5.0797169	11.50128686	16.53711822	13.67776109
Tbl1x	27.09115069	2.176191779	94.4261166	7.985842324	33.57240228	24.77421732	24.83239699	22.89287144	32.99604647	65.63715185	44.69170653	65.75799557	31.09561139	31.25849164
Tbl1xr1	2.29776238	4.883892515	8.775470608	6.729499429	15.88399251	13.50845674	15.20834532	16.02048641	14.8840342	13.64897384	6.952523874	8.576079532	10.56952343	16.19510742
Tbl2	5.606854965	0	4.680662581	1.006932575	2.546246377	5.014479279	3.652219153	3.574681873	2.148745042	4.423122204	4.530550817	2.637175978	2.551357884	4.30636496
Tbl3	79.15347087	9.95943037	49.85127851	28.1416003	43.05449907	45.91898717	35.47612994	41.37981075	66.24248556	65.95207695	38.57145923	25.11476332	22.25216114	44.54647745
Tbp	11.47680835	10.87859604	23.7867542	18.96225687	20.51713568	12.96493836	16.5653155	18.27185304	15.86003904	7.457147545	13.63328786	9.755137697	13.071452	16.31813642
Tbpl1	20.8339001	1.206323513	14.91019835	25.33713331	16.98542199	10.66217685	14.77804833	18.02215166	23.45374373	23.52822424	15.28587945	7.765243839	12.22271387	39.28530069
Tbrg1	293.1272187	348.418519	406.6221323	398.0624751	165.7842306	192.2265557	148.0809374	142.6181576	257.3048593	242.9418108	323.7736557	174.3140823	172.9779409	207.4872611
Tbrg4	24.02049554	1.473157098	41.87499322	16.83730518	39.50098136	28.04729078	26.08595806	26.09991181	38.5856835	29.31052042	32.38776256	27.9282453	16.58480638	20.74727061
Tbx20	30.52028377	1.565567853	1.761357593	7.802012683	26.98641479	15.67049226	21.12799707	15.22866049	29.35121005	30.27172043	10.07899887	9.164775067	14.72960375	14.33939126
Tbx3	18.99657939	3.108911279	14.63067075	4.521696436	17.46336676	11.71297159	21.05267833	29.01804835	9.477358917	11.01553469	12.83186424	12.10745526	15.87810826	21.77648912
Tc2n	0.272707443	1.043913858	1.908506614	0.266787089	0.492997929	1.241467285	0.298950809	1.371058877	0.366674654	1.404177529	1.018871439	0	0.503673638	0.176247815
Tcea1	55.69094041	95.96611209	45.43700933	133.6622996	49.8167452	59.59430579	57.79421623	54.28709308	72.60630386	63.6320919	44.67254777	52.40493488	65.14320582	59.66746877
Tcea3	0	29.35731172	3.498438255	18.61191171	4.086308417	0.571674501	0.619477859	3.196205417	16.84253029	6.858576367	4.872180245	4.80325144	4.174796088	1.460864003
Tceal8	0	2.778204773	0.723954946	0.097452338	0.720331721	0.453484799	0.163801715	0.375616639	7.29969722	18.46511315	10.821695	12.70070939	16.8344049	34.76521777
Tceanc	0.870615311	0.380878028	0.656156842	0.965276605	2.833002185	0.792673947	0.858957254	0.875417874	1.482765736	4.034538251	1.701430673	2.421856411	0	0
Tceb1	1477.606027	1434.88638	1490.398087	2445.185897	939.9785885	1551.53627	952.4666682	915.8457947	1900.762055	2269.307163	1179.919273	1300.56183	1726.692383	2032.003317
Tceb2	726.8705534	1257.708356	798.2828872	2089.846204	509.0611215	667.972396	538.3091872	530.0276111	704.3983706	653.0294234	745.896588	798.5491476	543.1426147	816.7157193
