Symbol	X8cell_wt_male_IB105	X8cell_wt_male_IB106	X8cell_wt_male_IB11	X8cell_wt_male_IB112	X8cell_wt_male_IB16	X8cell_wt_female_IB10	X8cell_wt_female_IB107	X8cell_wt_female_IB109	X8cell_wt_female_IB110	X8cell_wt_female_IB111	X8cell_wt_female_IB12	X8cell_wt_female_IB13	X8cell_wt_female_IB14	X8cell_wt_female_IB15	X8cell_KO_male_IB113	X8cell_KO_male_IB117	X8cell_KO_male_IB17	X8cell_KO_male_IB19	X8cell_KO_male_IB20	X8cell_KO_male_IB21	X8cell_KO_female_IB114	X8cell_KO_female_IB115	X8cell_KO_female_IB116	X8cell_KO_female_IB18
Prox2	0.424904093	0	0	0	0	0	0.653311726	0.646204759	0	0.217920987	0	0	0	0	0	0	0	0	1.335789143	0	1.509224779	0	0.36737233	0.257572662
Prpf18	57.09650301	42.32567851	51.125228	36.45874145	67.14247101	61.04714821	44.66447066	48.2409934	38.08423363	53.25764161	53.39392919	47.23645379	74.48682915	69.89624946	36.47982559	31.36336411	63.00733904	57.93631266	83.07533844	43.37076874	32.81204132	41.60017193	41.57109083	40.88590563
Prpf19	11.33654586	18.28443554	18.27798206	12.32844424	18.41096568	24.24189779	18.53721733	12.58859522	12.248476	13.10498977	14.57692162	11.21825797	16.69935195	15.59532311	7.765629193	5.404850464	24.17153227	12.40255576	27.5577359	16.2316036	10.43946007	9.647090003	13.53552114	18.32560555
Prpf3	17.1022342	31.47387679	26.9054904	14.28917229	41.52910146	24.08344573	39.12265924	39.3314466	26.0908388	7.701576538	33.35166185	28.00521422	32.0105785	35.59506477	18.45709595	15.4902597	29.14986957	25.83491704	34.09489331	25.83664909	38.02782405	51.33982441	24.16347128	19.7229761
Prpf31	63.83460492	37.58380239	36.07576864	39.60333691	44.53086403	34.51353032	19.51825963	36.95707127	25.35521138	30.13468554	29.3811727	34.35203564	51.78328156	39.89681954	36.25800921	46.9431952	62.16003	42.74224422	45.60899403	12.86842774	37.35979784	67.37152779	48.91968303	33.41919219
Prpf38a	42.76286258	41.88947152	43.64227374	44.97467591	47.82664859	41.71105057	38.06583782	36.51078158	40.02488046	45.78750906	86.81994229	63.86047462	57.57267971	72.02200893	37.29431755	64.73360515	41.85138465	70.87334591	61.32142759	53.23581296	35.52987365	65.14596717	49.29706179	33.65367424
Prpf38b	6.830725933	11.64432127	19.10156597	19.49950983	24.04270082	19.4756277	15.75388457	10.38833864	24.08538442	12.45611106	33.13655394	28.66267929	23.0265751	34.15379357	4.146042116	11.19100034	14.90277399	14.35816577	20.11061342	15.51791032	41.78487064	22.49374638	15.09272699	13.80239522
Prpf39	11.48557125	2.254647824	15.2828892	10.79591225	23.92167017	35.64278048	17.65965193	17.46754368	26.28324912	36.78043414	20.63011635	13.09830895	19.9979192	50.79821743	28.61671038	33.96272367	6.600741931	10.19414123	16.48120625	22.06835738	56.71613294	28.76771938	32.69776295	23.09492227
Prpf4	5.00489476	5.254100066	6.165284378	6.522487369	7.107358579	9.073766348	7.695281106	7.280631199	8.80703914	11.38348994	5.494311136	10.43539721	8.93204751	12.47602942	10.22291908	7.962009843	4.601448452	8.233257938	8.795460414	11.77713335	7.72912136	3.286206811	7.525626048	10.68466686
Prpf40a	55.31693332	43.10590575	64.66848081	52.713374	59.39050413	79.31509491	48.18009004	56.40910632	62.941328	64.12049879	88.13495305	85.10338728	69.04837103	75.03527543	100.9599645	74.56253434	84.6790337	60.02807346	63.61575321	92.10378442	69.6580918	54.92766979	72.98463632	93.2321977
Prpf40b	0.360744785	0	0.326196625	1.544714256	0	0.38570559	0	0	0	0	0	0.864991693	0	0.240497678	0.197064965	0	0	0	0.81006342	0.216935202	0	0.680985481	0	0
Prpf4b	6.379269909	1.283574136	18.84322351	12.5654169	20.28361502	14.73264078	22.75561104	9.313682918	23.00208377	11.77827312	22.81837896	15.60209883	15.93878043	20.07353231	24.11495359	11.84488063	3.905554563	15.9885571	13.9810489	17.49306016	29.00306928	28.51612214	18.53214903	20.72739006
Prpf6	38.04859679	50.47551303	33.05551667	32.74465561	51.96426106	37.49058333	42.44238026	41.98067629	32.59659335	27.74052128	23.93884551	50.53575938	50.59506289	61.17646883	41.36603254	42.37235496	61.75163188	50.34211477	61.98536348	67.29606915	36.21546647	73.79680274	38.70216394	60.14907636
Prpf8	78.75544251	113.6373697	109.4138302	100.4520599	83.62329218	118.5706726	86.19208587	113.0548226	105.9307299	107.7363955	87.50191736	47.66640731	72.58675288	84.49367199	61.07949689	43.59153012	70.13009179	58.59059054	63.69255474	74.01698032	66.55154729	66.94386759	58.34575825	77.65955216
Prps1	491.0346596	469.6248763	508.7057005	391.6155672	550.1726824	881.5981854	802.8986103	888.9375889	671.4029566	1418.102228	1104.206198	1142.119484	866.033433	988.9981736	772.88061	668.0350392	443.3179113	530.3569102	427.3189951	375.0923882	1294.593911	1067.88302	1193.825402	804.487456
Prps1l3	18.20617516	12.59248388	16.03387507	15.22638647	13.32136491	15.81604738	21.43208199	14.70946569	22.765025	24.65662271	21.24868142	33.42309765	23.3535361	26.7404481	24.08683841	18.95306129	20.16599033	26.66817519	20.69677662	19.84388499	25.59729614	23.52072173	14.26534454	12.58839773
Prps2	0	0	0	2.682656589	0	0.669842748	3.371433301	1.90557577	2.016950171	2.249174603	0.659100866	0	2.795201186	1.044161852	0.342236517	2.566014143	1.324782053	0.075490439	0	0.376744532	0	0	0.541667174	1.519098143
Prpsap1	147.0245499	180.443038	202.81799	105.7976283	215.3417706	100.4498766	159.4598225	115.9743819	90.90713408	101.6867388	98.83901995	184.3126893	150.2477499	119.9791158	116.6407272	151.9212245	122.3686877	195.9782704	115.0723709	135.7389575	101.8435868	93.51184713	112.8761319	121.6683355
Prpsap2	77.51916584	85.97127938	87.3890716	74.49005976	99.44174385	69.83047858	52.55607649	88.18773995	130.2577256	102.9934035	36.6028683	54.8843484	58.82408821	71.61910059	90.69505992	82.00140064	73.38678282	109.14761	104.442991	75.61406034	48.41968173	107.6192687	90.24372412	61.7917783
Prr11	22.63105592	17.67515461	22.25876439	43.35290813	18.51447208	38.84247789	43.49550425	21.28473861	30.40355311	22.14457604	65.78780766	32.13036168	49.42313029	27.99117718	24.23744587	32.52385489	17.93083698	26.55204069	24.87442926	37.78362743	39.13415513	30.12963051	38.36127409	37.36546781
Prr12	1.159637947	2.416642255	0.998648192	1.064054151	0.456336744	1.239876102	0.509429292	1.511662593	1.523822965	1.699270493	0.174284704	1.191674121	0.886955248	0.441768957	0.271490721	0.361880485	0.200176816	0.958165601	2.232002044	0.796974332	0.784559937	0.625449377	1.432319509	1.908037176
Prr13	244.7945427	180.0425263	152.5979129	168.746521	189.3774147	129.8748238	128.312762	187.555016	205.5535509	134.1081142	148.2778522	301.2652049	183.6863389	135.3794498	99.28033512	173.1827791	222.5933618	243.5730633	227.7897019	191.259006	107.5884469	186.241827	198.0205613	105.6731144
Prr14	37.01925613	37.74654583	31.21220564	46.05560809	42.52190764	14.97648412	33.07455143	30.43232946	31.7508382	35.91965411	23.15706626	34.18634751	33.0334373	21.01102999	30.33390379	24.31457978	50.57522615	23.26795591	50.32606119	44.22249812	30.20702131	51.37273154	69.20404497	26.68624649
Prr15	7.426745104	4.150935621	4.7257175	10.60047575	3.247274708	11.46978382	8.881444135	30.11941196	12.90372404	18.6215929	10.41770725	5.935935031	8.836155176	4.951187164	2.704684535	0.901294661	2.326602514	2.585260536	6.30019346	4.466100461	2.931021619	4.361660227	5.707705085	5.002243886
Prr15l	0.836705416	8.417682956	3.026299961	0	0.329257443	0.894599088	0	2.544964997	0	0	2.640758757	0	0	0.557806288	0	0	0	0	0	0	3.962546115	0	0	0
Prr18	1.924446006	0	0	0	0	0	0.493155657	0.487790927	0	0	0	4.614425149	0	3.635082123	2.452967952	0	0	0	0	1.157272678	0	0.1210939	2.773128596	1.74987023
Prr19	7.9322003	4.87678755	7.172541556	5.660965587	5.54924841	2.827016144	2.710258391	8.042325583	4.053510509	14.91671682	0.927226973	1.056654586	6.291688733	1.175146425	2.407301716	1.925271349	11.35976338	3.398412565	11.08302082	2.650032112	16.69601797	14.64102983	4.572123389	7.47976669
Prr22	0	0	0	3.61463136	0	1.80510216	3.893737889	5.135173816	1.552944915	0	0	2.024080562	3.013019827	2.251058263	0	0	0	3.458356787	0	0.507628373	0	0	1.459692726	1.023422045
Prr23a	8.60882173	12.45006309	0	13.82366101	2.117321233	16.10785214	0	13.09251115	14.84756116	51.32687442	4.528439946	25.80272672	5.761440179	5.021836776	5.878453482	47.01370828	1.733731592	1.296667684	0.483284295	7.118301554	7.644458652	6.906697501	12.09518761	18.26503934
Prr3	3.790219878	4.660522027	5.585122693	3.606616656	9.943428761	8.104948723	9.71276081	8.326154885	5.035880129	4.103775919	3.10137891	6.563675881	15.03169537	1.965308627	5.751369399	8.739493943	11.19525461	2.33428934	5.86317078	4.305273899	2.493065322	4.928915531	3.641140393	5.105764085
Prr5	13.66269269	23.11720517	0.187185311	18.61485905	0	3.320010785	3.819470409	8.500321781	6.283714438	7.96272597	1.960061813	0.744552795	0	2.070114887	0	0	0.625348009	2.693959606	1.394545146	1.493838265	4.411706655	0	1.073888382	1.505852601
Prr5l	0.512637326	0.38680446	0.154514191	1.09756013	0.10086564	0.548107943	2.364618151	0.779631652	0.943083957	0.657292045	1.078636505	0.307299681	2.287211407	0.341759858	0.84011906	0.559913597	0.10324009	0.061771079	0.805799928	1.695519871	0.303474348	0.096771621	1.329679609	1.087644886
Prr7	0.837935865	1.68601238	1.262812668	1.794026594	0	0	0	2.548707593	0	0	0	0	0	1.117253182	3.204189387	0	0	0	0	0	0	0	0	1.015896883
Prrc1	5.696777054	0.835807012	2.217878862	6.098419916	1.120888074	1.522737711	0.729923787	2.526941917	5.02176001	5.721685493	0.749159223	1.992039295	4.659794254	1.424201098	3.760324618	2.722187717	7.983118965	3.889841001	4.370697942	3.996740786	1.686207397	3.405409668	3.078398012	2.877774966
Prrc2a	19.60804136	33.1007155	40.56909988	31.30783068	37.59958681	43.52854618	26.31594505	25.01880944	22.62163853	25.65233157	39.33413635	23.50802228	21.94522315	27.58432615	25.0536293	20.32736188	37.34689923	36.44169379	45.37375704	31.37702938	24.00235173	34.19136943	23.84931029	21.55633049
Prrc2b	3.305021618	1.340733954	1.606722077	3.195646586	1.76207716	1.93783771	2.622781626	4.377796932	3.628477805	1.148259501	4.374335724	1.661643459	2.854039269	0.995065047	0.524160727	2.678250755	0.365005728	2.543623101	1.292782099	1.154024649	1.38850374	1.6100538	3.502770926	4.136199117
Prrc2c	23.24140764	24.80911362	37.68995234	36.44395655	46.6311011	56.11562082	38.08361982	27.71268041	39.14331184	45.60879263	62.3329309	41.20740421	39.72547206	48.08339335	27.41889917	21.98821548	30.9402364	40.57454944	34.98887601	26.6402826	48.05820243	35.22222001	34.62297785	43.25829778
Prrg1	0	0	0.69303414	0	0	0.92189959	0.441912245	0.874209918	2.643727157	5.748827077	1.814231237	2.067471949	0	0	0	0	0	0.761910812	0	0	0	0	1.739482505	0
Prrg2	7.88342428	11.89668997	2.112129412	11.25231131	1.034086019	3.746176658	2.693592698	1.332145398	1.611434001	2.246210938	1.843050693	9.451413848	1.563250102	2.335840626	0	5.261939737	2.822477718	3.377515332	5.507435021	5.794220865	3.11125354	6.61409111	14.38936143	5.309837669
Prrg3	0.193216815	0.194385964	0.116475092	1.241035691	0	0	0.297080714	0	0	0	0.203273055	0	0.689653572	0.257623657	0	0.105517796	0.038911957	0.977843086	0.173549701	0.232383284	0.686290413	0	0.501166119	0.234252248
Prrg4	0	0.201421015	0	0	0	2.140625366	0	0	0	0	0	0.480061272	0.714612924	0	0.656213869	0	0	0	0.179830664	0	1.422256098	0	0	0.485460211
Prrt1	0	0	0	0	1.947659662	3.968872828	0	1.881781936	0	0	0	0	2.208239287	0	0	0	0	0.894573992	0	0	0	0	0	0.750065017
Prrt3	1.034739204	0	0	1.47692262	0	0.368778438	1.060642887	1.04910482	0.317263262	2.122750918	1.451458203	1.240545744	0	0.229943149	0	1.318525346	0	0	0.46470769	0	0.816735443	0	0	0.836331575
Prrt4	1.335590714	3.191221792	2.918566166	0.714877283	0	0	2.566923601	1.523399792	0.614261833	0	2.810206799	0.40030893	0	0	0	0.18234514	0	1.528874917	0.749777423	0.803162384	0	1.386672398	0	0.202405473
Prrx1	0	0	0	0	0	0	0	0	0.281481691	0.078472622	0	0	0	0	0	0	0	0	0.412297048	0.092011051	0.181155606	0	0	0
Prss12	0.437128031	0.43977308	0	0	0	3.738991816	1.34421331	0	0	0.22419029	0	0	0	0	0	0	0	0	0	0.788605643	0	0	0	0
Prss16	0	0	0	0	0	1.698574291	0	0	0	0	0.557111745	0	0	1.059106176	0	0	0	0	0	0	0	0	0	1.284033236
Prss30	0	0	0	1.660909577	0	0	0	0	1.427144748	0	0	0	0	0.517176422	0	0	0	0	1.045196873	1.399520022	0.918479886	0	0	0
Prss35	0.45168164	0	0.544566065	0	0	1.93173834	2.083450713	0.686928721	1.246418333	0.231654414	0	0.54151977	0	1.806735229	0	0.493336475	0.181928434	0.435408982	1.419970861	0.814861242	1.604336447	0.51158933	0.781048427	1.095219787
Prss36	6.329002679	7.490940337	0	6.376677342	1.611543616	0.796108434	0.572421447	3.397166605	0.684898933	2.100328307	1.175012554	0.892684992	3.986517575	1.240986873	2.440489606	2.033139377	3.748819331	3.947698621	0.501598891	3.358207959	1.763145315	0	4.506401916	3.836578887
Prss38	0	0	0	0	0	0	0	0	0	0	2.902916406	3.308121985	0	0	0	3.01377222	0	0	0	0	0	0	0	0.557554383
Prss39	0	0	0	0	1.439642495	0	0	0	0	0	8.659823661	8.772098746	0	0	1.99848547	0	0	0	0	0	0	0	0	0
Prss41	0	0	0	2.194133245	0	0	0	0	0	0	3.234454521	0	0	0	0	0.559661838	0	0	0	0	0	0	0.886054488	0
Prss42	0.732857091	0	0	0	0	0	1.126805177	0	0	0.375861149	0	0.87862018	0	0.977147477	0	0	0	0.176613643	0	0	0	0	0.633628675	1.777002909
Prss43	0.572084727	2.877731974	0.172432252	1.224837434	0.225124818	1.223337307	1.759218926	0.870040744	0	0	1.203719353	1.371741345	1.020978104	0.762783297	0	0	0.115212209	0.413605746	0.256926741	1.376101012	0	0.431974525	0.494624794	1.387168435
Prss45	0	0	0	3.960837935	0	0	0	1.406754191	0	0	1.9462735	1.108972711	0	0	0	0	0	0	0.41542051	2.224994494	0	0	0	0
Prss48	0	0	0	0	0	0	3.692691359	0	1.104570935	0.615873642	1.263334537	0	0	0	0	0	0	0	0	0	1.421756535	0	0	0.727934542
Prss53	0.450253961	0	0	0	0	2.888448735	0	0.684757473	0	0	0	0	1.607102634	0.600341496	0	0	0	0	0	0	0	0	0	0.545879005
Prss57	1.692674009	2.554374494	1.020378895	0	0.333047632	0.452448555	0	2.574260918	1.16773615	0	0	0.507335455	0	0	0	0	0	3.05942312	0	0	1.002040068	0	0	1.795643953
Prss8	6.739527173	0	0	0	0	1.310154794	0.94203336	0	0	2.82805203	0	0.734545365	0	0	0	0	4.195211001	0	0	0	0	0	0.529727199	7.799466395
Prtg	1.040248997	0.457862787	0.901432685	2.505577991	0.511694018	1.807367806	1.19957694	3.559582489	0.837250653	0.733581121	2.735975527	1.403045346	0.464123319	1.126941822	0.497227016	0.355057031	0.366617763	0.407376175	1.109557657	0.781946947	0.615813305	0.490924951	1.236674862	1.34000091
Prtn3	2.349675828	2.363893647	3.18697465	10.06134502	3.236227278	1.256127792	1.806373247	0	5.40328772	10.84572531	2.471967991	14.0850967	0	0.783229035	8.343161762	4.491142004	19.16466008	2.548152514	1.05525375	2.119479291	2.781952478	7.983958021	1.015765557	2.136525404
Prune	17.42052652	21.35973646	20.67473682	17.09467379	16.13843821	21.73021072	17.85663236	15.45458362	9.681177297	16.37988522	28.25443669	15.22895009	26.55583558	26.85677394	23.59263014	28.34241617	31.20944624	22.82787587	34.71751231	30.55470146	16.75816278	17.81275843	18.82724695	29.04041537
Prune2	0	0.229077769	0	0.195002891	0	0	0	0.415550151	0	0.093424566	0	0.327586568	0	0.546482535	0.049754494	0.049739767	0.220111304	0.021949666	0.163618308	0.109542568	0.107836233	0.034386719	0	0.055211787
Prx	0.216652619	0.108981789	0	1.391564354	0.511538369	0.463286676	0.666228916	0.329490715	0.597854269	0.555574226	2.051357468	1.298720893	0.386651784	0	1.7752706	0.946530743	0	0	0	1.172563638	1.795575792	0	0	0
Psap	1190.880706	797.0464674	980.1829019	715.0899417	801.7270548	604.9866268	723.1838099	733.7069834	570.3364928	703.1532804	472.4552215	531.404466	849.8303452	659.1017051	937.5507388	623.0271072	764.1693184	753.0584743	745.3188122	580.9865242	564.2844004	715.0311666	678.1322219	636.2123929
Psat1	639.5627064	643.6628075	1070.167579	506.3893934	718.6699957	871.155636	678.0824955	713.8427592	769.240759	835.9877716	738.3056868	720.1493378	848.2963188	685.9243822	664.7631775	554.8879738	987.939647	1016.400173	890.2533247	1024.783694	764.8079873	706.4266171	660.9489837	733.7948392
Psd2	0	0.248911945	0	0.529716927	0	0.529068154	0	0.376274677	0	0	0	0.29662492	0	0.494832065	0	0	0	0	0.111115516	0.148783826	0	0.093410036	0.213915022	0.149980434
Psd3	0	0.194254222	0	0.206699099	0	0.206445943	0.148439686	0.293649807	0.177607221	0	0.914108801	0	0	0	0	0	0	0.023266199	0.476938221	0	0.114304215	0	0	0
Psd4	7.057055417	12.48578034	11.36881958	8.336113322	2.968590167	7.545350157	14.96632116	8.141931579	6.491329642	3.868970035	0.768036179	4.959710539	17.80596278	6.651509441	3.323340934	1.196048616	3.283511041	7.623841128	12.56817807	2.780411655	5.47420288	8.911792182	5.891136564	4.867974816
Psen1	24.88029218	15.17020733	40.67735572	12.10656385	33.08106056	27.00487767	28.98084767	28.66558325	16.64419955	30.93425531	24.19225042	17.17421979	25.56531874	23.62382514	24.29981158	19.96935642	28.84916751	34.79487413	25.90311099	19.72244541	22.31635713	25.76071433	22.48931152	18.50995711
Psen2	2.187318189	3.025761182	0	3.512297747	2.582237834	1.75399802	3.36311334	1.663264072	0	0	9.204640889	5.900330814	0	2.551883467	0.896153873	9.556145312	1.431638845	2.108516049	1.964675888	1.315351831	0.647431359	2.683880109	0.472789151	0.994448005
Psenen	38.57083244	77.6084468	23.2512954	30.02924515	11.03873568	11.247175	24.26098223	29.32974276	54.83090123	44.05960034	29.51149479	8.407719259	9.386715614	14.02582456	41.18263634	21.06394953	30.7180563	39.29381851	25.98359426	42.17220333	8.303058166	40.37699112	33.34836459	32.94631739
Psg16	0.499164598	0	0	0	0	0	0	0	1.377447855	0	0	0	0	0	0	0	0	0	3.586845861	0	0	0	0	1.210354587
Psg17	0	0	0	0	0.645559458	0	0	0	0	0	0	0	0	0.364554781	0	2.687665869	0	4.612378858	0	0.986513874	0	0	0	0
Psg23	0.522988883	0.263076737	0.47290277	0	0.61741437	1.677527248	0.804122097	0.795374559	1.924254828	1.341129156	4.401668567	0.627009812	0	0.348660929	0	0.571219792	0.421299164	0.126036813	2.583652481	0.314501287	0	0.789805648	0.904352997	0.95109208
Psg25	0.371565953	0.373814287	0.11199382	1.591050648	0.292434716	0.3972755	1.713904842	2.260347131	1.025338589	0	0	0.445469312	0	0.743135471	0	0.202916193	0.07482971	0.268634707	0	0.446885102	8.798480287	0.28056513	0.321256143	0.675718827
Psg28	0	0	0.349959293	1.242932332	0	3.10352511	0	0.882894123	3.737985086	0.297740237	0	0	1.036061326	0	1.268524144	0	0	0	3.128668785	1.396430574	4.811374765	1.753424867	1.505796114	0.70383075
Psg29	0	0	0	0	0	0.223937504	0	0.318529896	0	0.21483701	1.101731737	0.251103543	0	0	0	0.457521752	0	0.100949905	0.094063236	0.1259508	0.247977753	0	0	0.253927543
Psip1	0.358249851	2.342714467	1.295762511	17.64135551	4.6522493	8.043798529	0.550827428	4.903517909	3.624839986	13.9639329	7.53790931	2.577028066	3.836130242	3.582515704	5.283955373	1.76079713	2.669475203	4.403126371	4.022304847	2.36978351	8.059004115	9.062094935	3.407173371	3.691847838
Pskh1	7.723672546	3.532003754	5.502533078	3.75828122	10.63787586	3.37831042	5.397973044	7.474952644	3.875186017	3.241020811	0.738696535	5.050847984	2.506208728	6.319398774	8.630243398	5.751792638	2.474613426	7.276199176	10.87925654	10.34492203	4.156644954	7.952802711	3.035405392	12.55631022
Psma1	484.8944563	464.076587	394.1182994	466.5898648	375.5534005	300.9702207	463.5254507	501.2932129	570.4752426	906.7343233	528.2822112	322.2400768	333.8329936	306.3143226	525.8007308	334.2309413	540.0171558	239.8399204	407.8072261	307.4286416	444.0151324	556.7494197	398.8275983	282.3788596
Psma2	520.4060036	557.489083	465.8470545	381.7142419	401.5179658	374.8067567	453.7892202	443.3565766	519.6866136	399.733894	551.2932843	353.8396649	434.2761664	370.2288874	427.0833163	501.2960889	443.2362246	378.565557	364.6425987	342.6491521	436.4371748	577.1490161	563.4707097	314.7347342
Psma3	552.9432556	463.8433778	738.0090663	709.6259559	517.2949772	429.0295627	446.6830297	505.2902546	955.2251662	1035.983172	645.8886789	406.02771	580.0593628	432.2983016	1066.627583	653.0228912	455.7730063	597.4261207	478.6393206	620.6293092	866.5586058	1035.318819	607.8283867	429.0805034
Psma4	265.1424799	260.4704528	320.9203346	227.0687675	228.3160032	291.2703622	278.1748875	245.1038141	358.6580124	478.8765962	321.6039379	139.6172359	397.1083157	255.0925513	288.5441037	347.513235	277.4553862	360.0815397	383.8485516	313.886632	233.9023001	299.1313226	346.110992	271.659725
Psma5	311.8195518	471.5016052	328.5263707	258.6228642	374.0142701	292.346455	364.2580597	422.9556166	418.6060636	439.9088767	329.0337674	328.933881	310.8337217	341.4737005	313.054456	367.1675971	415.0661344	377.5374218	406.2423454	406.5615247	299.3399154	381.1058862	472.8109061	277.5727458
