Symbol	X8cell_WT_male_XK113	X8cell_WT_male_XK114	X8cell_WT_male_XK120	X8cell_WT_male_XK18	X8cell_WT_male_XK21	X8cell_WT_male_XK23	X8cell_Xist_female_XK112	X8cell_Xist_female_XK115	X8cell_Xist_female_XK116	X8cell_Xist_female_XK117	X8cell_Xist_female_XK121	X8cell_Xist_female_XK14	X8cell_Xist_female_XK16	X8cell_Xist_female_XK17	X8cell_Xist_female_XK19	X8cell_Xist_female_XK20	X8cell_Xist_female_XK22	X8cell_Xist_female_XK24
Ddx21	65.2621233	76.5079124	72.13664141	105.2420403	69.31790403	90.30575747	66.75226749	81.17434138	92.04557852	86.57868649	51.37321618	108.1575359	94.47247167	109.9818965	94.27777463	70.76542373	58.64599194	90.56738005
Ddx23	5.95664504	1.842202399	2.133094491	0.062153319	4.532958186	12.4557188	5.436456753	6.314743336	2.607444046	6.438020663	4.566773674	11.01666902	1.092979506	0	0	9.715794204	2.191980486	0
Ddx24	34.33457748	26.82017949	46.77294466	20.77519461	22.59245273	29.39701796	36.23815345	38.46252759	31.37605064	35.70650928	22.26860579	33.60921555	52.85198126	24.76958935	23.16689477	51.8203714	33.86634153	11.61540976
Ddx27	52.59680801	36.66636642	50.02106582	26.31588771	52.60829612	81.56040502	53.88854927	42.8474338	67.9384032	63.6814297	55.02307275	105.9334331	69.8605555	89.18245038	48.66501151	99.81947284	34.10931363	149.5573631
Ddx28	37.62714933	15.70056625	30.15700815	20.00453223	24.10168418	14.84542111	8.531976466	54.61021087	13.7256635	20.97948262	21.00942743	25.54412847	18.08235575	41.53251017	15.33921812	21.26554573	47.72448802	64.39692432
Ddx31	9.401762339	15.57679552	22.72591692	6.83200931	18.6244405	21.59384831	6.995148223	17.79816481	13.22839101	18.14562314	10.22148173	36.09630804	14.2091441	15.24718723	5.355040169	11.95547959	6.442894567	23.6112521
Ddx39	536.1684274	285.3936847	372.6705084	502.453721	427.4331465	329.9332593	445.8313417	244.5697429	254.3083085	278.4647672	338.7052145	708.7523213	312.1528715	332.4595689	301.065076	426.6030557	402.7879755	249.4547524
Ddx39b	246.6308558	118.9341797	159.794258	149.4305781	131.4224488	123.1369468	181.2294771	151.6184961	148.1660056	147.1357498	174.8655933	150.1005487	135.8059676	131.4908483	94.52809349	116.8289274	119.1275311	271.1649783
Ddx3x	62.0950599	32.13274935	50.42596178	79.73975705	60.41017635	117.8170134	114.6640272	142.541067	73.03638445	125.7270835	129.3794421	232.0037951	143.6556693	161.3129807	351.1482994	168.7390277	181.3373522	61.88617134
Ddx3y	8.669999556	16.38607272	17.3348866	12.85360096	10.02834441	8.171583638	0.14334885	0	0.790662451	0	0	0	0	0.0528305	0.099762504	0.143714492	0	0
Ddx4	0	0	3.371023039	24.80146476	12.6750904	4.17827552	2.568102955	0.519763886	11.58935204	4.592560195	3.626225548	0	5.870065299	9.292530851	0.324954733	6.241584099	6.495155938	0
Ddx41	59.29414662	24.29367862	43.01131102	52.50949124	66.4858189	33.79121988	44.0409275	30.22055739	44.92253599	35.14682392	36.11119784	37.74270836	67.30151422	107.3918288	42.72097352	49.89923574	21.97945059	35.6363932
Ddx42	10.58418025	9.044791339	24.53675412	15.17073892	20.19589364	20.6596369	19.23132731	16.97834904	9.144251677	18.56413635	17.33450975	18.62769902	11.54708193	16.68032192	15.86452578	33.96228007	28.11329709	11.7514826
Ddx43	4.046959201	4.693488049	1.630383313	0	2.1959149	1.496894894	0	0	0	0.455625727	0.228138029	0	0	1.331644303	5.657875273	0	5.318703217	0
Ddx46	57.91207178	42.9483527	46.34421328	39.61674216	39.96630779	42.78290785	39.27753444	31.32326414	46.5616978	41.33777449	29.0043945	36.23577218	40.25499584	49.3464626	62.42146722	38.59408382	39.76398657	62.79241784
Ddx47	146.9683976	83.2646243	81.66704623	116.7979242	45.32198133	87.85217298	67.87129238	94.85897182	74.87089332	90.71988641	70.85108437	71.23831595	81.9474396	124.0953715	46.70966392	91.98596487	60.94302209	136.6061739
Ddx49	89.39732876	56.77667793	72.03033478	49.55484086	74.77210295	81.87872509	85.8345611	98.01534114	76.86745047	96.33424919	50.5156804	49.29565933	97.39540374	54.86321686	19.17720359	69.64723631	41.82090008	144.6837564
Ddx5	254.2871461	231.2162885	325.705349	456.6763459	477.8300195	433.3077242	351.6542773	320.5611284	212.6163209	317.0975138	409.3934018	462.4763227	521.3086073	653.7126058	428.5094292	565.8627459	410.2142027	446.4673125
Ddx50	4.457385758	2.757057599	6.704059878	26.44072083	10.31942777	8.529295563	3.183751091	8.860035773	2.926744135	6.022001777	10.55354511	1.84013967	8.741111225	9.09350521	17.26404653	6.561070051	0.1171621	2.089569126
Ddx51	4.842509038	7.844756233	13.12975562	0	10.56595867	9.962227814	21.13729972	9.167193431	5.299363683	9.138464329	8.527541548	0	2.499040352	0.050584714	1.146260052	3.761211293	0.060611924	22.70110314
Ddx52	57.56860219	32.76837895	24.2832987	58.81574032	60.18896118	46.26231574	25.01627724	21.52880416	22.03059472	35.62751258	19.5912451	48.87341172	32.80752089	55.2402659	11.11891572	28.10093726	42.79627135	33.11346271
Ddx54	17.62475955	45.7162372	46.11456182	8.898470533	38.75611767	56.75096262	44.50050089	38.04669004	66.26197859	60.16844293	50.89567335	48.06866116	61.07669433	44.02550665	7.300859094	70.62471095	42.66527472	109.2752693
Ddx55	19.16341452	29.01583957	15.86949141	14.30938599	28.94816909	17.24792997	13.78279478	10.58097401	11.79637869	11.14712188	16.92459779	18.19580596	31.59155929	9.283370257	6.86326107	23.34757186	16.58042546	24.33052783
Ddx56	71.3927557	56.2502239	84.73297672	135.7904979	70.61716314	69.94881607	62.32513201	59.91705888	54.68969116	75.63123697	63.93368727	134.6215504	86.3182809	72.48852557	32.53101372	65.18904498	66.21554926	81.27959836
Ddx58	0.226070526	0.699164819	0.728609496	0.566132109	0.872304451	0.490566445	0.134561737	0.599153272	1.484391573	0.203616676	0.254884132	0.037331419	1.944444371	0.942249023	1.35788413	1.39401797	0.059422493	0
Ddx59	2.507779644	2.326731396	1.616479685	5.730547127	6.209019103	0.098941975	0	3.323176194	0	5.420882749	6.67267897	0	0	0	5.505743927	7.282910325	0	0
Ddx6	3.500719799	3.703844361	1.583519314	0.115350001	2.814104738	4.143523535	3.509387847	2.441561933	1.814677876	2.489226456	3.074427955	8.792900338	8.842794391	6.466836529	4.274078976	13.34036976	0.048429577	5.182407057
Ddx60	4.291489734	1.442633036	0	6.191130561	6.38958641	6.036501304	4.331342119	0.989018075	4.287980699	2.352760265	3.197589322	1.97192673	4.236778379	5.689357085	8.811216233	4.305275671	3.62926674	0.874695241
Deaf1	2.044395553	6.322670509	9.224521468	0	3.681254582	15.00268795	15.33250491	16.79657032	12.08125282	13.99419493	15.02835268	0.067518919	5.2751858	4.843472447	6.266822779	3.497245441	4.083997306	9.583881815
Deb1	183.7227501	233.9632679	169.510459	160.6909733	207.8060074	131.3275787	150.5246109	263.5092316	276.7471511	237.5052652	165.2237827	143.4830577	100.7615586	255.0905898	211.7512209	234.3167031	162.4863833	121.5910979
Decr1	4.154150965	2.335905171	0.811426549	1.773228506	0.121431815	3.650453987	0	0.500441809	0	2.380987027	2.384385499	0	0	2.319614269	0	0.525836058	0	0
Decr2	17.4348764	37.07039366	28.68102067	27.54389009	18.48265054	36.758367	8.431791954	35.3776491	35.77448828	36.31365921	32.80265579	26.72119659	46.39334296	8.366331814	24.82631982	48.22715461	15.89640066	35.75801911
Dedd	44.56782306	11.38080692	32.94471953	47.67657576	24.45404829	33.23176042	52.08184207	35.21861518	17.45069852	23.56917042	30.9786902	34.83976229	41.42779248	20.450217	47.25523122	50.50673067	53.41438581	55.58651453
Dedd2	30.56527925	35.92093124	21.67214668	5.740681783	26.83081798	53.06061128	52.39604366	60.75522342	26.09013077	20.3718039	24.67403892	72.88297964	52.57871186	28.4290518	4.431463517	90.22460777	13.33654648	42.98591193
Def8	10.61144333	41.65342078	65.76911503	18.99321877	42.60707409	73.21253275	69.96345348	68.86637366	55.38294957	48.76770607	81.90680184	44.03180471	61.59526322	30.3805607	10.3129215	20.6204226	55.6411857	66.32690275
Defb42	21.8397383	42.21463803	0	106.534837	3.80384173	9.334708072	49.83123551	24.11738294	11.95007744	11.47449611	2.872718523	8.71554882	0	21.159734	19.97849751	16.65278018	55.01371221	8.531840065
Degs1	17.83487856	120.6573661	58.67807821	58.79412541	74.46189838	70.58564945	153.927352	47.26766483	212.2524477	49.69638195	99.91165605	136.7632919	52.53906147	132.8978247	66.83739457	39.02344221	61.96799897	70.54406214
Dek	60.12502895	32.54085575	47.52193494	85.63485182	76.1580258	30.07577483	44.47891152	36.99172763	42.29831406	39.84133541	40.47924423	51.2738724	47.94612724	75.65035292	48.74483353	64.24034094	59.60299899	34.2257289
Dennd1a	0	0.397055572	0	1.486966732	0.825635896	2.026127954	0	0	3.371942806	1.618874222	0.984290833	0	0	0	0.212728868	0	0	0
Dennd1b	0	0.623596481	0.433239112	0	0.216117372	0.822052732	2.240332326	0.356263037	0	1.45287222	0.484981986	0	0	2.594941652	0	2.807558456	1.519330153	0
Dennd1c	0	1.370873344	0	0	1.140235595	1.661408848	4.485266684	0	0	0.798474598	0.699662504	0	0	0.972366212	0	0	0	6.233895042
Dennd2a	9.574685718	4.675497227	1.894822786	0.828159685	0.648147449	2.485261797	0	0.333891164	1.654418838	2.269396235	0.3977112	2.080374364	3.46746824	5.858884633	2.504972362	1.002382926	1.589494756	3.543551161
Dennd2c	0	1.042211007	0	0	1.661496796	0.044319003	0	0	0	0.404695308	0.050659118	0.259691283	0	0	0	0.402192546	0	1.05318653
Dennd3	0	1.956579562	1.812425861	0	0.135616811	0.332806524	2.008344715	0.279450333	0	0.759748806	0.523072841	0	0	0	0	0	0	0
Dennd4a	0	0.399303489	0	1.919751201	0.788794696	1.146149331	0.537951549	0.684370797	2.119395594	0.930308243	0.960749735	0	1.243761427	0	1.791690768	2.260023155	0	0
Dennd4c	1.059210056	3.0710649	6.116319896	9.117980198	6.556253347	5.328236394	0.709271089	1.929962137	0.869353975	3.339023987	9.076001162	0	4.486833033	0.087132769	2.632595361	7.637528434	1.009245992	0
Dennd5a	3.833891496	1.046207376	2.180534857	0	1.8854158	2.535869853	2.013537837	3.885064593	0	1.828112023	2.949495518	14.03986088	3.685497114	6.827129376	0	12.15690214	0.355671506	7.400574894
Dennd5b	7.614183142	21.26373313	31.13281021	13.57147071	13.08200891	8.137974969	6.087916188	5.572040125	26.86306434	15.14884878	12.22350475	8.144582064	8.601669789	8.17693433	54.98473352	6.758999869	6.750934308	6.393023248
Denr	171.9179399	123.6483614	88.58829188	115.3741823	105.4970667	94.64445999	81.50625863	106.6234245	78.75507204	63.91760587	107.5078016	114.2991728	119.7554939	119.935632	112.5156854	114.4197022	113.7594739	53.88490403
Depdc1a	0	2.600038896	0.361271616	10.42133277	0.054065113	0	4.603728349	0	2.208049216	0.302882104	0	0	0	18.51595368	0	0.066890886	0	0
Depdc1b	0	2.048995079	0	0	2.0593252	1.306972657	1.051602633	0	4.350206055	1.193451261	0.099596227	0	2.051442611	0	0	0	3.947297666	6.21171913
Depdc5	0.2646144	1.636737722	1.421389509	2.899114535	3.105626587	2.035819591	0.39375957	0.876632318	2.171840974	1.549159838	1.849711592	3.58309138	2.253202615	0.812661452	1.123538878	1.289562192	6.53805025	0.620240327
Depdc7	83.1119849	90.36532627	83.00997326	199.7979638	139.4675093	97.98877506	100.0993111	151.4364247	85.26842005	65.49997083	121.0843584	105.9354187	121.6362825	102.4119712	124.9367398	153.3088188	127.4914949	127.8437488
Deptor	28.28617836	15.58555757	16.41657324	26.20692777	10.92481802	19.75454123	18.19116513	6.462644656	14.94368135	13.76329061	11.14364996	38.81717078	23.82572891	13.40852551	21.54893303	29.49053147	7.435003931	9.144980739
Dera	0	5.118441499	9.956799831	0	12.02689331	7.313265639	13.79138228	5.2635331	8.693539746	8.943814251	17.76388385	13.7740995	19.81494791	0	12.34029076	11.1929296	6.438293395	3.10340628
Derl1	28.42522377	17.03261092	19.08593926	28.25084727	25.36353472	24.04192478	26.01337228	34.84252499	13.99811932	11.52088404	34.21138301	38.95942538	11.85761128	37.49100927	12.21638648	52.51283352	24.00236057	23.31945857
Derl2	10.17841516	7.631182336	12.92291405	35.77159365	16.26495878	9.674411455	14.87061327	15.53151473	6.075639701	6.38944971	17.6656161	26.48500887	16.23563284	35.45403412	28.61969527	26.38137397	5.837214389	10.12140453
Derl3	0	1.293402582	3.594328083	0	2.823971399	0	0	1.108388707	5.492026606	7.533512204	1.886066267	0	0	6.238427959	0	0	0	7.842140419
Det1	2.016177915	1.558850564	3.249000215	1.104461947	6.726046363	7.358034002	6.000348808	6.679329329	0	3.177871273	7.387730927	0	8.150388106	4.091087199	0	8.62243734	0	0
Dffa	8.828742964	14.30236595	13.0980669	5.593097163	9.598001758	8.957040599	12.26177374	23.39876114	5.520953759	6.058553682	12.03960255	0	1.663370475	2.397844837	1.306145648	8.780749978	10.49808563	11.82516885
Dffb	25.09934767	9.281174	11.7236873	68.49089333	13.33401972	41.33301026	27.28107807	10.84575668	17.91344616	27.02941781	30.26694312	30.00401642	31.72509104	43.44895925	2.260244227	37.33582731	38.86698212	7.673656934
Dgat1	7.64079733	8.861465898	2.736195053	0	3.787669359	3.64264326	9.095913372	7.593883653	12.54247444	5.734912994	8.040338111	0	6.571889591	1.536449427	0	0	0	0
Dgat2	23.82869714	33.00905889	42.1323593	66.12146691	15.96253851	57.77930059	28.95761404	30.91867778	29.3363518	62.59742881	13.65676202	8.853467017	18.36027129	38.55054058	20.97538774	34.06754897	21.53029256	18.61768032
Dgcr14	15.84497142	22.05157412	29.78922034	19.46771487	16.23994491	17.34784975	26.87905276	18.37229916	15.60584377	21.40681809	21.61601762	24.20269629	21.39649768	20.94192798	2.051125566	48.85239862	20.40771907	55.70949805
Dgcr2	5.479120419	21.6051185	7.063528784	12.26311335	8.280405426	15.51043419	6.848694274	7.623670889	17.98810381	9.376350761	15.19654315	31.75766184	10.13213304	31.31026356	3.971912385	3.106121496	8.785118164	5.137092228
Dgcr6	16.82398223	17.8001712	12.36653925	12.19584039	11.81588335	8.733863764	18.97384465	18.77410222	8.721094547	13.55793417	14.17628382	7.60342212	8.377596973	24.2802617	4.401565937	11.6247031	12.56828114	29.05693233
Dgcr8	3.438358798	5.316879539	7.387726644	7.782507552	7.313902911	11.791729	7.871463495	13.31850364	10.41990184	9.528778513	6.083266802	8.298354829	13.55831376	14.50494214	4.053781457	17.72966282	8.342496147	4.959573775
Dgka	3.575257549	12.28571525	3.840935022	8.020628349	12.3263653	11.28466117	1.655161983	3.684909771	18.25859681	7.871489182	6.180772584	0	28.90591786	23.44149217	7.405051829	12.95899746	11.27704998	3.72452883
Dgkd	1.962533561	3.641698314	1.686695581	2.549464942	4.385759318	2.12932028	0	5.72141919	5.798746743	3.711981356	2.832213033	3.435211774	5.502832209	0	0	7.885535577	9.646407978	0
Dgke	0.214567321	11.94460265	11.98661485	0.604491146	3.10469535	7.238038663	2.55429595	1.421666006	9.157595823	8.696519848	6.434933619	2.338503763	8.710782229	11.67302486	13.51008039	12.67601553	8.403433639	13.07625718
Dgkq	0	1.900974533	1.320688206	0	3.992408243	3.589166421	3.073247959	0	1.614377898	2.87881276	0.831612057	10.43432474	0	0	0	0	0	0
Dgkz	0.255537757	1.975744169	2.47074096	0.639924769	3.204517021	2.822957329	2.129417177	11.17462641	2.516812558	5.293614521	2.420099483	5.105884732	5.274944538	3.307312556	0.688048734	2.134848703	2.418045705	2.395860874
Dguok	0	9.340464055	4.326146233	10.39942606	6.474175529	3.177552741	0	0	13.22044603	2.720208731	5.448182774	13.96437235	16.10556996	26.72176233	0	12.21530021	22.49248445	0
Dhcr24	7.767891029	1.286980524	1.490200571	0	0.981252274	1.149279332	0.165128765	0	1.821585786	2.998442593	1.376247759	4.993466599	1.527132239	0.486859031	0.229840128	3.697282453	0	0
Dhcr7	9.127035518	26.99977891	7.673686233	6.148808379	7.336900801	10.41153478	27.63537779	6.310258433	9.119572588	22.15965493	13.6011097	6.028653039	2.047881078	4.700713848	1.315051187	7.419805004	8.448777059	24.18364609
Dhdds	17.24707307	27.78112299	25.86298194	23.33867103	17.33038948	16.30283792	26.09225632	33.33006812	8.257465083	22.0065761	16.52849018	25.09834539	22.06601739	20.25701453	10.41892644	15.29504197	22.00579252	5.053263473
Dhdh	0.408132436	1.893337308	0	0	1.443566165	1.610246321	0	0	0	0.735191549	2.024662517	0	0.070207367	2.238253489	0.338128574	0.162365532	5.149312815	1.913276041
Dhfr	6.548481076	9.799541683	2.496325402	11.24117373	9.101785143	4.583875114	7.79557604	12.59665956	4.854577771	6.65911211	7.478377537	3.55803006	10.46533042	9.360486101	12.81938745	9.916390481	0.999443655	5.941644386
Dhh	0	0.730032045	0.507184444	0	6.072103791	1.955765589	0.281004928	0	0	0	5.535648319	0	0	0	0	11.73840377	0	0
Dhodh	26.51452266	5.963713029	10.35811544	28.59658634	31.00230732	17.68867393	21.52088003	11.49893513	14.2442036	12.5918204	9.674755109	20.53862604	16.50272922	21.99645065	16.67471289	21.57577355	35.10005681	9.039775324
Dhps	37.75225032	35.02674021	50.47170605	72.87476597	44.3750781	37.07144864	40.44762154	31.12808164	82.62778767	43.82558511	25.53835675	54.99856967	22.22453203	50.9774667	32.31945619	33.54201288	8.820582137	43.26129715
Dhrs1	29.62691895	11.74701462	2.448345846	8.679577837	2.564803392	5.24506815	5.878179911	18.1200079	4.987999691	0.684212937	3.597245084	14.30069986	9.800872053	0	9.597817498	0	30.5506349	7.122433447
Dhrs13	8.329739635	2.972452724	15.83235569	10.83092852	8.962315522	6.699234079	11.82299233	9.339954378	12.62158408	5.771085037	17.48245003	0	0	8.292934523	3.450501279	0	2.694728304	15.0187781
Dhrs7	5.141717528	1.325142523	0.920633113	0	2.755496487	5.071535001	0	0	0	0.771838367	1.545880082	0	0	12.78303643	2.484881997	8.011568593	10.36147831	0
Dhrs7b	93.94630788	51.33712703	77.40301462	98.28419765	95.96164566	99.07381474	108.0535	70.20262226	95.07940877	58.53091352	78.52425883	134.1394355	137.1840411	113.4246133	40.6718233	113.3872819	104.530589	119.2084657
Dhtkd1	1.580575119	20.53052495	6.792110776	3.809690736	5.387209991	8.917484911	13.73553679	9.634672753	20.75628726	14.23588728	8.054756782	7.464689241	2.501408047	9.222845388	2.553468556	9.494778069	0.581634426	1.48190942
Dhx15	20.41583274	27.39150058	45.15604007	53.99233064	52.13085454	73.02683382	94.17734461	50.92513057	46.32661669	38.12823468	72.30332835	97.22240008	47.04983852	49.59310644	95.70124251	75.24739423	62.81714309	56.29822461
Dhx16	13.51508289	15.80164052	36.12140682	22.85559032	28.72414072	35.76504329	26.88023515	44.99208058	24.89070701	45.42507854	32.33351834	36.25264048	17.46494198	40.42172239	17.68297737	23.27694303	23.6539912	41.72296301
Dhx29	2.726858491	3.373325232	5.858982819	14.98040577	16.52786868	5.809617841	11.03695199	1.806743914	3.580940725	1.964816458	9.83810457	17.20111194	13.36869561	6.699598458	0	5.044385671	12.54317775	2.556637286
Dhx30	9.436384702	13.43988995	42.1510848	20.9879326	14.97153091	27.57983381	12.41592175	16.45341458	22.01204264	11.85406516	25.92578308	25.34201097	26.18569408	7.517428013	5.863374891	19.11594358	22.25785697	20.9541992
Dhx32	10.94076019	18.66831438	25.1287461	20.01718757	22.50278718	19.05244317	28.74333193	9.498763988	12.38579937	16.65002846	20.33181983	39.80896782	39.78245217	5.95868116	13.98695901	23.63865642	39.86414748	19.45443883
Dhx33	7.76767676	13.67974896	10.66291884	7.09188686	6.903266232	16.00433737	11.17340488	7.434058721	14.16749864	19.23947592	9.584814694	13.86017786	12.91663722	1.041308648	11.26185561	11.15898582	9.414638722	8.091986561
Dhx34	4.409891908	0.454613483	10.10686097	0	7.751637157	7.075509606	2.624856611	3.506252515	4.82593235	3.442305708	9.877608403	0	1.618334296	0	0.182674829	0	0	0
Dhx35	0	5.401643795	5.629129007	4.920584386	9.041887377	6.408619284	0	6.480557165	3.440456805	5.348581718	7.955556044	0	13.76060002	8.275842574	0	10.14462282	4.223622294	0
Dhx36	5.840026502	8.336012141	6.997921972	0.035155666	16.5394038	6.868064687	5.882633422	3.274146821	16.223281	7.485358296	5.672680758	11.46121099	2.975183584	7.095322048	14.00324657	7.863517752	6.435390349	3.158924503
Dhx37	5.666940062	7.093880573	9.277029352	1.689441568	10.1087661	13.20207556	7.870513065	13.23107234	11.51720817	6.805448551	8.336403792	9.580724294	14.25112909	4.794932455	1.229625258	6.602329121	17.44903278	7.590267761
Dhx38	0	5.361292614	11.17415695	0.083484219	14.10682674	14.36297445	10.00089163	6.361463394	10.50694159	11.04963069	14.01216697	22.1523128	19.5439213	1.05307957	1.822868089	10.60994815	8.692588965	46.25927031
