Symbol	E4.5_WT_male_XK164	E4.5_WT_male_XK165	E4.5_WT_male_XK166	E4.5_WT_male_XK167	E4.5_WT_male_XK169	E4.5_WT_male_XK173	E4.5_WT_male_XK73	E4.5_WT_male_XK75	E4.5_WT_male_XK76	E4.5_WT_male_XK82	E4.5_WT_male_XK83	E4.5_WT_male_XK84	E4.5_Xist_female_XK162	E4.5_Xist_female_XK170	E4.5_Xist_female_XK171	E4.5_Xist_female_XK172	E4.5_Xist_female_XK74	E4.5_Xist_female_XK77	E4.5_Xist_female_XK78	E4.5_Xist_female_XK79	E4.5_Xist_female_XK80	E4.5_Xist_female_XK81
Myo1d	6.678252397	10.66263563	14.86712787	7.054414484	15.9556707	7.634065639	12.92297274	10.6590255	18.64519045	14.53610506	5.857864764	33.05543923	12.64815211	2.712225346	13.70475077	6.511958664	19.23637383	8.81706959	18.07521676	23.55870596	13.30667483	9.422762157
Myo1e	170.8733563	83.29958462	87.55886594	36.931232	148.5023203	14.16960935	6.27229627	53.3228155	90.28978566	78.6931335	75.46459107	33.18148235	16.26220681	17.67110941	50.68078317	11.17352013	57.04702812	11.93309403	50.70543002	12.51850776	11.71256378	38.30854106
Myo5a	0.112732759	0.015032253	0.327903287	0.586859541	0.828303944	0.999380134	2.245949475	0.859191978	0.140818449	0	0.727863898	0.451043804	1.878919068	2.223790922	0.663310578	1.618275535	0.166299217	1.514950361	0.627411464	0.039831348	0.92112147	0.804219362
Myo5b	25.78690197	30.30513269	14.12948609	13.17126851	18.29314742	21.0785463	15.79023783	30.99773187	29.86589755	14.21479182	10.10129023	12.66346381	8.514760812	7.204109882	16.78835381	12.48842047	20.8015419	9.763342648	23.81962383	37.03474659	18.65699411	22.31880186
Myo5c	0.391282477	0.704365551	0.275350332	1.175147405	0.124997739	0	0.708675734	0.313911245	0	0	0.157895758	0.123593788	0.235717324	0.075671797	0.230227495	0.570461207	0.144301378	1.752739658	0.217767324	0	0.076121595	0.073456663
Myo6	3.443535876	4.040105206	5.685683388	2.895773502	2.513331514	2.967910042	3.638132974	5.103172279	1.463685002	1.412807219	3.850304504	3.4192187	5.142939764	8.06089295	1.510231504	4.618145709	2.42818064	3.749187652	2.981209204	0.295722955	5.275609662	3.26824265
Myo7a	0	4.594890922	7.782473402	7.932587982	1.991418099	2.302608093	2.822590413	2.222719432	0.288400726	16.07620815	4.402190187	0.802205909	8.936370379	0.100464607	0.543392584	5.515169883	2.000943697	0.775666801	1.541950698	1.101274462	1.751737448	7.021707513
Myo7b	0	0.133228502	0.281240849	0.480114843	0.383015376	0	1.085754447	0.881723392	0.166406913	0	0.161273591	0	0.321013305	2.125492299	0.862226595	0.986048417	1.76866068	0	0.889703915	0.776641794	1.244000796	0.525196749
Myo9a	1.555616038	1.628029147	3.003254855	3.655813505	0.667621966	3.412823899	3.984303524	2.294325747	2.015144075	1.856684015	4.778885078	3.868091282	4.08617378	6.721960973	2.459323404	3.034539038	2.785423932	1.970844059	2.448654795	2.215210422	5.135632985	3.716880139
Myo9b	5.698419251	4.596925568	5.419311125	5.85444684	3.459578379	4.800229452	6.211134422	7.602141375	7.891101545	4.570083816	3.520359161	3.800801167	6.161535191	1.64059608	7.504842112	4.493714778	11.98154297	7.276619872	4.018116009	8.35422819	7.654805126	6.505822161
Myof	0.265225506	1.85672904	4.076271721	5.159569663	1.779288373	11.10958094	20.51163712	2.383141246	4.792842797	3.133906738	4.39526234	2.44347742	15.17356339	5.134439149	5.607632989	9.202969035	3.925550773	4.989897115	3.306477871	2.29591732	16.32560342	2.579204873
Myom2	0.303898202	0.921899269	0.399199609	0.55370725	0.339787919	0	0	0.959986599	0.44287824	0	0	0.111990495	0.480572084	0	2.294744797	0.119285743	2.092064076	0	0.295984176	2.630686448	0	1.797129933
Myoz3	1.052360467	0.620389087	0.691188505	0.683128373	0.123857048	0	2.808834289	1.088663048	0.16143479	0	0.886577474	0.204109848	0.85640954	0.449887432	0.608337355	0.260887084	1.239199237	0	0.43156009	0.410965242	0.603415458	0.145572639
Mypn	1.470489885	2.276455039	1.36627512	1.045563099	1.844657831	2.225649658	0	0.805661647	0.104535643	0	1.114420191	1.797505085	1.209949693	0	0.590885054	0.619428624	1.481413463	0	0.55890569	0.443528061	0.390736239	0.942642496
Mypop	0.432530975	2.341624144	2.897672956	0.484971177	3.288561213	8.052246969	13.16084149	2.914828275	4.28629778	0	1.303238915	1.275146948	2.067159645	1.522412177	3.800500222	1.222390931	2.084309011	5.425031439	1.348054828	4.065123309	1.178047306	0.682083108
Mysm1	19.85742185	14.86595191	15.47422102	14.10397375	8.279874514	19.67205504	12.21799377	14.66941646	9.609275845	14.2339518	35.00676003	12.50461278	13.68895234	18.81409555	15.66813078	16.24582098	10.12595389	19.08522989	13.63454161	9.910398091	12.01865488	7.398657246
Myzap	0	1.076962484	1.407362223	0.277217427	0.184293645	0	1.044854367	2.545527321	0.960830452	0	0.85359152	1.761495701	0.231690615	0	1.357767409	0.129396032	8.226505906	0	5.779275792	0.815330078	2.469100464	3.465687276
Mzf1	2.636373386	0.351544946	0.353380695	1.689147538	0.601576195	1.669396355	0	0.906455748	0.313636821	0	0	0.713783286	1.436952217	1.893764074	1.181882754	1.267133865	0.370388668	0	0	0.266142203	0.586160227	0.989868966
Mzt1	2.502007634	14.40161126	15.88537075	14.44756224	11.74945506	21.99555494	10.57359273	22.71556942	16.28652336	9.854580852	17.4332034	16.78081513	21.80510624	37.14539325	20.38125639	17.54658378	23.53954611	5.230249725	15.59584708	22.68992049	35.20826223	28.05731933
Mzt2	21.05055453	13.04122358	12.96949136	10.33924938	14.58018185	17.34023481	2.361784673	6.276981682	16.28893012	11.00590812	9.822679446	7.826056576	12.30724489	25.72331617	15.34546037	14.33182767	13.46546168	0	15.96644147	11.51855549	8.625405769	11.75073869
N4bp1	2.268631315	2.389043029	3.018272095	3.685076245	0.78047746	1.804878359	5.531154397	3.021729343	2.882268565	4.295859948	6.161815427	2.486625251	2.289471459	1.732461863	0.638899983	3.24226172	4.304816383	10.94398829	2.49282824	2.805477823	3.64395217	3.210609157
N4bp2	0.065660783	4.014387928	7.115771344	5.889721506	8.002254505	10.18649285	2.913595819	6.452954763	5.358587144	1.939620869	10.57204531	7.791390376	7.291401892	9.111116723	2.1635198	5.566987142	8.249274952	10.29440183	8.185710701	9.256649657	9.031147859	5.522361927
N4bp2l1	0	0	0.389015411	0	0	1.53144781	1.251522833	2.494655627	0.863159466	0	1.766013515	2.182668897	5.134086552	14.03183795	1.355274132	5.579643811	1.529019221	0	0	3.17394824	6.183821246	2.075593927
N4bp2l2	7.940008817	7.645933419	9.810774332	6.976489397	10.02548397	6.500255041	20.18601397	12.11807157	11.72382188	5.569741944	12.03284873	7.782073734	7.744892788	5.84239185	8.513674853	7.499581375	8.400875651	9.196760233	8.977901061	5.803269113	7.189485896	5.671368008
N4bp3	0	3.892085232	4.708619145	5.700579752	7.034184601	5.674454756	6.492153048	2.054092632	2.771820276	10.80478927	4.68383154	7.33259073	8.946077301	4.456456866	3.615610024	4.019980545	9.820123965	22.93826473	3.989917333	3.980440173	5.379535617	2.114934987
N6amt1	21.53598531	9.805796249	10.00485662	8.952064281	6.812690858	16.2978198	7.991298224	7.079566163	8.573440235	6.206570185	10.979706	8.59442635	10.18914782	10.09743162	5.769184802	13.52524491	6.508789805	13.17637452	13.09668008	7.015321236	12.01726649	12.70098919
N6amt2	92.27499926	52.09833623	53.06725504	46.17958204	51.33459789	87.28886143	85.60056889	72.67458357	58.38165584	46.53814019	129.9025018	44.95236182	53.46441083	85.61467262	73.53950883	82.68685069	63.91032095	35.2854168	66.63680118	69.02315264	67.42770763	55.01130807
Naa10	21.02444597	13.80360824	30.89430725	30.46569648	23.90581764	13.82073639	42.91917413	25.01480232	25.96562409	10.52648409	11.91126121	58.43668807	37.06654912	16.88426966	16.14470309	32.17072093	38.02341317	27.9342883	22.21226706	41.42316889	35.91036248	44.01890512
Naa11	7.047271919	3.132374747	3.636785277	3.637283831	6.378674768	6.073893188	4.963679441	5.182614929	4.890552741	4.956584661	2.580497313	6.471920392	6.525389854	9.691748604	7.678812411	8.957174929	5.968003018	10.52269029	1.743174347	4.703296025	11.27269405	6.762030811
Naa15	7.538396992	18.36963768	17.73505717	20.99232382	21.41710034	7.668806637	12.53413475	15.52840063	20.53100618	17.34017872	27.4029254	27.71167563	14.76542604	27.60417683	10.01024612	20.27616704	14.30303888	17.43760105	13.48054828	17.57478122	14.72559132	14.94086808
Naa16	13.59542523	10.42400426	11.41694141	10.42562878	5.863248797	7.532747164	4.924701976	8.043985773	5.802362119	2.868636697	12.48114011	12.48944735	9.75997463	11.70028534	8.532735983	10.7491538	7.938623953	4.567526469	6.431526101	3.962977596	4.231849935	7.912164051
Naa20	204.3653499	104.7437251	80.87349372	105.301229	204.6272719	99.62250943	87.51903443	116.7516808	158.1545781	75.87690922	213.2861821	136.0691682	88.91048274	164.0844773	154.7246631	103.8476027	125.1595296	115.7795212	152.6050976	111.5727384	112.3718418	100.8429612
Naa25	84.1680203	68.09940748	42.983384	37.02883797	93.36280422	35.7229314	19.97438503	40.66560945	78.59430642	46.54028136	79.87847214	53.05720126	35.94472825	18.94953395	39.26724566	30.44494859	32.95480983	17.10064258	31.16155727	37.317894	38.78450429	24.3671719
Naa30	11.29642568	4.622631958	5.134490046	4.061383055	7.962712199	4.444763255	8.302466895	10.9179246	7.157632988	3.627137438	13.48828888	3.710394683	5.005288409	6.648978064	10.00220022	4.048488565	9.861588208	5.133540735	6.059208808	9.819211502	3.790150022	5.916481167
Naa35	51.24846731	27.14277413	23.44847191	21.79030788	35.73252131	26.79975081	25.55136594	18.5940174	28.95117419	38.27226657	35.85200159	32.36039045	31.87053315	22.70379703	24.50733813	21.81115163	22.29770953	11.28485403	27.48067011	30.61979282	21.95656646	21.9446019
Naa38	96.33329874	127.8526783	105.2877991	70.03953745	221.0300025	202.3798072	209.9154217	180.3307093	144.7760109	170.4448304	206.9217587	123.880526	98.03200624	181.3544228	363.7078713	125.6482056	171.4046403	243.8551632	181.7851936	203.5129101	122.9881387	180.6610792
Naa40	3.21723803	19.19774298	23.77210817	28.89058452	16.82969562	16.0430264	7.283671816	9.356376258	16.40995729	3.394188458	12.92855284	24.68577417	17.20095886	27.14327711	11.51573326	16.50694319	16.31420712	12.61009216	17.90546108	17.05097925	16.27323973	14.34457223
Naa50	49.55279742	29.29617039	36.66907171	36.07709804	42.94807433	36.76083805	16.86541773	26.84752623	23.6272263	47.8924791	46.38388476	54.38427071	32.43118306	48.73618164	26.13972255	46.34156223	27.61633783	22.15980308	24.94095033	30.74227639	29.09849725	27.4242319
Naaa	0.155240078	3.11540341	3.262765122	2.132252609	1.388588748	3.612548919	3.936307788	1.961556776	2.262351406	2.292897525	3.800441452	8.295162307	3.273203428	0.315236718	2.770708122	5.727856297	1.736617082	2.433878585	4.838315597	6.335205522	7.822059153	3.060088201
Naalad2	0	0.914016859	2.71042993	6.15633951	0	2.170215261	0	1.178392472	0	6.198494722	0.329291896	1.185673347	5.11252473	3.31408713	0	2.196365366	2.046397389	0	0	0.86496216	0	2.941324926
Nab1	2.514596352	2.381663708	3.64319661	2.342645266	5.953901753	4.589527557	8.438924009	3.945731082	5.17352812	4.369483963	4.979116101	2.01685241	4.730190677	0.700856476	3.147709408	3.773923784	7.382512965	5.797682478	5.762616454	2.652346623	7.251659123	6.317446238
Naca	74.281384	125.3621143	103.2328401	102.0921554	148.1032356	110.7985291	160.4059414	213.5332375	230.9273487	270.2346306	131.4210791	136.7007743	116.5584297	131.2664695	131.0305388	100.5422624	136.4946614	221.4282806	176.7381522	142.7672061	112.2670374	213.2988496
Nacad	0.076906182	4.34298776	0.707165831	0.819187979	4.299431745	0.596554164	0.487513288	4.210952866	7.621252951	0	0.398272929	0	2.108015255	0	0.633513794	1.267858978	1.058858918	0	3.894977547	7.227993622	0.209462734	1.212778058
Nacc1	0	4.978127537	5.225617026	3.774189031	3.812489134	5.425538153	2.77114605	5.278216281	7.262652626	7.748118402	0.82322974	3.9307649	8.234114349	7.51587617	5.521608493	7.206823858	6.169286248	13.70753181	9.877852963	10.37954592	7.262891557	11.37465499
Nacc2	0.107269655	0.926169755	1.197726849	1.368128853	0.959503741	2.080202057	1.019983974	0.451806692	1.406940087	2.376560833	0.555515804	0.909196495	0.263871702	0.072608685	0.441816276	0.589474912	1.569215786	0	1.462666388	0	0.730402762	0.986765043
Nadk	53.27202685	89.93467771	51.28793735	67.38417246	83.71430344	81.89220857	63.07739652	82.9694448	44.56474787	57.35423257	49.7027942	113.7192784	70.78816985	72.93892486	52.97919983	50.68001529	73.82627895	43.75801317	51.05741361	104.8950015	65.27506557	45.44837864
Nadsyn1	0	6.141089546	2.67727178	7.256595526	6.396691609	5.547205485	7.253219368	3.41365056	1.875920117	4.224997036	3.972779688	4.269270496	3.417766803	4.743767439	2.159990684	4.715799299	1.230757479	0	6.129268675	2.299333085	4.090255469	1.691597217
Nae1	115.3049111	42.44841335	31.98791105	42.06414138	43.05162735	32.28915405	18.47103721	46.16891302	42.46413568	15.37052987	77.80103858	38.57971901	23.11229217	43.39107884	37.14710446	33.98535259	36.89454221	19.57872242	25.13622699	29.08435262	28.34350542	36.10362468
Naf1	2.328289646	3.406710712	2.562470969	3.033908319	2.532897334	6.833637687	10.3713153	3.003784155	4.218415236	13.01200174	10.72434322	2.040661587	5.926359223	6.133515484	5.010797482	4.149587945	3.032355919	5.9194532	2.451521114	2.178894645	2.570822298	5.788581559
Naga	66.38886959	84.73545812	79.97313618	72.28745111	78.07817493	86.97310664	66.08799454	83.40324763	70.52008325	58.10751281	49.08222227	78.43353553	100.9234872	122.4957483	98.57299118	90.49186047	72.7858264	55.51227936	104.2223257	96.08630872	122.9559934	97.97145111
Nagk	78.72702503	63.85124908	57.18271215	82.41184792	74.2660619	61.58100266	78.84241802	75.04862886	54.37661834	66.44565486	68.27226014	89.62009838	66.02571528	77.73888208	72.66251744	54.42877577	68.3148297	62.23335115	89.69257205	52.03276588	92.25551897	63.63950516
Naglu	0	0.850812164	1.297136841	2.171797653	0	4.713668997	0	1.706298344	0	0	0	0.671807334	1.281266873	0	0	2.9815416	0.915093278	0	1.18369772	0	2.27571916	0
Nagpa	14.55681169	30.92318234	28.51782208	27.24970888	20.20461458	31.14919904	10.60650298	27.95429185	32.67443015	14.82787977	9.216366243	25.58869528	20.10902496	18.80038706	16.53952687	24.30016062	24.47669621	10.4930577	24.11843315	50.90085012	13.44356785	37.37961007
Naif1	5.98904771	1.937208755	1.324180834	2.493253178	1.060806531	1.839861031	1.503562887	1.831528167	1.209819686	0	0.16749988	2.097783507	2.00043999	7.385262104	3.582058297	2.606842726	0.510262043	1.859351305	1.848105422	2.053228802	1.615034913	2.805289807
Naip2	1.482425257	0.946748306	1.101766711	0.8310775	1.134076524	3.026062125	1.978355812	3.614828244	1.93296655	4.609565499	0.991767381	1.063834238	0.932214852	1.425918357	2.570833916	2.511270332	1.544201272	2.446494584	2.735659679	0.771884125	1.168765573	0.717721703
Naip5	2.915415698	0.796470797	1.074178483	0.677694984	0.477032189	2.206303497	1.803025336	3.993292705	1.554404707	2.100522903	1.238640302	0.786123756	0.549739835	0.721970714	2.147745839	1.060622013	1.223780396	1.11483781	6.371545993	1.055214608	0.968349543	1.588562794
Nampt	15.06200892	14.32938021	17.88295946	30.69093221	25.63132663	19.90040143	16.78752598	25.096883	19.53811851	14.66808955	31.83174306	14.73030292	20.47397023	34.05859928	16.70215161	35.14788381	23.50078219	7.784985735	16.44303737	26.60895248	33.69754186	19.79346076
Nanog	3.746368953	40.40855824	53.03978413	75.99938258	24.82255991	81.79919026	36.94207442	28.44160886	23.05195937	139.3594708	12.2809364	67.90439609	52.46587843	10.14336908	33.527643	69.27783413	33.43194763	73.96406248	103.7882921	57.65393795	23.80854455	84.24179092
Nanos1	0	0.312971659	0.031460598	0.107414696	0.107113643	0	1.821845102	0.134499141	0.558446009	0	0.225507943	0.35303521	0.673306611	0.324225137	0.263050152	0.977684532	0.164873876	1.501965807	1.492881493	0	0.130460941	1.510723788
Nanp	0	9.068471686	14.29002139	12.81117498	15.60571776	8.49146044	5.204514589	6.147637817	10.36963164	20.21084946	11.08049268	8.572465162	5.578014744	1.852445585	11.64766943	11.38675674	7.535995178	17.16282673	23.45615401	6.430285962	3.726913295	13.30682136
Nans	34.68539491	18.26319251	19.47120205	17.83873761	7.955213267	16.86362121	8.769862205	14.70618126	14.97714653	14.59554517	20.09787429	17.98951731	23.05820533	26.75538529	12.21027965	15.82559688	16.49673971	18.59155995	13.8593347	21.26335024	16.41779688	19.2194111
Nap1l1	60.02080415	39.37978074	59.37381765	51.37507934	41.5192784	40.63985173	74.58024488	56.90910298	76.61977454	54.30369908	74.64566292	63.34075993	63.37318395	67.75294842	41.0124358	56.57116149	77.67065743	69.17113852	68.0365972	41.48818254	64.9638129	85.6394161
Nap1l4	27.77349026	58.38675182	61.32851531	68.79612488	56.20956159	43.47084708	41.79417468	38.18290982	69.42000019	43.82115848	53.93146421	102.3489744	56.18497413	108.5563135	55.44216919	50.07626451	59.42941335	43.93134854	35.31779651	62.37275096	63.29875734	34.0070564
Napa	78.9072267	84.42197682	63.21939717	77.39210395	112.222027	92.6250107	49.09919423	87.67452223	95.94543059	61.96722711	56.36878545	71.59578285	82.10968352	133.1445265	83.07737441	78.03313179	103.0311841	96.13611672	97.4406055	149.8617415	111.4118538	104.7547449
Napb	0.050948003	0.951106476	1.20465211	0.399874691	0.113929702	0.790397922	0.645925405	1.144462767	0.296991054	3.010010073	0.575658944	1.877501091	2.291685563	0.06897137	2.797890598	1.1198906	0.438413611	4.792625255	1.587879367	2.772188498	1.665152163	0.267809506
Napepld	0.102450844	0.812842577	3.499055763	4.709752763	0.458200262	3.178806998	3.896655355	3.452083582	1.194432847	4.5396	4.340951157	3.397903825	1.872133341	3.120611778	0.703281376	1.528127333	0.440800834	0	2.39478839	1.013557619	1.67421915	2.423409899
Napg	4.969821883	13.41240358	11.46007607	10.69046069	12.56308028	10.89469246	8.218441067	13.04475617	6.770296058	3.191492162	10.32537615	12.22290404	9.339765992	5.996647711	11.27301692	9.499295974	7.995365254	11.85703469	9.680798563	11.08929667	8.239228358	13.48793398
Narf	42.13353636	8.518374324	8.346784733	3.275369143	9.917771672	5.292728062	2.703312012	16.28524864	12.67819266	3.779227289	14.49556062	4.620312306	4.25605472	9.063841586	7.611283417	5.423459312	3.889857552	1.337198932	10.30061161	13.81704513	5.226717138	8.182059947
Narfl	77.39595843	18.14644151	18.8630604	18.99075002	21.73698456	26.27616795	16.80518409	21.71147774	24.0391882	15.22735233	13.86763523	22.19841186	18.21822752	36.2876327	25.67987216	19.42429425	16.34903553	32.32724213	13.19695554	33.87672541	32.09083855	21.87070787
Nars	896.23764	217.2408664	152.3963715	89.24110193	356.2814809	92.52487555	72.01215154	185.8065534	258.4694649	190.8590595	478.7973753	123.4444498	72.35632333	33.92946325	127.1105982	112.9250893	127.2032441	62.336682	157.111975	63.91972441	83.15235794	164.7745485
Nars2	7.616231175	12.39408252	10.99195592	16.57361554	7.955448663	10.10551634	7.623123898	13.08470682	8.032401848	1.48015542	12.1723122	16.76622974	12.5370229	5.426604911	12.65779119	9.125883474	7.933616761	6.284656926	3.904153465	7.559608032	16.6495261	6.452996646
Nasp	21.52852667	62.78966802	64.51083872	71.68043089	48.00864044	55.51073584	78.63133504	53.24989373	42.41145208	33.47121661	85.40694131	66.58904257	93.71881704	77.66473528	73.52364312	85.58028006	80.26028937	57.96873926	57.61812793	132.3038443	85.92277521	60.81457314
Nat10	17.71234533	24.4577055	16.28040258	18.71088228	9.274663692	15.13972783	16.08414562	13.29002194	11.80412355	17.29662946	10.98055253	21.28992751	21.3308284	11.22949055	9.914589452	19.38252564	19.734411	9.180064869	9.504730459	25.22252987	8.505403785	12.95268039
