Symbol	E3_WT_male_XK136	E3_WT_male_XK138	E3_WT_male_XK139	E3_WT_male_XK37	E3_WT_male_XK43	E3_WT_male_XK45	E3_Xist_female_XK135	E3_Xist_female_XK140	E3_Xist_female_XK38	E3_Xist_female_XK39	E3_Xist_female_XK40	E3_Xist_female_XK41	E3_Xist_female_XK42	E3_Xist_female_XK47
2410012M07Rik	4.777835726	0.410400427	0.253791712	2.389150285	3.444660539	6.072966172	0.12925344	1.837519128	2.436588029	1.371093774	2.448349842	1.441897837	10.857852	3.361034942
2410015M20Rik	77.14198639	182.0902302	98.78312974	88.75370779	119.6709721	118.1288059	16.45918442	99.3355539	80.00829936	573.2007342	65.61278238	222.3498483	114.0125061	160.2052635
2410016O06Rik	15.61487411	22.21340418	14.71797207	7.247355546	16.55700641	5.66069752	0	13.57678952	9.420227375	18.28797136	7.281307978	7.399015556	14.92556108	6.371390166
2410018L13Rik	8.706006773	5.643905231	7.198521436	12.5579622	15.6038312	9.974798601	9.831896716	14.08271293	24.08418046	2.65156088	11.89787459	4.731981325	11.92480195	13.419173
2410088K16Rik	2.184956472	0	0	6.303372261	1.419171978	0	0	4.668430949	3.095217566	12.40969485	1.435457858	2.997252877	3.065070578	6.197733855
2410089E03Rik	1.931701788	0	1.231310408	1.114551765	1.903525925	0.749572126	0	2.122622153	2.58008711	0.920599953	2.153803806	1.022083558	1.811697081	1.540484273
2410114N07Rik	2.30876812	1.043766385	16.45936662	4.907778099	3.729243714	1.26947676	0.24654652	2.531392456	4.647708396	22.55708771	6.107110931	1.500202281	7.67073394	0.620425093
2410127L17Rik	54.63434617	62.69065776	37.81520755	39.16479244	36.93777991	117.6139299	47.08349752	42.62525666	24.15669004	51.22204014	45.84553518	28.84271425	25.43101062	49.49741907
2410131K14Rik	8.959139872	0	5.690067225	7.991091659	6.072142575	3.560775332	44.69777597	4.438797766	9.932518391	6.637095225	4.094549457	4.274733691	1.912512204	4.787962184
2410141K09Rik	32.31189999	58.78634154	29.49996018	62.14431474	26.56193921	42.19592849	17.30038472	32.36174464	60.07727143	43.46500378	52.40675467	29.54961542	48.16029344	17.56706544
2500004C02Rik	16.19543664	17.51993224	94.11313412	67.27287145	35.05758554	6.599289322	2.408894592	18.53762272	85.38756151	190.8289109	78.11976455	20.67125403	18.44855969	8.082524151
2510002D24Rik	11.0682391	0.201424885	7.473671532	23.54214034	12.74835737	47.40406029	26.64383413	9.469487777	15.94506019	132.4838835	10.81487	10.42226569	11.25020224	7.822291365
2510003E04Rik	23.18678008	34.53296019	12.4778872	5.664195354	5.328784101	6.226829725	12.99425826	9.888310861	8.145397251	3.521470214	8.845021885	7.695212348	3.24609821	9.467757187
2510039O18Rik	14.25986564	0	4.214373548	11.23061467	12.4914156	0	0.429267192	12.67992114	10.42997273	11.04242577	9.882635904	4.962862508	13.35567187	2.664579242
2610001J05Rik	19.99705772	56.70551788	11.49030365	29.76922639	11.14636405	81.94118678	14.95483091	21.15768465	37.04418642	169.1561278	18.94836219	20.30972683	30.34470872	26.83415949
2610002J02Rik	29.59368592	11.76247069	30.61105649	12.29044627	17.78869944	50.07120546	4.785015109	31.08701715	12.28577909	41.95759065	11.02061195	23.63732146	25.45279808	20.58675835
2610005L07Rik	12.0200765	3.899674198	9.416565139	7.816803538	3.412172286	1.9197709	5.789999574	4.619134305	13.23014423	17.13841567	7.243530176	5.575333945	6.732604518	3.58125644
2610015P09Rik	1.617775439	5.994422266	2.401093923	1.555704649	1.0198716	0.248546335	0	1.779121137	2.022129511	5.29111222	0.656456984	0.979064212	0	1.025753591
2610020H08Rik	5.856742117	0	2.941087094	3.975551083	5.538276334	0.192813948	7.589180692	5.678466265	1.04580037	0.926860559	3.637552921	2.025400865	3.106843261	0
2610037D02Rik	0.477388819	0.546748462	1.52149215	0.734515792	2.651127382	0.415612916	0.226006635	0.714000364	0.811524958	1.798073747	2.069968975	0.523893278	1.205431227	0.270827257
2610301B20Rik	1.855069539	0	1.521552014	2.361036509	0	0	0	2.098369341	4.405594534	0	1.77432893	0.449069049	4.821914621	0
2610305D13Rik	18.18455595	52.1310568	31.09934509	34.10586843	36.13707263	40.8945258	59.37174252	62.18498286	43.91397834	59.24131606	60.96408022	63.22904488	45.29027756	32.3311486
2610306M01Rik	3.352802324	11.03979794	3.116680043	0.644832408	0.653313212	14.74063252	4.761876738	0.179091967	0.949918479	3.006726433	6.938509068	0.229963309	0	0.951038464
2610318N02Rik	22.4547712	82.13043993	19.27333556	3.949980511	42.28706518	18.11862209	10.74171638	20.18561691	4.655050747	77.1099456	16.73113441	32.86876838	14.98156141	18.95285942
2610507B11Rik	9.84347566	21.30476122	12.80374586	15.54242768	14.31737265	1.520647418	9.403200791	14.00738359	14.45017063	4.344099606	12.25548906	9.328545207	8.624860701	8.56141615
2610507I01Rik	2.028762797	0.427117828	1.109344979	3.09852516	3.429950587	0.883116643	0.322844393	0.573710791	1.859616658	1.926374953	1.176037764	0.245558067	0.753342648	1.083234447
2610524H06Rik	26.78055291	24.42164826	16.56387054	28.92806891	31.98918762	32.73688382	22.45412646	25.08273023	37.93743209	94.74910878	27.47572671	24.65888046	39.36912876	23.10147908
2610528J11Rik	40.16180829	165.7081802	29.18244115	137.7235172	27.50091622	100.1112494	20.11536679	62.53656627	88.02370276	162.4131752	39.57784793	36.64182588	82.9143464	28.15780636
2700029M09Rik	66.32729141	50.97360636	58.76340078	73.8335833	52.67731252	120.8037787	53.31469497	82.49402933	61.44037393	335.3361579	55.73653531	141.7044407	94.34613698	97.25674665
2700038G22Rik	15.35175581	1.086812225	21.1706748	15.81722123	17.75104453	18.06502494	2.396000266	4.866072551	16.13127987	40.84758567	15.21166218	8.678177429	7.987081726	2.584047867
2700049A03Rik	4.571865657	0.602841647	2.955750851	3.297339275	2.285746017	0.602274535	0	4.852046719	3.920000221	4.153905	3.02335372	6.436578449	6.835378635	3.924622028
2700054A10Rik	0.372088059	0	0.105882743	0.613391638	0.582617751	0.520615397	0.026962482	0.298129637	0.564751442	0.286012432	0.471442921	0.109375373	0	0.316633689
2700060E02Rik	76.07056991	180.7754993	87.50234023	219.0141247	113.6315025	266.9391205	39.28465716	146.5506011	152.861385	86.88603083	97.51416967	117.001372	154.1101248	70.07352174
2700062C07Rik	81.07110673	89.21092535	95.912118	40.38013023	65.45793231	134.2388641	20.22039815	82.90083873	38.07037626	351.263729	68.19537586	132.0243423	120.1673988	85.75934055
2700089E24Rik	0.552918278	12.5660858	0	0.132925979	0	1.504276812	0	0	0.979082643	2.603192096	1.089757481	0.379237738	0	0.470513766
2700094K13Rik	123.0483391	179.0812584	130.8585952	232.2355847	107.1986916	211.3615705	36.94820945	114.5450068	230.0033837	336.9942529	248.0530374	149.533049	135.3686841	131.2130541
2700097O09Rik	57.34186431	39.09441505	74.85508518	52.52043169	43.96324583	114.2942172	17.18493632	42.74609928	26.89301643	113.4100735	51.51927185	96.5551421	68.21654131	50.53563612
2700099C18Rik	6.525736664	12.65106257	6.138375552	8.367143031	9.139467537	0	5.4248936	13.9430471	6.162922087	25.60315991	4.287234137	12.12222275	4.005025556	1.851056511
2810001G20Rik	5.643325731	15.69906894	1.532890676	8.880222556	1.312064659	16.24659027	0	12.5372328	8.176046401	11.73190616	7.962728498	0	10.5253367	0
2810004N23Rik	51.75947217	42.73588931	70.95553505	40.04399924	26.63976805	79.16719328	84.06495972	106.5260275	47.61827236	195.9406599	59.32948833	89.12525897	47.50637611	75.14057184
2810006K23Rik	6.236694852	0.69124083	4.648665329	5.687861909	10.76090117	5.096858576	2.081781469	5.867506818	3.590969683	10.71680216	8.564765272	5.298764603	10.15998325	10.27201015
2810008D09Rik	8.47439414	0	6.905672496	16.11328716	5.34791307	3.018180996	5.666255391	12.03677113	4.092565448	9.326865395	18.79014337	18.62626149	31.61109457	6.883616402
2810013P06Rik	5.071416611	1.223646243	3.405163953	4.274081476	4.163744215	7.887751124	2.543513948	2.100180064	4.358945448	11.03771053	7.749207413	1.524243984	6.115027397	4.848983095
2810021J22Rik	3.354355816	0.101453581	2.446817728	1.976282154	3.55576266	0.339329425	0	4.012509402	2.208579882	0.889725508	2.374432745	1.36097664	0	3.256470789
2810025M15Rik	22.45385382	80.64013212	30.46053195	66.17309059	28.42979442	81.1420519	14.13863761	51.49089054	41.54262415	97.12230018	36.91074302	31.86359284	30.54802335	45.2977868
2810047C21Rik1	3.092844577	20.98151379	2.520318429	4.258482639	0	0.091793826	0.071309532	3.041295344	1.19490962	0.567327579	0.623428778	0.14463629	5.324721151	4.546010137
2810403A07Rik	27.20416925	52.70924536	21.64498882	19.34239206	24.5522904	20.22855553	3.713612093	27.90992152	12.28179027	10.05564014	15.49279759	26.24403547	14.59460082	13.83740352
2810408I11Rik	24.63549489	104.0651921	7.748300136	20.105567	3.789766403	22.22363286	14.797978	29.60819741	17.90856129	57.12105501	21.08290981	30.68155633	76.73423538	20.96392893
2810408M09Rik	10.0836547	2.391219618	10.59757021	6.246382457	15.2788906	19.22717016	35.70958411	3.866200577	5.258114066	13.64744758	8.59584133	6.873785506	8.981903826	8.633474227
2810417H13Rik	0.580946393	0	1.157213657	0.698320811	0.636754582	0.126442438	0	0.155158018	0.205742712	0.781471755	0.286249661	0.099615443	0.91682463	0
2810428I15Rik	66.83830994	154.4833826	77.0800583	67.48755134	24.16264497	49.1545459	16.41617056	78.07482971	105.3975759	176.0321627	70.19978842	90.48023652	73.28177876	106.2702249
2810474O19Rik	21.13530117	30.69291193	29.00079568	34.76346664	67.16371435	58.30351283	1.831763596	22.05116978	34.57140813	38.96420741	34.05151579	39.69552508	38.15407922	31.34503897
2900076A07Rik	2.571005248	70.90155946	2.69542252	5.855591718	2.175288195	0	0	0.650519067	0.575067744	2.548323878	4.000456327	0.556866655	0	2.072684765
3000002C10Rik	1.265914618	0.776699399	0.360233307	1.304297164	0.396435365	5.90410993	0.183463021	0	2.689949121	0.486534449	2.138585104	1.67452156	0	0.307785218
3010026O09Rik	5.777996004	0	18.17282236	11.11261184	3.703540907	19.72407756	9.152390741	15.59419742	9.477519985	31.9076974	7.192399375	14.80923366	0	7.763477145
3110001I22Rik	8.033960925	0	2.571945064	2.069387679	5.1366802	10.3041561	16.80992738	1.954114589	6.401778355	0.578948814	5.089593599	4.132773261	19.01827778	2.563730503
3110002H16Rik	75.17636887	100.0081649	58.81768965	37.424813	120.0176877	119.2954114	38.54533073	61.49508392	50.51790511	13.43465815	79.91367178	101.8587319	58.93458394	100.9701768
3110009E18Rik	3.50181576	15.72334859	4.227531372	3.979723248	4.187143769	14.55045935	0.968866696	7.992205172	4.509713993	45.39245785	2.196026439	16.15782604	3.349342505	4.153828604
3110021N24Rik	1.84946892	0	0.508143672	1.287885478	1.677630451	0	3.493694806	0.408788288	2.168246595	1.372607122	1.885424781	1.312263033	0	0.651240908
3110040N11Rik	34.11512227	32.72061466	25.7854749	34.23254989	16.55314246	42.78984726	7.523696452	24.20102983	33.23717097	44.98371486	29.10110249	33.29503779	19.57782537	20.65429159
3110043O21Rik	3.468965706	0	0	1.563688345	0.528084632	0	0	0	1.074970287	0.291646823	0.534144732	2.379307683	0	0
3110045C21Rik	1.629038521	0	0.40561953	1.174901692	0.892765456	0	12.91110905	0	4.326941443	4.108751275	0	1.256997682	0	0
3110052M02Rik	0.55570376	0	0.105422067	0.992424689	0.734771661	0.034556686	0.107380692	0.551260414	0.337376588	0.284768045	0.547623722	0.108899502	0	0.180146329
3110056K07Rik	2.838058491	0	1.449553421	2.519231903	3.934895603	6.081976818	3.543562826	0	2.783356854	4.894450774	1.721103125	0.598947258	3.674996462	1.362356611
3110057O12Rik	3.477926969	0	0	0.936456054	3.998397454	0	0	1.783445531	0.394147555	2.370391152	1.096754319	2.76712672	2.927314597	1.025991897
3110062M04Rik	0.279205176	0	1.606688903	0.805477905	0.362698449	0.526662456	0.031471911	0.397704364	0.791046207	0.417309414	1.375727397	0.06383411	0.391670764	0
3110082I17Rik	35.27701873	13.41839917	23.6333761	19.39572908	5.895246224	19.31553204	53.84206426	8.111971277	23.19400542	41.70809075	19.642487	9.276918213	38.44660056	21.13479564
3830406C13Rik	0.699797659	0	1.486889516	7.402426133	1.363596814	1.462178924	0	2.01852626	5.551481593	1.129616318	1.930942908	2.11191173	8.540620562	2.699613099
4632415L05Rik	1.60109758	0.120639503	2.01429436	2.106912308	3.69453862	0.366818303	0.170976476	0.765211133	3.223119118	3.70293635	2.159118432	0.520184384	0	0.717093173
4632427E13Rik	9.327706554	0	18.58028474	19.43461263	12.8743718	6.316073833	10.68939474	0	19.08640388	2.788300567	10.72409324	12.79544726	0	5.291697426
4732471J01Rik	1.163560404	1.972618904	2.439735911	1.413368755	6.622802563	0.719756994	0.248506349	1.275757406	1.041034136	4.777938464	0.905243695	3.276276418	3.092683827	1.459166169
4831440E17Rik	0.370621937	0.21223473	0.787476017	1.49688806	2.491516166	0.613057932	0.025065826	1.425383664	0.840039091	0.664732763	0.511326233	0.50840723	0	0.67282362
4833417C18Rik	1.226564732	0.188139089	8.376858221	4.296764244	3.585050061	0.34323514	0.088880114	1.403950677	4.840335178	15.08514999	4.662245235	0.721097988	1.106120997	0.745544937
4833420G17Rik	15.53638926	19.94434608	17.5625745	16.54544429	30.8365046	8.3838361	18.54016132	28.32584887	13.64188483	20.49607457	25.8127222	18.05382319	16.75117832	14.13144531
4833439L19Rik	36.30154558	38.60608473	13.08479456	29.0490489	17.74707994	26.01685563	48.62051347	17.10535912	15.79479261	15.11459114	18.27014688	12.1825514	18.00528371	20.44711358
4921515E04Rik	0.800761681	0.537365652	1.395689547	1.155057099	1.09710783	0.457498202	0.152316419	0.641597555	1.914235896	1.077160721	0.88775826	0.411922151	0	0.511064758
4921524J17Rik	37.89206157	1.244666875	35.79115526	21.11047891	29.54102121	58.47134343	39.1756237	48.76241982	15.70313514	74.84882574	37.91228699	79.60853973	23.32528319	40.81463554
4930402H24Rik	14.26118182	28.01836015	12.36725836	11.44704512	20.09112969	6.736194709	2.746720448	14.13824554	12.10162758	9.230789828	16.90598823	16.47328764	13.5554	27.48917996
4930404N11Rik	5.487017788	0	7.948975535	11.51234608	25.7574609	0	24.62733675	3.197371412	18.37238014	0	1.966267455	2.394927239	2.099242583	1.131941032
4930427A07Rik	20.70089776	2.29294164	18.52490386	9.340556001	22.45041238	0.764665826	0.034942733	15.56514712	11.56408955	4.447983497	13.33970346	11.48157794	13.9156945	7.796644509
4930430F08Rik	3.00962173	0	1.141905332	3.031965198	1.186847834	3.930248093	0	4.66971755	1.827189204	0.899656301	0.988620418	0.589786015	0	0.650433251
4930432K21Rik	3.938489658	0	4.061074443	0	11.10527679	0	0	1.188010228	0.196915739	4.113693639	3.287624414	8.676089656	0	13.09062118
4930433N12Rik	0.752560985	4.668626564	0	4.3421204	0	0	0	1.875930044	2.487521691	1.12480287	0.494412403	0	0	0
4930444P10Rik	8.380914707	0	12.84178986	3.719702707	13.66126219	4.840876075	2.943084607	16.78768637	14.38391204	42.05978351	11.43561407	23.54606188	8.139322708	35.65929995
4930452B06Rik	0.588091196	0	0.502048164	3.999086049	0	1.645682113	0	0	3.213355641	0	0.124187194	0	0.530343001	0
4930453N24Rik	21.09771644	62.27191812	35.2806709	41.57836736	37.0498782	62.01897088	28.27329175	52.86913286	34.31482374	32.70125608	41.83858164	41.62525946	26.30756295	52.75198144
4930486L24Rik	0	0	2.34715744	1.699671148	0.738010774	0	0	0	3.57689624	1.811481504	0.746479906	0	0	2.721646273
4930500J02Rik	13.01941458	22.97334372	11.66023304	30.28065409	4.424841887	26.22786106	6.96230146	7.439589815	14.58311531	36.65580286	11.03986192	10.59116606	23.57293582	11.68024742
4930506M07Rik	0.311482264	2.979568108	1.015291227	1.061974667	1.572530185	1.442159506	0	5.762802984	1.083060692	2.818704726	0.586001664	0.058265636	0	0
4930511M06Rik	2.323320072	1.807659223	2.682856448	2.622731815	3.198512601	2.68224127	0.990604089	1.187058297	4.29290082	2.808205393	3.782715872	1.662811619	1.487880998	0.916898622
4930513N10Rik	1.813998032	3.27568746	2.463671957	0.832553866	2.651011229	0.538384052	0.083648141	0.660653208	1.401663514	16.85912166	1.706366602	8.058971048	1.301260788	2.596134824
4930519F09Rik	2.393474073	1.766802614	2.08585577	1.078894353	3.716485322	0.293027281	0.303515521	0.839008194	2.225084127	3.21962991	2.653506566	2.308563705	1.888638958	0.381892727
4930519F16Rik	2.279483844	0	2.369012863	0.285916257	6.372885485	5.953530267	0	2.541078481	3.369522153	21.86400693	2.930008322	5.506102626	1.251263804	3.036145436
4930519G04Rik	0.905908242	0	1.578955005	3.103473174	3.22703437	0	0.057438937	1.088766845	3.609317887	5.788353503	2.176044397	0.582513625	0.357416363	0.481809785
4930528D03Rik	1.212493108	1.80258202	0	2.421634541	2.726093065	0.73079443	0	0.747300623	3.567369398	2.007396372	2.205901342	0.57574349	1.177541239	1.111156804
4930529C04Rik	0.229090751	1.827256276	0.782290852	2.171538422	0.478282258	0.128214996	0.298809355	2.202663824	1.529931009	0.792426966	1.257804195	0.673412805	0.413189917	0.612693939
4930539E08Rik	0.578554236	0.054017296	0.40085169	1.451364193	1.17636197	0.16424581	0.153112151	1.531754807	1.389726186	1.08278803	0.594930728	0.258796323	1.429120849	0.042811222
4930539J05Rik	6.484324173	16.90838793	1.845203072	4.008557376	1.692199052	6.653304801	8.692617628	12.61754951	5.905104454	1.869111302	3.423236175	3.335620102	1.46189739	8.276893469
4930548H24Rik	1.619620464	0	0.645239196	2.803461991	0.118347208	0	0.492920267	1.816773175	9.63631388	7.189594909	3.830570095	0.166630737	0	0
4930550L24Rik	0	0	2.635752861	126.6074288	0	0	139.3818285	4.005189063	19.36939372	1.582165461	4.781206964	0	0	0
4930555B11Rik	0.30152621	0	0	0.434935884	1.982952626	0	0	1.328761929	0	1.419614215	0.668569414	3.412397491	0	3.079056819
4930556G01Rik	1.03757504	0	0	1.496648059	4.738537187	0	0	1.662680981	1.653561797	0.348928747	6.90179738	7.472388018	0.818728168	0
4930556M19Rik	0.770399467	0.114094464	0.952506551	1.379496642	1.397639713	0.416300827	0.10780034	1.021688796	1.016085215	2.787339084	1.413678498	0.546625429	0	0.31648811
4930558J18Rik	2.759471776	3.748937233	2.019202484	1.137255597	0.164601818	0.073542422	0.742703369	0.631709386	3.829301004	2.57564509	0.998944358	0.231756395	1.777501944	0.862608572
4930562C15Rik	1.026126217	0	1.202345694	0	0.396953039	2.561788518	0	0.241813913	0	0	0.53534443	0	0.95258135	0
4930579G18Rik	0.949157455	0.679412616	0.945335044	1.369110288	2.658640454	0.309874846	0.080241526	1.140745961	1.68072503	1.915167432	3.039908702	0.651011804	0.499306501	0.134616533
4930579G24Rik	4.753861619	7.561872772	3.039571439	5.248719659	1.715403406	7.357678406	0	2.069062506	8.979117693	6.157910114	7.460881525	1.086865695	0.740971862	2.097597685
4930591A17Rik	4.40228267	0	3.131824261	0	7.122891736	13.75633515	0	15.62071816	7.349913458	11.8436386	2.324074628	8.087825223	5.954994267	0
4931406C07Rik	1.744446965	1.581668468	1.235499943	1.565681641	1.3030103	0.151870899	0.078653385	2.609059363	1.482714084	0.730046492	1.146054915	6.540801425	4.160105857	0.3298805
4931406P16Rik	8.973402886	3.717204693	8.005887535	3.845790254	5.728245295	2.026671123	5.14710432	3.028960737	4.058742593	2.355269039	6.941012138	4.830971636	3.014408255	6.433919305
4931409K22Rik	0.43883514	0	2.476717984	0.316498438	3.206610102	2.960873762	0.482287124	0	0.155413878	3.345078306	0.864908786	0.827722366	0	0.311194232
4931428F04Rik	0.748065905	6.984392292	0.129574491	0.375320411	0	0	5.708214618	0	0.276446864	0	0.096155072	0.80309168	0	2.324891551
4931428L18Rik	0.42252256	0	0.841641986	2.133133899	1.698076891	0.689712293	0.428639379	1.354157911	1.34673086	1.989276593	1.561421254	0.434702124	0	0.179775827
4932414N04Rik	0.666142828	0.068118435	0.758240186	0.732096306	0.7417248	0.248546335	0.096540931	0.304992195	0.539234536	1.024086236	0.937795691	0.391625685	0.600730275	0.539870311
4932438A13Rik	1.964438609	2.327970992	0.956524554	1.88906705	1.095182959	0.047506469	0	0.373090412	1.947981791	0.332759789	0.795859844	1.122813991	0.275572674	1.498309216
4933404K08Rik	0.886442902	0.519153678	0.642089493	0.929925677	1.295464518	0.947127928	0.817523502	0.903952343	1.369896384	1.084015039	1.191209799	0.497452012	1.017415338	0.960058076
