Symbol	X4cell_WT_male_XK10	X4cell_WT_male_XK102	X4cell_WT_male_XK103	X4cell_WT_male_XK105	X4cell_WT_male_XK107	X4cell_WT_male_XK4	X4cell_WT_male_XK5	X4cell_WT_male_XK8	X4cell_WT_male_XK9	X4cell_Xist_female_XK100	X4cell_Xist_female_XK101	X4cell_Xist_female_XK104	X4cell_Xist_female_XK106	X4cell_Xist_female_XK108	X4cell_Xist_female_XK11	X4cell_Xist_female_XK3	X4cell_Xist_female_XK97	X4cell_Xist_female_XK98	X4cell_Xist_female_XK99
Clptm1	25.61344701	47.78124167	56.0637442	145.1203151	11.16468867	42.55475673	5.265132771	51.87698271	66.83436827	54.90556648	64.08522336	30.3947333	46.14834505	121.257331	37.27834822	17.9806672	6.644013334	60.21944761	19.76597609
Clptm1l	36.58823669	18.54048727	44.87692897	54.45000854	71.61233701	24.72450284	0	37.76620233	41.68230308	25.77852103	27.62253585	39.20862129	39.30803825	66.56749737	11.62340682	20.37101041	0	35.14951926	0
Clpx	211.5570046	138.9425506	112.2946374	400.1648617	102.0410913	215.2413071	51.40191413	367.5895922	198.1151969	186.6346839	143.125857	130.8145934	201.0334507	243.7709986	69.25004115	289.7425179	101.0829184	164.0410704	156.7105994
Clrn1	1.555582258	1.073254107	3.592692469	0	0	0.155828901	0.940299832	1.503717586	0.634964618	1.939915285	2.099680036	1.311365702	2.594784448	0	2.082614634	0.851657221	0	1.04964784	2.437701434
Clspn	27.67637499	23.28155718	12.30544044	38.47336809	27.06065679	34.81133827	24.26222703	17.16809641	31.29348306	23.37866594	25.57041091	20.46172706	31.59991209	9.358062829	37.25129572	22.82697285	28.92286234	27.16358826	32.16082694
Clstn1	19.88323776	7.357239363	11.62997526	55.29315028	3.206804335	0.35607303	0	11.31027594	18.13638017	8.12671953	4.198094824	7.116697508	9.264295182	0	0	23.7002132	0	13.19159708	0
Clstn3	3.404267736	4.062669902	4.533230128	10.17763169	3.541596735	1.106007974	0	3.854050315	3.054549033	4.895538648	0.993509695	3.102507327	0.920834411	7.576347974	0	1.208940922	0	6.456630886	0
Clta	187.1724437	187.8359803	110.6180799	117.6397217	160.7120599	117.1705478	35.65616963	199.207879	129.3070169	198.0504282	187.140713	252.885107	138.7610883	201.0921402	212.618934	267.5464003	82.10467247	81.64645352	256.7712177
Cltb	46.78591309	105.445854	57.62897564	112.5638961	60.78074384	69.36363629	63.34852473	64.67321412	109.8730527	128.3593692	63.1502752	94.657971	49.16589669	15.82314643	25.0548055	78.30738026	82.72239254	69.45258677	104.5984275
Cltc	2.04018259	22.63196649	22.54320964	4.812301982	28.87202579	17.64823177	29.71347469	22.62184514	7.119375424	27.33815512	17.17062561	19.6269441	25.62349643	15.17638965	12.85363719	25.0426194	7.259184734	10.36527242	17.8034731
Cluap1	3.236001211	8.505286466	4.270686471	11.50582858	8.897290355	5.742319435	0	10.8739051	8.805904295	6.149349016	4.99184119	7.794198657	2.313343878	7.47744491	9.902538799	6.363515632	0	1.247731852	0
Clvs2	8.258275091	7.054284595	12.71525719	0.815635404	2.838235623	11.93624451	0	4.751747573	0	9.317801096	6.369589358	7.459048115	4.919711314	5.637993462	4.738364815	0	0	2.388158766	0.616250922
Clybl	45.15575766	77.06673649	27.44458066	62.43784314	60.03520154	26.18829625	54.01579284	20.48497141	94.09960743	65.20366347	40.09864372	38.0665899	50.54497925	37.5679847	12.72727589	42.38070645	113.3464124	44.9022599	0
Cmah	18.40530483	12.58551346	9.077671345	7.629598213	6.182727524	31.52897101	52.30546258	39.28533488	12.54697896	11.43704847	28.77088991	19.62572031	20.80349479	13.22637744	29.14422234	12.2728439	2.813574483	22.23725487	4.264165788
Cmas	19.06206963	14.25964434	20.64165128	18.53716826	12.09475408	9.400732624	0.405183746	4.859741836	2.850125274	9.752483205	7.916748136	8.476191039	8.385871557	8.00851344	22.43543947	13.23773955	11.69591722	9.04605593	23.63462345
Cmc1	17.14033367	40.70926314	36.46749887	3.447317851	26.99082905	27.72200105	48.82755267	12.6525823	24.76308336	8.290965072	40.38201199	22.06818969	17.6743644	9.165084631	70.09415407	22.61925886	2.900086547	38.69234405	11.72074874
Cml1	0	3.35458257	0	2.01690258	14.03677361	4.968028827	0	6.110061172	9.923284831	12.12686904	0	2.459297103	6.082729122	0	3.905674922	0	0	0	60.95459173
Cml2	9.666426092	13.23505553	15.9217615	10.8792832	17.30631478	9.367977458	0.543539171	5.287767879	14.74279434	1.121365665	11.5303161	9.09640014	8.624493919	1.322231112	9.630822795	3.868066857	2.091952674	23.05641085	0
Cmpk1	44.31920048	81.53990991	94.20498295	54.23107736	20.75837225	79.67763806	45.7081749	56.86931936	71.4010958	121.9505043	60.35016513	84.64168073	96.82410564	70.93629253	42.00678028	49.57110981	76.6455852	64.5734418	61.46119572
Cmpk2	0	11.48573727	4.984029941	0	3.337530131	1.482353574	16.54786173	8.493245898	4.404332816	3.844548323	7.490109781	0.779664275	3.471103937	1.019971319	0	0	1.07582389	0	0
Cmtm4	3.671471886	23.07190955	17.91327988	7.516040158	5.506147743	4.967499687	11.11373109	5.838282714	4.619178716	27.27322182	12.09950125	17.04300526	18.45209882	12.62036421	11.74581725	9.994431319	0	17.5024569	7.372375883
Cmtm6	33.65570898	13.76019347	23.03095936	48.05727691	7.40887879	21.68290358	0	20.34235611	16.5212035	23.77437945	20.78382566	22.62340568	29.7208097	43.99021886	31.80584975	32.27557284	13.30561784	10.0931531	28.03647544
Cmtm7	54.79836075	0	49.92483818	5.380180762	0	1.818963217	21.95190743	28.41854309	20.64723998	22.64428818	50.76904446	32.8014429	30.28846015	96.31238408	13.89142426	24.34590413	51.29607788	49.00941471	0
Cmtm8	0	1.912490401	6.402015903	1.916436568	0	0	19.7717482	1.56307486	0.188579717	0	3.741535102	0	1.155947207	0	0	13.87533484	3.224438332	1.870425098	0
Cmya5	0	0.629748696	3.449566975	1.721040267	3.293867304	0.872789153	0	0	0	0.620877681	0	0.944342688	0.934280086	0.274534819	0	0	15.92624335	0	0
Cnbp	1079.951198	557.7728204	609.8669695	630.0764768	219.9046196	974.2577446	1333.914004	1119.104186	1037.883195	652.4172026	683.6049185	500.0096532	641.5050565	1370.470086	484.061603	1083.273128	674.1888985	637.7926302	657.1362568
Cndp2	116.4798151	70.11159351	81.92249702	117.3146972	15.56808911	72.02623031	107.26405	75.64337312	108.8845129	145.8559026	149.4570882	95.16256737	114.5374038	132.1586436	48.13063562	178.4910287	199.0567937	88.29938553	17.27665921
Cnga3	1.370139776	3.490376993	0.649108531	1.748789459	1.014235143	1.858186143	9.072038586	2.309311285	0.573610118	1.401974225	9.673654506	8.884896268	3.516088703	0.619913958	11.28827143	0.659455236	1.961579408	2.844671676	1.321292715
Cngb1	0.05514104	0.304350851	0.339602399	1.829873026	0	2.430427434	0.106659197	0.994981544	2.46084403	2.933955035	1.488555694	0.929684928	0.919778514	0	2.952914557	0.034501562	0	0.297656641	0
Cnih4	56.63214307	37.9829489	30.57086664	18.09472667	16.28424662	53.97325681	57.06296425	46.81954463	64.03816356	37.14094845	41.41792346	48.69227655	56.4532357	14.92972094	32.62338077	52.37535548	106.0315303	66.98731748	78.72850677
Cnksr3	1.28308467	3.737713259	3.951128144	3.25260638	2.057885458	0.942565999	0	4.134351137	0	1.777880598	1.731870656	5.768792045	3.567076068	3.45896886	3.435589338	0	0	8.080583604	0
Cnn1	0	4.096406214	4.570873961	1.02621465	8.927515172	5.204230441	0	3.108843405	0	2.468095541	3.005279327	5.630886851	3.713923991	1.091323112	1.987235705	18.11055908	0	4.006305596	0
Cnn2	23.99891551	9.135307686	1.274176005	20.0247188	7.963624083	11.60584275	0.200090739	8.399553791	0	2.752023479	7.819010505	11.85969117	1.38039038	14.60241767	6.64753762	30.29097719	0	11.16797028	0
Cnn3	102.8897675	66.03486578	65.7482452	81.9503869	51.36597172	89.53525673	73.16368307	35.82196124	56.09752312	107.1166403	28.81897332	67.0308867	30.08809965	28.68904849	33.51314772	84.7621553	125.036732	24.83939472	34.61219609
Cnnm2	62.66333791	32.59082742	28.63796663	121.8554394	42.6161505	44.53955002	7.602366498	72.5604697	65.43682215	41.23572478	14.34592198	21.65289243	40.25889889	22.46601691	14.22932377	35.25970505	27.81731664	44.82279965	34.23616236
Cnnm3	2.442467316	11.68370059	4.297902026	1.929858517	10.74478752	8.780219702	2.83467561	7.240501224	25.75050151	9.979015291	7.158704678	15.53085922	8.846726761	1.847069015	5.979386479	0.218320501	22.72914698	12.05455873	0.291619782
Cnnm4	43.28809938	17.61617086	34.19252143	27.36882219	31.74586986	56.22736629	0	107.8009953	62.22653256	25.4195796	18.24549549	32.01541094	13.42129887	54.18781279	12.06480202	43.24572728	75.62440875	13.46444815	81.36879268
Cnot1	44.68096598	32.88219915	28.19587947	18.99091387	20.33362835	46.35503261	4.810921992	41.16289987	25.70700694	32.35245942	23.52945322	29.68775369	46.25997205	19.16011555	23.10247522	51.53402906	4.915776552	28.51532854	5.150753979
Cnot10	11.86476954	16.14450496	29.68578075	70.7494672	29.73344393	20.20520474	11.11640555	48.58474723	21.05366424	18.90620756	15.34744335	28.75596826	8.246247592	39.25470576	14.56084841	26.6017566	3.450354393	32.02358385	9.812912778
Cnot2	18.84116943	28.04327011	18.90521607	34.54097675	16.29764929	27.65352298	0	27.14894537	13.07702612	21.47218319	16.00169592	38.19112586	28.60297275	30.8178931	9.069508691	24.57115442	6.895095233	31.99753347	26.09733306
Cnot3	9.518235675	23.81626601	14.85062002	24.56733143	23.20416387	11.08579141	2.332073057	8.260352924	10.22238391	20.67996439	13.01873901	30.38395962	17.78208909	8.584261196	31.26287744	12.14927662	8.266993699	15.75664131	2.65168211
Cnot4	1.487411917	7.549210859	3.474735398	3.545994207	7.403577899	3.863724276	0	6.57761385	2.875184806	6.993194889	4.707629864	5.534444901	5.47547169	5.430197889	5.49337416	4.524974858	9.068620662	4.706768111	3.857998262
Cnot6	5.739819086	2.436993757	1.812839633	8.140073887	2.832570482	9.199690437	24.76715975	0.094845261	21.14622287	8.32033925	3.178437803	3.970218557	2.454945765	4.328261525	6.305209335	10.49789555	6.847908953	6.355711951	19.68066818
Cnot6l	2.173374777	12.62730243	20.43030331	24.99038042	17.61238364	9.258644515	45.69034458	1.916621733	29.82028683	3.803991499	6.175912734	13.50019051	4.197705899	0.67280764	22.05258214	19.89709239	3.193424498	9.879651528	0
Cnot7	67.75077174	70.28626696	66.24433357	47.18212847	51.15867363	48.35022777	32.52340087	88.35828402	56.04978755	55.504216	34.04269966	45.44132822	16.91047651	25.08780561	75.47697141	59.56459762	23.01007636	54.05791974	26.34875674
Cnot8	357.8030297	270.6520077	205.3007478	349.7011742	315.5532235	379.8041165	417.0107308	259.769984	389.4657672	275.9312623	196.6043398	210.1484481	302.1935696	286.1087213	176.5729722	381.7796676	517.5706792	336.4154854	368.6906624
Cnp	0	0.253284763	3.391458761	2.28426644	3.97437774	4.082042225	0	8.073357527	0	4.578142121	8.919327891	0	0	3.643788502	0	26.53048993	0	5.201988847	0
Cnpy2	0	2.000874913	6.697880945	0	3.488490196	4.938718923	0	7.475709063	0	0	23.48668642	4.889575952	7.256211377	18.12379715	0	12.02153826	0	1.95686559	0
Cnpy3	35.74069078	20.01296594	25.12234692	40.28757591	29.90764619	28.95363382	0.1878618	12.14224222	13.74306981	12.91914078	14.68227262	18.99476601	38.88075327	24.5636823	4.160840196	59.18857434	27.11382285	18.8737521	0
Cnpy4	34.77656551	60.93624666	50.99565728	69.83964011	45.81654923	85.102004	147.9500806	55.36146106	108.942958	26.84729475	36.88174635	39.08915351	31.0762225	29.83000903	19.95381028	104.0056068	59.71638065	56.9886286	96.0188832
Cnr2	1.241644802	2.987316613	2.352934342	0.792391908	3.676471015	2.75550712	7.944120695	2.646698778	0.779723391	4.764351529	5.156727136	3.542725789	4.142243982	0.280888475	8.183704344	0.717131943	0.888808908	4.124626538	1.197378735
Cnst	44.37054529	15.07325768	24.97889593	27.81594885	10.14770712	19.56676141	24.16303685	17.7210388	11.21337736	16.72467338	22.77355931	20.51443376	9.200780235	9.78072827	9.556658043	34.96958357	26.41982035	15.7634242	12.88093237
Cntln	10.58976992	7.04927178	6.882536727	1.765954251	2.048380213	1.705840628	0	8.333391024	5.068352104	3.893271091	3.447742507	3.409399398	4.793309955	0.782498204	15.38874254	6.259722724	0	2.298074255	5.337046095
Cntn1	0	2.193714734	1.468681527	0.329736175	1.721116363	0.191107113	3.805477354	2.843057248	0	2.775609709	1.28751402	0.804123341	0	0.175328188	0.638524797	0	3.32872159	0.643639167	0
Cntn2	3.015888162	0.35568778	0.238131268	2.245456669	0	0.278874082	0.448740467	0.348843555	0	0	0.626270584	0.521520581	0.773945146	0.113710489	2.07060165	0	0	0.417437295	0
Cntn6	8.343814643	0.189521262	0	1.42434235	0.991280953	0.908065818	0	0.79660479	0	3.425611791	1.112320019	0.694705049	0	0	0	0	0	1.112116404	0
Cntnap1	0	6.833585106	5.50700771	4.945550488	6.619019644	0.220486266	0	0.531912042	5.203392888	5.032198157	1.485445279	8.581616301	3.671426353	1.213689752	6.630174648	0	0	9.282333511	0
Cntrob	0	7.040546942	0.574830795	6.452811737	2.694527491	2.468329796	0	0.18044611	0	0.310386446	1.007846417	2.832549917	1.556870669	2.195907872	1.999310049	0	0	2.015323853	0
Coasy	0	1.989973248	5.70976104	0	4.460764286	4.829259125	0	6.870716315	0	0	0.834240014	2.605143935	1.030953754	4.089717354	0	0	0	0	0
Cobl	0.131247061	1.931780977	0.808323831	6.714691601	1.894514701	1.156983825	0	0.676646148	2.892943105	1.309391022	2.834455926	0.885136836	0.218926278	0	0.702854636	2.422564802	4.274762673	0	0
Cobll1	1.242307417	0.268898551	0	1.010450203	0	2.401093254	0	0	0	0	0	1.724920278	1.218957213	0.429823394	0.782683319	0	1.360080232	0	0
Cog1	0	3.359012524	0	20.19566037	7.027655059	14.43606349	0	7.843756311	0	1.214288339	6.571464755	3.283393029	2.436304711	4.653345545	6.518054385	17.13516817	0	7.227288	0
Cog2	18.01588999	4.803800253	3.216121303	18.77347777	18.84451768	10.77603203	0	26.41729352	39.14925617	12.59021506	28.19400389	19.36957726	3.919741663	23.80390571	8.389456118	24.50539395	2.429746732	16.91330571	9.27431452
Cog3	5.763244358	8.032882469	6.453571692	5.554125498	5.882179466	5.248429596	0	6.358923209	0	1.161559886	5.657498837	5.889032145	3.204454314	8.988165068	14.96404489	6.884262826	1.625202456	11.31292641	0.36490462
Cog4	155.8225731	116.4975635	151.7018961	164.0007642	133.976264	139.4651691	28.48350515	123.883615	291.6475031	158.4841757	103.3554918	83.51028209	128.6199036	49.21157915	88.89452268	189.2995709	204.30341	120.679773	131.4623881
Cog5	10.21016303	1.810601523	3.03047266	4.42244755	3.551345875	6.802188914	0	4.043028466	0	4.909014855	4.649141381	2.48883821	3.693476962	10.49137666	1.317529979	6.927250501	0	10.62466362	0
Cog6	0	3.019813611	0	0	2.429996253	2.327187235	0	5.451491223	0	2.939104528	5.453415546	0	0	5.940983627	1.352273064	10.2698861	0	0	0
Cog7	18.28024907	5.644631864	15.74605853	4.595726528	6.150822693	3.790467781	0	17.87672024	10.22724564	15.30407509	3.450930434	3.017414286	15.35277456	1.503785731	10.95322426	10.79800785	1.189598608	4.14035847	0
Cog8	5.256744227	14.82967842	18.34595432	100.7914472	40.46913912	37.35272088	21.52249783	38.61924121	61.60605383	31.46645858	20.81317815	12.99897485	18.70612667	22.6740012	18.76728777	17.98056104	17.93670449	31.21405231	0
Coil	14.5659066	19.77389385	13.06433625	33.24175743	39.46530163	41.25216004	8.069482195	42.19522682	22.16603757	23.98440716	13.74336024	24.79673328	16.98404366	41.1732726	18.1755459	28.75725683	14.47595943	32.06197039	16.54682185
Col13a1	8.899003331	0.701686133	0	1.757834921	0	0	0	0	14.25298509	9.300890387	0	3.858128335	1.696452177	4.486466946	1.361599085	2.863582035	0	0.686252519	0
Col23a1	0	0.598673076	1.202426288	0	0	3.337846812	0	1.216246069	0	0.216421264	0.702734925	1.755586494	0	0	2.091070086	0	0	0.351303143	0
Col4a2	0	0.949995232	0.706685851	0.158659237	4.968899901	1.88507866	0	3.4384728	0	0	6.504891093	1.934601129	2.296783993	0.506176243	1.228956535	0	0	1.238800065	0
Col4a3bp	10.38031368	20.36281035	13.12474937	15.20856617	11.24603897	8.869607883	10.57119331	11.38541046	23.64535778	6.401033168	6.680764523	20.16710753	8.026752563	3.234695542	10.3078357	18.19439825	10.87518936	10.39039801	5.170854281
Col6a3	2.108451775	0.250270859	0.628331789	0	0	0.381544355	0	0	0	0.904733113	0.918041082	0.114673433	0.340354532	0.100011946	0	0	0	0.367149212	0
Colec12	35.29139448	57.17129644	35.5419161	57.39156399	39.51486983	38.33222101	96.60009834	43.91289901	47.8972046	57.57378921	30.55849801	52.76569256	38.13442695	5.54843519	21.39538598	43.05238225	72.29264508	41.33628207	90.89793859
Colq	0	4.54590311	0.800910631	0	2.502853283	0	0	0	0.070775598	0	2.106345687	1.315528768	3.904532789	1.529777089	0	0	2.420319143	0.701986704	0.543431149
Commd1	0	7.462920979	5.551544353	8.724706333	0	8.307318735	0	12.48931208	22.07627596	1.498809853	9.73348007	28.87569564	1.503579252	6.627319755	0	18.0481128	16.77653978	0	0
Commd10	36.17707893	12.26101012	0	7.898341545	4.580754718	10.8720084	0	27.45522323	12.30577007	13.45542274	7.710122689	4.815395813	0.794014092	6.999544945	10.19661032	0	26.57819795	2.569570439	0
Commd2	22.7852611	24.05307077	29.90634379	16.52756643	33.54888444	23.94744452	92.48206105	16.52921311	17.41531461	36.02306722	14.11699769	26.45052523	20.3534156	19.77318259	13.3354858	18.46354396	20.85594155	18.14710308	23.41378885
Commd3	28.87450246	32.33650059	12.88638842	6.943547703	32.21606837	5.03039041	23.87870611	5.663263283	0	13.91630488	20.33424525	9.877664927	4.188176487	24.6136098	13.44598415	0	0	6.776840992	0
Commd4	50.11089254	47.74417785	132.2668917	49.49243953	43.05575885	33.70442973	296.4135461	115.9103474	110.0646436	31.24581998	55.55997999	89.01372143	79.10943556	93.42268853	71.88053421	38.91282086	108.2534733	101.4387825	185.0996399
Commd5	10.71294274	56.41144032	25.02645094	61.29524575	191.9648342	59.50478051	1.071828746	92.1305767	49.4585266	72.48052219	91.7463397	32.38731646	55.45766761	43.45609266	11.86965134	82.054601	110.0056877	37.88829037	157.458903
Commd6	144.0984735	27.90705994	33.7343558	20.9734818	36.49160087	83.73942399	74.57233192	65.43835229	77.27845954	37.83167362	79.61986697	49.72698743	53.41400855	24.78238884	54.15274075	83.30751036	19.60458506	115.9962829	209.5253136
Commd7	97.21395583	149.150985	85.63020784	36.27940321	123.0074746	116.0060862	282.8202263	136.930682	77.44019211	86.88082883	176.1662203	185.644395	244.6389294	58.69612321	217.3672018	57.38873093	131.4723542	211.8449838	147.5965941
Commd8	9.365826666	3.13300968	1.310959377	4.12055992	7.169330746	2.985221099	1.852803272	9.396498521	6.719186789	4.601138563	3.447742507	6.101030502	4.26071996	10.01597702	6.839441131	1.465041489	2.971249179	6.894222764	1.334261524
Commd9	0	2.886368492	0	0	0	0	0	1.011010122	11.61201678	25.04224259	0	2.116042018	21.98168885	20.30046746	0	0	116.7932727	3.387459242	19.66758263
Comt	101.0778462	114.7451741	65.27922216	23.36455583	66.52114742	130.4911219	396.229185	147.4031695	35.19714705	52.10612455	176.6565798	164.2026564	194.7385728	37.04450832	353.7320956	44.21317632	38.59652683	208.963892	68.04437269
Copa	16.08812811	21.39367098	16.18690735	17.17961803	16.86141275	13.08437618	0	24.07182558	1.343727241	23.04262303	13.33017864	29.81041048	11.15942294	38.41297039	19.61949859	11.51144719	0	20.20657125	0
Copb1	0	3.887672796	3.424708356	13.2248576	6.421347564	14.97311259	0	17.4875778	0	4.807946902	12.60948119	17.62570444	6.67834115	14.71804767	5.955712438	11.2033388	5.174664231	3.60204942	0
Copb2	42.40405793	27.86298865	15.66947566	87.7819897	36.14250095	36.89504001	46.04953883	49.03216359	47.14554906	29.41174222	17.00720129	23.28654522	43.65172707	47.03197357	5.190453298	0.075805929	43.9701916	15.69608127	18.73256994
Cope	123.8427196	91.27127473	123.0905826	170.7465208	123.6404676	182.1903844	188.1182231	199.1778024	140.4347496	65.27730426	173.4217819	107.1079836	167.8797907	114.405631	84.09489024	92.00300675	195.9509591	105.9605777	396.7152598
Copg2	9.500163075	11.95911719	4.10593425	0	4.811656233	2.804920222	0	2.25557638	14.42276775	8.31392265	1.799725745	0.562013872	5.560252389	8.822844129	0	8.759902848	3.101991307	6.29788704	0
